Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
沈阳市,1457042,11091417,622237,4161103,834805,6930314,1.9,4.4,0.4
沈阳经济技术开发区,909321,6550041,217208,1659602,692112,4890438,309.9,66.6,713.1
沈阳高新技术产业开发区,96663,766597,47737,471827,48926,294770,-7.4,-0.1,-17.1
大连市,4224264,33624556,1948073,15940470,2276191,17684086,-3.5,0.9,-7.1
大连经济技术开发区,1380229,11129896,748039,6209349,632191,4920547,-11.4,2.2,-24.2
大连市高新技术产业园区,71134,526666,62515,431556,8619,95111,9.8,6.1,30.5
鞍山市,311327,2314343,166660,1400625,144667,913718,-3.1,4.3,-12.6
鞍山高新技术产业开发区,5840,35570,3846,28128,1993,7443,-6.7,-16.3,64.8
丹东市,146970,1215528,127755,1038162,19215,177366,-3.2,-3.2,-2.7
营口市,420997,3594182,306573,1804605,114424,1789577,0.3,2.6,-1.9
营口经济技术开发区,3189,28674,856,9515,2334,19159,120.7,3.5,404.6
吉林省,1617320,13274765,716217,4891995,901103,8382770,11.1,11.7,10.7
长春市,1135966,9881694,360771,2634849,775194,7246845,11.5,8.7,12.6
长春经济技术开发区,86949,865320,47856,362368,39093,502951,-5.8,5.7,-12.7
长春高新技术产业开发区,66009,586064,36989,300703,29021,285361,-2.7,3.8,-8.8
吉林市,61078,477336,39721,331721,21357,145615,-1.9,2.5,-10.6
吉林高新技术产业开发区,4151,33110,3809,30237,342,2873,-7.8,22.5,-74.4
珲春市,192205,1505811,112376,708202,79829,797610,11.8,24.1,2.7
黑龙江省,2713314,23480126,876485,6120702,1836829,17359424,7.6,13.3,5.7
哈尔滨市,616460,3699193,450822,1896905,165638,1802288,1.7,23.7,-14.3
哈尔滨经济技术开发区,74881,821012,26687,261023,48194,559988,-15.3,70.7,-31.4
哈尔滨高新技术产业开发区,132989,733279,87375,366643,45614,366636,-10.5,-7.7,-13.0
大庆市,1503458,11799771,41676,538346,1461781,11261425,16.1,9.9,16.4
大庆高新技术产业开发区,9702,346335,4957,190126,4745,156209,-16.3,-23.6,-5.4
黑河市,94972,2487822,84455,455072,10517,2032751,12.7,13.3,12.6
绥芬河市,194575,1873180,95438,1014652,99137,858529,20.4,45.1,0.2
绥化市,40312,415775,35521,320277,4791,95498,-11.9,23.8,-55.1
绥化经济技术开发区,6206,58020,6205,58017,1,3,1.9,1.9,1247.7
上海市,36029817,316739700,15793505,132846037,20236312,183893663,0.0,2.4,-1.6
上海漕河泾浦江高科技园区,546297,4772820,268401,2330545,277897,2442275,10.9,33.7,-4.6
上海经济技术开发区,96,541,95,539,1,2,-21.2,-20.2,-82.6
上海闵行经济技术开发区,84800,748200,50562,433634,34239,314566,4.7,3.5,6.5
上海浦东新区,22360797,194450543,9225851,73561752,13134947,120888791,0.2,0.2,0.2
江苏省,47818252,412217541,30342207,264792048,17476044,147425493,7.7,7.8,7.5
南京市,4448824,40177904,2779356,25261427,1669468,14916477,-6.2,0.9,-16.2
南京高新技术外向型开发区,67358,657881,58160,561642,9198,96239,-18.0,-18.8,-13.1
无锡市,6580124,56540834,4135088,36568590,2445036,19972244,9.6,7.0,14.6
无锡高新技术产业开发区,3631855,28950987,1938794,16802420,1693061,12148567,10.5,6.9,16.0
常州市,2765779,24126689,2180091,19088963,585688,5037726,0.6,1.0,-0.9
常州高新技术产业开发区,39215,378262,28461,284399,10754,93863,-8.3,-8.8,-6.8
苏州市,23714286,191158266,14565777,117926262,9148509,73232004,7.9,9.0,6.1
苏州工业园,5999999,50819628,3080014,25696784,2919985,25122844,15.8,18.7,13.1
苏州高新技术产业开发区,1910779,17636557,1248336,11667253,662444,5969304,-7.9,-14.4,8.0
南通市,3223611,28604968,1922187,18738552,1301424,9866416,11.0,11.4,10.1
南通经济技术开发区,612159,5569363,258484,3235183,353675,2334180,4.8,1.3,10.0
连云港市,1119146,12446614,319427,2974405,799719,9472209,35.4,15.6,43.1
连云港经济技术开发区,320840,2363812,122817,986660,198023,1377152,32.5,31.3,33.4
浙江省,44091011,392992456,32236815,291409455,11854196,101583002,6.7,7.8,3.5
杭州市,7347235,62919412,5196885,43330219,2150350,19589193,5.3,8.5,-1.0
杭州经济技术开发区,708846,6041990,478855,4050611,229992,1991379,-1.7,23.2,-30.4
杭州高新技术产业开发区,254024,2313029,144727,1526659,109297,786371,27.2,6.7,103.2
宁波市,11975434,105371774,7948161,69763577,4027273,35608197,10.3,11.0,9.0
宁波经济技术开发区,1415821,12966885,663876,5819950,751945,7146935,4.1,2.3,5.7
宁波高新技术产业开发区,366361,2989137,231928,2138757,134433,850380,37.7,27.2,73.8
宁波杭州湾经济技术开发区,176763,1518029,144041,1277475,32722,240554,31.4,26.7,63.3
温州市,2621875,22051381,2256027,18694345,365848,3357036,-0.2,2.8,-14.1
温州经济技术开发区,137604,1196531,136364,1187537,1240,8994,5.0,5.4,-28.5
湖州市,1207988,12616303,1078533,11599778,129454,1016526,1.8,1.8,1.2
湖州经济技术开发区,15510,142115,6969,61574,8541,80541,26.3,49.5,12.9
湖州莫干山高新技术产业开发区,18451,197198,12177,123940,6274,73258,30.4,31.0,29.3
金华市,7325221,65553563,6231527,57798405,1093695,7755158,12.5,14.9,-2.6
金华经济技术开发区,58963,527836,48851,452982,10112,74854,19.2,13.2,75.0
台州市,1981778,19695630,1802808,17962363,178970,1733267,-7.9,-8.6,-0.3
台州湾经济技术开发区,311,4820,311,3186,-,1634,-,-,-
安徽省,7488872,62827129,4731200,41984618,2757672,20842511,6.3,8.5,2.2
合肥市,3442129,27050570,2250438,18591197,1191691,8459374,4.1,8.2,-3.8
合肥经济技术开发区,1634331,11336537,962359,7033866,671972,4302670,19.5,29.5,6.1
合肥高新技术产业开发区,622963,5408317,502681,4419087,120282,989230,2.2,3.0,-1.1
芜湖市,1233131,10771281,1015360,8782580,217772,1988701,14.8,15.3,12.7
芜湖经济技术开发区,863003,7341436,752688,6536610,110315,804826,17.4,16.8,22.6
芜湖高新技术产业开发区,17479,180575,15006,151703,2473,28873,7.1,1.6,49.8
蚌埠市,143699,1184209,99737,766033,43961,418176,-17.1,-16.2,-18.5
蚌埠高新技术产业开发区,33435,242280,15337,133375,18098,108905,-1.1,-20.1,39.7
淮南市,23977,415369,17624,377199,6353,38170,-48.6,-51.9,59.2
淮南经济技术开发区,643,30535,511,29126,132,1409,-83.7,-84.3,-10.7
淮南高新技术产业开发区,4637,5047,4637,5047,-,-,93515.0,93515.0,-
马鞍山市,347151,3266163,230293,1953860,116858,1312303,4.3,26.3,-17.2
马鞍山经济技术开发区,34103,312247,30349,300451,3754,11796,8.8,21.0,-69.5
马鞍山慈湖高新技术产业开发区,31108,300185,29111,278850,1997,21335,27.9,31.1,-3.6
铜陵市,1005713,7590282,118132,1401905,887581,6188377,28.1,101.2,18.3
铜陵经济技术开发区,90425,666417,60802,400135,29623,266282,230.9,173.9,381.4
安庆市,226106,2686147,164652,2051601,61454,634546,2.9,3.4,1.2
安庆经济技术开发区,124252,1664975,81622,1209346,42630,455629,-2.8,-6.2,7.6
桐城经济技术开发区,1149,8342,912,6863,237,1479,94.7,122.6,23.1
滁州市,338826,3062622,293618,2638784,45208,423837,-0.7,1.5,-12.1
滁州经济技术开发区,124241,1087326,101747,893471,22495,193854,-10.4,-5.4,-27.9
六安市,55590,562678,50169,485659,5420,77019,-30.2,-31.4,-21.4
六安经济技术开发区,9483,91297,8946,85662,537,5635,-54.1,-52.6,-69.1
宣城市,192124,1898502,173787,1707831,18337,190671,22.7,20.3,49.2
宁国经济技术开发区,38481,400427,34920,378972,3561,21454,17.4,19.4,-10.1
宣城经济技术开发区,13062,152949,11313,127923,1749,25026,36.4,19.3,407.0
池州市,143481,1038410,19786,261915,123695,776495,-0.6,-0.3,-0.7
池州经济技术开发区,53942,401167,7305,113727,46637,287440,17.8,-1.1,27.5
福建省,16857243,148522989,10302810,91282116,6554433,57240873,2.7,6.7,-3.2
福州市,2983288,27125909,2125189,20044309,858099,7081599,7.9,4.8,17.7
福州经济技术开发区,535631,3424772,425220,2359164,110411,1065608,13.5,22.0,-1.6
福州高新技术产业开发区,4076,24031,3628,22373,448,1658,12.4,7.5,191.8
厦门市,7855949,69512815,4309697,36725769,3546252,32787046,-2.7,8.8,-13.0
厦门火炬高技术产业开发区,374820,3381747,204277,1566148,170543,1815598,11.0,6.2,15.6
平潭,213172,1218521,171768,836302,41404,382219,9.0,67.5,-38.2
平潭综合实验区,213172,1218521,171768,836302,41404,382219,9.0,67.5,-38.2
江西省,4077187,34384823,2602374,22027765,1474813,12357057,-21.6,-30.0,-0.2
南昌市,1023084,7978095,697118,5290417,325966,2687678,-6.0,-13.9,14.7
南昌经济技术开发区,116265,1386664,62380,430627,53885,956037,53.8,17.4,78.8
南昌小蓝经济技术开发区,8272,84718,6898,68036,1374,16682,-70.2,-75.6,218.4
南昌高新技术产业开发区,520413,3129778,323376,2121222,197037,1008556,22.1,27.8,11.5
景德镇市,41389,464780,40204,448459,1186,16321,-55.7,-43.6,-93.6
景德镇高新技术产业开发区,1525,15878,1353,13361,172,2517,-37.2,-38.3,-30.2
萍乡市,54009,486301,49404,401314,4605,84987,-66.7,-71.2,24.0
萍乡经济技术开发区,8307,35329,7947,32458,360,2870,-94.8,-95.0,-89.7
九江市,324912,3002124,145438,1581445,179474,1420679,-48.9,-64.3,-2.1
九江经济技术开发区,41141,819664,25751,470177,15389,349487,-27.3,-18.6,-36.4
九江共青城高新技术产业开发区,3655,33592,3447,31784,208,1808,-51.0,-52.5,17.1
新余市,219662,2148082,105086,1056028,114577,1092054,-51.6,-46.1,-55.9
新余高新技术产业开发区,25110,211962,17046,169051,8064,42911,31.4,16.5,163.2
鹰潭市,343806,3617324,86935,877547,256870,2739777,12.0,5.2,14.4
鹰潭高新技术产业开发区,17318,131131,10633,58559,6685,72572,-29.4,-43.4,-11.9
赣州市,1040798,7622391,602915,4779480,437883,2842911,21.3,12.2,40.4
赣州经济技术开发区,655099,4311703,316208,2348005,338891,1963698,110.7,186.8,60.0
龙南经济技术开发区,46871,309866,35808,246585,11063,63282,40.2,24.8,170.0
瑞金经济技术开发区,33930,216020,33898,215947,32,73,-5.8,-5.5,-90.1
赣州高新技术产业开发区,23254,216331,6662,53833,16591,162498,9.8,-27.4,32.3
宜春市,178054,1512491,140389,1258960,37666,253532,-38.1,-44.2,36.9
宜春经济技术开发区,17954,193671,16196,176602,1758,17069,-49.7,-52.1,3.8
宜春丰城高新技术产业开发区,35940,285271,21356,189622,14585,95649,80.3,53.6,175.5
上饶市,323210,3704749,277790,3127328,45420,577420,-17.9,-24.6,57.9
上饶经济技术开发区,100442,1516799,96639,1492114,3802,24685,150564.0,169649.6,19225.5
吉安市,385862,2497089,325325,1983403,60537,513686,-41.3,-44.1,-27.2
井冈山经济技术开发区,52554,380770,40996,289382,11558,91388,-42.3,-47.4,-16.7
吉安高新技术产业开发区,242,12381,242,12380,0,1,118.7,118.7,67.0
抚州市,142399,1351397,131770,1223385,10630,128012,-25.2,-27.7,11.7
抚州高新技术产业开发区,55664,557423,54785,537245,879,20178,17.5,16.3,63.4
山东省,28510028,248280099,17310640,151973865,11199389,96306234,3.0,6.4,-1.9
济南市,1963579,16099846,1421129,11120773,542450,4979073,1.0,9.6,-14.1
济南高新技术产业开发区,988340,8115730,662184,5052752,326156,3062978,-0.5,22.8,-24.3
青岛市,8335569,68181642,4607028,38890849,3728541,29290792,2.9,8.3,-3.4
青岛经济技术开发区,2571396,20380739,1100309,8407791,1471088,11972948,-5.3,19.3,-17.3
青岛高新技术产业开发区,118468,882158,59182,535128,59287,347030,59.6,51.9,73.2
淄博市,712189,7794078,539144,4755132,173045,3038946,0.0,6.3,-8.4
淄博高新技术产业开发区,109072,1031137,98146,873118,10925,158019,-11.5,-8.0,-26.9
日照市,959269,9474951,371496,3612001,587774,5862950,-9.1,-6.4,-10.7
日照经济技术开发区,57638,709791,9742,245063,47896,464728,-31.5,-55.7,-3.9
烟台市,4370113,34274571,2428502,20565420,1941611,13709152,1.7,3.1,-0.4
烟台经济技术开发区,1257718,10198199,673692,5192613,584026,5005586,11.9,10.9,12.8
潍坊市,3116955,26259689,2145501,18017388,971453,8242301,3.9,5.6,0.3
潍坊高新技术产业开发区,1204456,9063720,683648,5236037,520808,3827683,22.1,30.3,12.5
威海市,1514449,14799034,1196299,11542464,318150,3256570,-5.8,-3.7,-12.4
威海火炬高技术产业开发区,237427,2441983,183366,1977289,54061,464694,0.2,5.6,-17.9
河南省,8033817,54157669,4954217,33116238,3079600,21041431,-5.2,-11.2,5.9
郑州市,6112431,34551562,3714553,21018083,2397878,13533479,-8.5,-14.1,1.9
郑州航空港经济综合实验区,4709910,23926692,2700339,12548483,2009571,11378209,-14.0,-26.6,6.2
郑州高新技术产业开发区,102895,833802,93945,781163,8950,52640,16.8,15.9,32.8
洛阳市,197107,1884134,152759,1501607,44349,382527,4.7,4.4,6.0
洛阳高新技术产业开发区,38712,187088,13106,103988,25607,83100,106.1,54.1,257.0
湖北省,6398310,49283322,4406073,33243525,1992237,16039797,8.5,8.9,7.6
武汉市,4078483,29084823,2794685,18964622,1283798,10120201,16.8,28.8,-0.5
武汉经济技术开发区,466576,3555660,298362,2096345,168214,1459315,23.9,27.6,18.9
武汉东湖新技术开发区,2188705,16370646,1492705,10683759,696000,5686887,36.8,43.0,26.4
黄石市,572649,4376568,140901,1392338,431748,2984230,26.7,-9.4,55.6
黄石经济技术开发区,49032,463327,40305,371783,8728,91544,38.4,23.9,163.3
十堰市,124132,917470,117842,854991,6291,62479,-26.8,-29.8,72.0
十堰经济技术开发区,87230,194244,86184,186840,1047,7405,47652.4,45832.1,-
襄阳市,211726,2603308,193362,2303270,18363,300038,-23.2,-22.9,-25.2
襄阳经济技术开发区,8849,45760,8532,43439,317,2321,152.2,163.3,41.0
襄阳高新技术产业开发区,86646,747963,71147,543030,15499,204933,66.4,62.3,78.4
枣阳经济技术开发区,4175,236486,3750,233365,425,3121,-52.0,-52.5,150.0
鄂州市,68025,626814,34372,387905,33654,238909,42.4,73.8,10.1
鄂州葛店经济技术开发区,2699,120121,2648,119269,51,852,453.6,457.7,174.4
孝感市,225696,1293800,197472,1088156,28224,205644,-5.0,-4.4,-8.0
汉川经济技术开发区,103428,254479,103383,253701,46,778,47.6,53.3,-88.7
荆州市,403802,2648632,358195,1999360,45607,649272,-5.1,12.6,-35.9
荆州经济技术开发区,78358,711266,56028,546697,22330,164569,20.4,18.9,25.8
湖南省,4422658,41407786,2647663,24229936,1774995,17177851,-10.1,-20.8,11.0
长沙市,2331250,20540236,1488184,12950876,843066,7589360,-4.8,-12.4,12.1
长沙经济技术开发区,348442,3038187,290805,2606278,57637,431909,10.3,12.0,1.0
长沙高新技术产业开发区,624817,4462006,392278,3021774,232539,1440232,10.7,17.8,-1.7
浏阳经济技术开发区,22929,251225,14047,165912,8882,85313,-61.2,-71.4,27.4
株洲市,208016,1804860,154464,1376548,53552,428311,25.9,39.7,-4.6
株洲高新技术产业开发区,47669,501727,42177,464782,5492,36944,32.8,32.0,43.2
湘潭市,276515,2734286,136631,1568866,139885,1165420,31.2,11.9,70.9
湘潭经济技术开发区,181281,1474088,88739,900138,92542,573950,109.8,49.4,473.3
湘潭高新技术产业开发区,2744,212451,1672,206538,1071,5912,-1.9,-3.1,63.8
衡阳市,225331,2475435,134150,1169892,91181,1305543,-32.2,-51.3,4.5
衡阳高新技术产业开发区,1070,11821,864,10585,206,1236,-47.9,-49.9,-19.3
岳阳市,479847,3896637,57969,625204,421878,3271434,-25.1,-52.4,-15.9
常德市,123079,1017957,58119,507675,64960,510282,-26.7,-48.1,24.3
常德经济技术开发区,61790,442368,10597,81195,51192,361173,7.2,-56.9,61.2
常德高新技术产业开发区,9676,104111,9674,104089,2,22,-59.8,-59.8,573.6
益阳市,47652,442479,41547,390357,6105,52122,-27.2,-25.5,-37.8
益阳高新技术产业开发区,5474,52556,1299,29124,4175,23432,-60.4,-62.7,-57.1
郴州市,214962,3539952,127788,1610102,87174,1929850,12.7,-24.0,88.6
郴州高新技术产业开发区,34894,1190723,25351,523647,9543,667077,43.6,-5.8,144.0
广东省,80599872,675485944,52178314,439687286,28421558,235798659,11.1,9.1,15.0
广州市,9753502,81317530,6133716,49743760,3619787,31573770,0.1,2.9,-3.9
广州经济技术开发区,1188424,8976121,464922,3907850,723501,5068271,-1.5,-0.2,-2.5
广州高新技术产业开发区,624506,5370144,386942,3366618,237564,2003526,-6.1,-7.3,-4.1
广州南沙新区,2165703,19163883,1079590,9630006,1086114,9533877,-14.8,-22.3,-5.6
深圳市,41007111,337208458,25614337,213888498,15392773,123319960,20.9,19.7,23.1
深圳科技工业园,387,2248,10,350,378,1898,-42.1,110.8,-49.0
珠海市,2768851,23891737,1921532,16957530,847319,6934207,10.0,14.2,0.9
珠海经济技术开发区,66537,180709,3879,22264,62658,158446,102.5,4.5,133.2
珠海高新技术产业开发区,144059,747451,127142,537535,16916,209916,274.6,429.5,114.2
珠海横琴新区,282668,1720267,116607,996340,166061,723926,-2.3,9.8,-15.2
汕头市,464858,4132482,381460,3409273,83398,723209,-14.8,-12.4,-24.7
佛山市,3909332,37562940,2970662,29121765,938670,8441175,-17.5,-23.1,10.0
江门市,1567911,14119185,1353248,11882034,214663,2237150,10.5,13.9,-4.7
湛江市,369757,4441967,159306,1402212,210451,3039755,-9.1,-8.0,-9.6
湛江经济技术开发区,177539,1935320,79172,675250,98367,1260070,-28.4,-13.8,-34.3
湛江高新技术产业开发区,-,94,-,94,-,-,-33.1,-33.1,-
茂名市,150542,1118366,60919,393269,89623,725097,58.8,8.5,112.0
茂名高新技术产业开发区,3988,35390,2614,21311,1374,14078,132.8,256.5,52.7
惠州市,3563253,29498386,2030368,16662439,1532885,12835947,17.5,8.0,32.7
惠州高新技术产业开发区,1258673,10313382,878739,7122678,379934,3190704,8.4,9.2,6.7
阳江市,243813,1957511,163073,1269200,80740,688311,21.1,16.6,30.4
东莞市,12399093,101304448,8039593,65246440,4359499,36058008,6.5,2.5,14.6
东莞松山湖高新技术产业开发区,268261,1404036,197385,1074041,70876,329995,77.0,75.0,83.6
中山市,2331118,21192584,2062151,18584259,268968,2608325,10.4,13.0,-5.2
中山火炬高技术产业开发区,228,2018,67,595,161,1424,-23.7,-50.4,-1.4
广西壮族自治区,5798226,52177077,3294113,28538380,2504112,23638697,9.1,19.5,-1.3
南宁市,857014,6702379,400857,3128100,456157,3574279,-18.7,-18.8,-18.7
南宁高新技术产业开发区,19271,171275,9180,111135,10091,60140,-20.5,-4.0,-39.7
桂林市,97597,802017,89183,744573,8414,57444,4.9,7.8,-22.6
桂林新技术产业开发区,40242,373860,38243,353497,1999,20363,14.7,13.2,49.1
北海市,194854,2255073,75940,916833,118914,1338239,-16.2,-6.1,-21.9
崇左市,1956372,18908093,1652994,15623811,303378,3284283,20.6,30.5,-11.4
防城港市,974174,8692028,299585,1575629,674589,7116398,17.4,133.7,5.8
海南省,2142077,20594876,784510,7936034,1357567,12658842,20.2,43.7,9.0
海口市,548408,6187589,235907,2540527,312500,3647063,4.4,14.4,-1.6
海南国际科技工业园,15138,127069,7149,79513,7989,47557,16.1,8.1,32.3
儋州市,1140444,9926640,268671,2605438,871773,7321202,25.5,15.4,29.5
洋浦经济开发区,473656,3846970,189744,1865251,283911,1981720,21.8,17.9,25.7
重庆市,6177641,51884740,4363429,36260425,1814211,15624315,-2.5,2.4,-12.1
重庆高新技术产业开发区,22286,167128,16325,115003,5961,52126,13.3,8.0,27.0
重庆两江新区,2230273,18794411,1438949,12435806,791324,6358606,-4.3,-2.1,-8.5
万州经济技术开发区,44564,408671,14650,144546,29914,264125,-9.3,-7.0,-10.5
重庆经济技术开发区,61836,314902,61299,253640,537,61262,1.8,8.8,-19.7
长寿经济技术开发区,43723,231537,36374,190945,7349,40592,27.5,21.8,62.9
四川省,8295050,75106051,4627556,43563901,3667494,31542150,10.4,2.1,24.2
成都市,6901708,60899477,3608761,33205570,3292947,27693907,10.9,-1.1,29.8
成都经济技术开发区,218003,1523770,163305,1029550,54698,494220,14.0,13.9,14.3
成都高新技术产业开发区,5240466,44898134,2473145,21873221,2767321,23024913,18.6,6.4,33.2
泸州市,104874,1522905,31858,1004756,73016,518149,54.6,57.7,48.9
泸州高新技术产业开发区,59665,940536,14865,649998,44800,290538,121.4,181.3,50.0
绵阳市,269744,2150220,193694,1495264,76050,654956,34.0,49.3,8.6
绵阳经济技术开发区,24433,294260,22536,278648,1898,15612,34.8,38.0,-4.4
绵阳高新技术产业开发区,161409,1007117,120402,639185,41007,367931,57.0,114.9,6.9
广元市,5670,46281,5445,20905,225,25376,-21.4,-21.0,-21.7
广元经济技术开发区,1342,6572,1335,6092,7,480,-11.1,-14.3,69.8
乐山市,67484,574143,58068,466160,9416,107983,4.1,10.6,-17.2
乐山高新技术产业开发区,69,2374,39,638,29,1735,357.0,114.2,684.3
宜宾市,252741,2463167,201129,1804694,51612,658473,-6.2,7.2,-30.1
宜宾临港经济技术开发区,184268,1758933,162252,1467050,22015,291883,8.3,23.4,-32.8
贵州省,512492,5403220,340262,3481106,172230,1922114,12.5,9.8,17.8
贵阳市,306381,3324015,217447,2168533,88933,1155483,12.5,22.5,-2.5
贵阳高新技术产业开发区,8969,121556,2554,24395,6415,97161,-23.2,-45.5,-14.4
云南省,2140419,18682622,791042,6865212,1349376,11817410,-1.0,3.9,-3.7
昆明市,1284884,10474965,458920,3700312,825964,6774653,6.7,15.3,2.5
昆明经济技术开发区,81170,579280,43909,262589,37261,316691,-18.5,-30.4,-5.0
昆明嵩明杨林经济技术开发区,8732,101506,6005,86362,2726,15144,36.7,32.1,70.1
昆明高新技术产业开发区,356005,3105144,219266,1675342,136739,1429802,35.8,78.9,6.0
红河州,193866,1596474,90174,676006,103692,920468,-2.4,7.6,-8.6
蒙自经济技术开发区,2969,298507,2822,142004,148,156504,-64.7,-57.1,-69.5
曲靖市,19998,192760,14740,136439,5258,56321,32.1,37.9,20.1
曲靖经济技术开发区,5154,41757,3357,20713,1797,21044,23.2,21.8,24.6
西藏自治区,143282,843646,124845,745535,18436,98111,10.2,4.2,96.3
拉萨市,27039,345471,9526,255807,17513,89664,12.1,-3.0,102.8
拉萨经济技术开发区,17572,193091,1533,114747,16039,78343,-2.3,-32.5,183.4
陕西省,3667913,33724085,2483815,22779912,1184098,10944172,14.0,19.4,4.2
西安市,3386976,30492314,2302309,20496731,1084667,9995583,15.7,21.0,6.2
陕西航天经济技术开发区,43490,536512,10189,96183,33301,440329,-53.8,-44.5,-55.4
陕西航空经济技术开发区,8821,33522,559,8116,8262,25406,668.8,89.9,29431.2
陕西西安经济技术开发区,526034,3619724,425497,2882531,100537,737193,-17.6,-18.4,-14.6
西安新技术产业开发区,1151229,12340451,732918,8337258,418311,4003193,33.8,35.5,30.6
宝鸡市,77114,719086,66894,651308,10220,67778,-6.4,27.2,-73.6
宝鸡高新技术产业开发区,5077,31119,5030,30246,47,873,-75.8,-62.7,-98.2
咸阳市,112740,1046376,57532,589314,55208,457062,-1.7,6.1,-10.3
杨凌农业高新技术产业示范区,12121,104980,10677,77215,1444,27765,31.2,44.4,4.6
汉中市,4625,201128,4106,180317,519,20810,-30.3,-8.7,-77.1
汉中经济技术开发区,1020,110533,1018,110084,1,449,-41.3,4.0,-99.5
榆林市,33996,612623,18204,415752,15792,196871,45.7,11.3,320.2
榆林经济技术开发区,17697,410358,8590,303614,9107,106744,70.4,28.5,2238.1
甘肃省,600089,4231534,98140,896013,501949,3335520,11.4,-3.8,16.4
兰州市,70146,709269,33679,298339,36468,410930,-19.0,-20.2,-18.1
兰州新技术产业开发区,1317,7833,1165,4645,152,3188,-61.7,-67.4,-48.7
青海省,36647,368987,27681,262000,8966,106987,6.7,33.6,-28.5
西宁市,29165,305731,20719,201789,8446,103941,11.8,60.8,-29.8
西宁经济技术开发区,7891,106538,7694,68415,197,38123,-4.1,94.5,-49.8
青海高新技术产业开发区,109,5811,109,5496,-,315,87.6,236.4,-78.5
海西州,2873,15449,2489,13777,384,1671,-65.4,-69.1,1460.9
