Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
合肥经济技术开发区,1076075,2619287,724998,1612913,351077,1006374,33.5,39.1,25.3
合肥高新技术产业开发区,610722,1536397,533139,1379389,77583,157009,46.4,57.0,-8.0
芜湖市,1080536,2442648,881037,1971798,199499,470850,11.9,13.5,5.9
芜湖经济技术开发区,725935,1564354,629593,1364662,96341,199693,11.5,9.4,28.6
芜湖高新技术产业开发区,13773,35798,11300,29750,2473,6048,-6.6,5.5,-40.4
蚌埠市,97871,236365,61301,149667,36570,86698,-6.5,-3.8,-10.9
蚌埠高新技术产业开发区,26424,51182,14763,32028,11661,19154,13.5,32.5,-8.4
淮南市,34747,99459,30064,89628,4683,9831,-8.3,-14.8,199.8
淮南经济技术开发区,15702,45817,14003,43655,1700,2162,350.3,347.6,412.8
淮南高新技术产业开发区,1507,5627,1457,5446,50,180,-,-,-
马鞍山市,354622,746340,191122,439277,163499,307063,9.2,19.2,-2.6
马鞍山经济技术开发区,26516,63571,25765,62604,751,967,-13.9,-11.3,-69.8
马鞍山慈湖高新技术产业开发区,33942,71908,27650,63744,6292,8164,17.9,11.9,102.6
铜陵市,544644,1350376,85243,184220,459401,1166156,3.6,57.6,-1.7
铜陵经济技术开发区,54654,123685,45829,106014,8826,17671,-25.6,108.5,-84.7
安庆市,353870,789016,276124,641483,77746,147533,10.5,14.1,-2.6
安庆经济技术开发区,243330,512392,178548,392060,64782,120332,-1.4,-5.5,15.0
桐城经济技术开发区,710,2118,626,1988,84,129,78.6,91.0,-10.4
滁州市,260028,648487,223584,576521,36444,71966,6.6,7.4,0.6
滁州经济技术开发区,87042,209788,68376,174546,18666,35242,-6.0,-8.7,10.2
六安市,48384,119432,45576,112902,2809,6530,2.9,9.3,-49.0
六安经济技术开发区,6942,16572,6581,15604,361,968,-26.6,-29.5,116.3
宣城市,154629,407228,131399,359183,23230,48045,11.5,7.4,57.5
宁国经济技术开发区,31815,77133,29724,73138,2092,3995,-6.4,-6.9,5.1
宣城经济技术开发区,10337,27151,8202,24202,2136,2949,-21.1,-23.4,4.4
池州市,122584,279143,16432,49462,106152,229682,37.8,-9.0,55.0
池州经济技术开发区,57775,113340,6399,14839,51376,98501,75.0,-29.0,124.5
福建省,11815122,28266645,6135126,17342302,5679996,10924344,-15.3,-16.6,-13.1
福州市,1407408,3707007,908933,2556767,498475,1150240,-41.1,-47.9,-16.8
福州经济技术开发区,196522,538520,115751,343978,80771,194542,-27.8,-38.2,2.4
福州高新技术产业开发区,2842,6968,2403,6138,439,830,41.9,32.6,195.9
厦门市,6289506,13828696,2614742,7281573,3674763,6547123,-5.0,3.7,-13.1
厦门火炬高技术产业开发区,411820,762721,162855,383366,248964,379355,8.7,42.6,-12.3
平潭,43894,124533,17259,69288,26635,55244,-33.7,-41.6,-20.1
平潭综合实验区,43894,124533,17259,69288,26635,55244,-33.7,-41.6,-20.1
江西省,2853266,6826281,1766607,4464041,1086659,2362241,2.7,1.3,5.4
南昌市,623780,1569988,461687,1132234,162094,437755,15.3,26.4,-6.2
南昌经济技术开发区,71333,226360,29180,82035,42153,144325,-31.3,-28.0,-33.0
南昌小蓝经济技术开发区,10915,32511,9053,29448,1862,3063,143.7,175.2,16.1
南昌高新技术产业开发区,325219,724597,224791,487940,100428,236657,49.6,57.1,36.2
景德镇市,38927,106419,37268,102628,1660,3792,-9.9,-8.6,-34.5
景德镇高新技术产业开发区,2244,4964,1676,3474,567,1490,19.6,2.7,94.0
萍乡市,42877,97140,39303,82636,3574,14504,4.2,14.0,-30.0
萍乡经济技术开发区,1601,5731,722,4102,879,1630,-39.8,-54.0,164.7
九江市,328005,691665,158535,339817,169471,351848,8.6,-5.6,27.1
九江经济技术开发区,76247,141352,29640,64076,46607,77276,-36.7,-50.3,-17.9
九江共青城高新技术产业开发区,2877,8093,2812,7730,65,363,3.1,3.6,-5.3
新余市,170213,337718,61162,130173,109051,207545,-40.0,-49.8,-31.6
新余高新技术产业开发区,16614,47149,12472,32778,4142,14371,7.6,2.0,23.2
鹰潭市,399911,837265,130548,223582,269363,613683,22.8,83.7,9.6
鹰潭高新技术产业开发区,15117,34314,3722,13154,11395,21160,60.6,139.3,33.4
贵溪经济技术开发区,64983,110108,11969,17127,53014,92980,-,-,-
赣州市,629730,1557213,359406,1085879,270324,471334,11.9,4.4,34.1
赣州经济技术开发区,418005,934724,196636,614094,221369,320630,25.3,8.8,77.1
龙南经济技术开发区,12743,52804,11949,39981,795,12823,-13.4,-28.3,146.8
瑞金经济技术开发区,12512,43016,12362,42695,150,321,30.1,29.1,13279.3
赣州高新技术产业开发区,9039,22186,4647,10175,4392,12011,-41.1,34.5,-60.1
宜春市,141535,353175,118826,308971,22709,44205,37.3,43.4,5.8
宜春经济技术开发区,17739,52235,16488,49698,1251,2537,188.3,219.8,-1.6
宜春丰城高新技术产业开发区,27243,65633,18942,46193,8301,19439,11.8,21.1,-5.4
上饶市,155498,446688,122745,356261,32753,90427,-43.2,-50.1,25.0
上饶经济技术开发区,19202,64853,19190,64814,12,39,-76.1,-76.0,-96.3
吉安市,208003,495568,173577,402903,34425,92664,6.8,13.3,-14.7
井冈山经济技术开发区,22889,61841,17902,49433,4987,12408,-17.2,-14.7,-25.8
吉安高新技术产业开发区,233,562,233,562,-,0,-81.3,-81.3,-99.5
抚州市,114786,333442,103550,298958,11236,34485,14.1,16.0,-0.1
抚州高新技术产业开发区,50458,151279,49559,148025,899,3254,18.5,25.6,-66.7
山东省,22262592,49678354,11882228,29642874,10380364,20035480,6.9,7.8,5.6
济南市,1745172,3672739,964647,2253228,780525,1419511,21.8,9.3,48.9
济南高新技术产业开发区,1011327,1916167,417209,911190,594117,1004977,30.3,-1.5,84.1
青岛市,5247353,13108917,2992536,7950009,2254817,5158907,4.0,8.4,-2.1
青岛经济技术开发区,1664245,4125633,711700,1906266,952545,2219367,-1.6,17.1,-13.5
青岛高新技术产业开发区,79114,195926,46125,119166,32989,76760,39.6,53.9,22.0
淄博市,693883,1543841,398390,982989,295492,560852,-7.3,3.4,-21.6
淄博高新技术产业开发区,94087,236981,81109,204285,12978,32696,17.5,15.2,34.8
日照市,755304,1920223,300396,700272,454908,1219951,0.9,3.6,-0.5
日照经济技术开发区,33930,68939,12011,27299,21919,41641,-39.0,-1.8,-51.2
烟台市,3240245,7298469,1580933,4091873,1659312,3206597,16.3,0.4,45.9
烟台经济技术开发区,957932,1805692,436636,941079,521295,864613,16.0,16.8,15.2
潍坊市,2700695,5088982,1571504,3379262,1129191,1709721,1.5,6.6,-7.4
潍坊高新技术产业开发区,854965,1275115,478942,712926,376023,562189,13.4,-2.9,43.9
威海市,1041035,2718043,737956,2014042,303079,704000,-1.2,-1.5,-0.3
威海火炬高技术产业开发区,137881,393853,95613,302977,42268,90876,14.8,17.4,6.7
河南省,6455513,13541516,4383115,9063739,2072398,4477777,26.4,38.9,6.9
郑州市,4414712,9152944,3241753,6372572,1172959,2780372,37.4,55.3,8.7
郑州经济开发区,227623,418540,177966,304997,49656,113543,5.1,-3.6,38.7
郑州航空港经济综合实验区,3571847,6908645,2591107,4645720,980739,2262925,52.9,102.9,1.6
郑州高新技术产业开发区,53956,155435,47905,132868,6051,22567,-2.5,-15.0,624.9
洛阳市,213970,468287,146486,335610,67485,132677,35.5,16.1,134.2
洛阳高新技术产业开发区,106816,203315,49756,88470,57060,114845,213.0,286.1,173.2
湖北省,4498833,10140849,3115911,6937349,1382922,3203499,0.5,0.5,0.4
武汉市,2567515,5823953,1728268,3685409,839247,2138544,4.3,3.1,6.3
武汉经济技术开发区,219169,481570,147404,313454,71765,168116,-38.4,-30.3,-49.5
武汉东湖新技术开发区,1362459,3230567,879158,1860208,483301,1370360,22.2,15.2,33.4
黄石市,413060,842657,142078,328388,270981,514269,-0.7,-2.2,0.2
黄石经济技术开发区,91443,220320,40753,95726,50690,124594,192.1,32.1,4102.4
十堰市,94479,254872,91797,248468,2682,6404,42.0,47.2,-39.9
十堰经济技术开发区,17942,56324,16918,53843,1024,2481,490.9,470.1,2745.9
襄阳市,142760,360446,131319,339164,11441,21282,-58.2,-55.7,-78.2
襄阳经济技术开发区,2670,6298,1710,4356,959,1943,165.9,108.9,582.7
襄阳高新技术产业开发区,32581,80184,26661,68047,5920,12136,-37.6,-14.9,-75.0
枣阳经济技术开发区,20356,49797,19986,49217,370,580,-71.6,-71.9,24.5
鄂州市,103258,234335,76711,163406,26547,70930,93.4,127.9,43.4
鄂州葛店经济技术开发区,1139,24666,1067,24165,72,501,-33.1,-34.1,199.8
孝感市,160054,326848,132021,272052,28034,54796,8.3,5.2,26.3
汉川经济技术开发区,16849,35572,16665,35113,184,460,89.3,89.1,102.1
荆州市,270269,571717,212374,457146,57895,114571,-5.1,8.3,-36.4
荆州经济技术开发区,100743,208617,73385,163934,27358,44682,29.8,28.5,34.6
湖南省,3333423,7823605,2062668,4842845,1270755,2980759,-3.3,10.2,-19.3
长沙市,1807023,4306495,1231047,2927774,575977,1378722,14.3,38.8,-16.8
长沙经济技术开发区,174875,642972,139100,556564,35775,86407,106.9,161.0,-11.4
长沙高新技术产业开发区,387483,938640,202314,550777,185170,387863,14.9,7.2,28.0
浏阳经济技术开发区,24144,53081,17824,35100,6319,17981,-1.3,2.5,-8.0
株洲市,139093,355868,110993,264977,28100,90891,-17.0,-22.6,5.1
株洲高新技术产业开发区,39877,97402,37208,90301,2669,7101,-21.5,-23.3,12.3
湘潭市,145246,458730,77993,238926,67253,219804,-38.1,-45.8,-26.6
湘潭经济技术开发区,72388,267438,43934,140062,28454,127375,-37.0,-49.9,-12.1
湘潭高新技术产业开发区,1761,3927,777,2398,984,1529,-94.8,-96.8,29.3
衡阳市,166682,417007,80559,196358,86123,220648,-12.9,1.0,-22.5
衡阳高新技术产业开发区,465,2674,186,2309,279,365,104.3,84.4,548.0
岳阳市,282844,630130,58640,123731,224204,506399,-16.3,-6.7,-18.3
岳阳经济技术开发区,1710,2606,1559,2089,151,516,-62.0,-51.4,-79.9
常德市,74092,222652,40083,125967,34009,96685,29.2,59.6,3.5
常德经济技术开发区,31801,89433,6465,19658,25336,69774,26.2,74.1,17.2
常德高新技术产业开发区,13098,34042,13097,34041,0,0,145.4,145.4,204.0
益阳市,42551,101238,35188,89529,7364,11709,24.5,29.7,-4.6
益阳高新技术产业开发区,3418,6534,1855,3351,1563,3183,-42.4,-52.6,-25.5
郴州市,338110,579882,164347,272889,173764,306993,-14.9,-0.6,-24.5
郴州高新技术产业开发区,140321,183785,62286,77471,78035,106314,-0.9,90.4,-26.6
娄底市,76751,169307,22709,52748,54042,116559,-31.6,-18.2,-36.3
娄底经济技术开发区,48310,116679,5710,15133,42601,101546,-34.8,-56.9,-29.4
怀化市,71794,186434,59603,169927,12191,16508,98.8,101.8,72.7
怀化高新技术产业开发区,12257,12413,5928,6029,6329,6384,-18.5,-60.4,-
广东省,59583380,134530140,36497409,85521753,23085971,49008387,-0.8,-4.3,6.1
广州市,8572786,18961626,5448007,12300831,3124779,6660795,14.3,27.8,-4.3
广州经济技术开发区,793452,1734069,349815,795330,443637,938740,6.3,14.1,0.6
广州高新技术产业开发区,515819,956418,332010,620225,183809,336193,-15.6,-15.8,-15.4
广州南沙新区,2297403,5350039,1461789,3217412,835614,2132627,16.3,47.5,-11.9
深圳市,27114343,60370263,15775147,36732801,11339197,23637462,-10.4,-16.6,1.1
深圳科技工业园,368,528,238,244,130,283,102.5,137.9,79.5
珠海市,2412382,5115874,1548043,3456204,864339,1659670,10.7,5.6,23.1
珠海经济技术开发区,34991,76417,12316,30570,22675,45847,370.8,2087.2,209.1
珠海高新技术产业开发区,138496,301832,114824,264512,23672,37320,257.0,528.9,-12.2
横琴粤澳深度合作区,284130,603992,142112,294226,142017,309766,68.9,35.1,121.5
汕头市,295894,757189,210602,588275,85292,168914,0.8,3.1,-6.5
佛山市,3153475,7572818,2342762,5990330,810713,1582488,-17.2,-19.0,-9.3
佛山高新技术产业开发区,-,-,-,-,-,-,-,-,-
江门市,1316840,3109698,1112110,2663191,204730,446507,10.6,13.6,-4.3
湛江市,433468,1227951,117356,273963,316113,953989,-11.7,-16.2,-10.4
湛江经济技术开发区,286246,876922,80135,152888,206111,724034,54.0,-15.4,86.3
湛江高新技术产业开发区,-,-,-,-,-,-,-,-,-
茂名市,106298,228008,23897,78519,82401,149489,41.0,3.8,73.7
茂名高新技术产业开发区,2146,8112,2146,4646,0,3465,8.2,27.1,-9.9
惠州市,2757684,6017323,1394779,3190844,1362905,2826479,6.9,-0.5,16.6
惠州高新技术产业开发区,957145,2092296,646711,1402801,310434,689494,6.4,5.3,8.5
阳江市,142039,352748,108210,280020,33829,72727,-10.3,1.3,-37.7
东莞市,9855795,22838168,5881251,13852681,3974544,8985487,21.7,12.6,39.0
东莞松山湖高新技术产业开发区,84526,250655,68143,201377,16383,49279,3.8,5.6,-2.9
中山市,1880929,4495080,1648027,3974510,232902,520570,7.9,8.5,3.5
中山火炬高技术产业开发区,308,454,196,250,112,204,-3.0,70.7,-36.6
广西壮族自治区,5174844,12536779,3127968,8378452,2046876,4158327,21.5,51.5,-13.1
南宁市,526239,1243017,212528,513632,313711,729385,-12.8,-5.7,-17.2
南宁高新技术产业开发区,10695,28196,6503,14791,4192,13404,-21.3,-43.2,37.0
桂林市,80786,188354,69398,170242,11388,18112,18.9,16.4,49.1
桂林新技术产业开发区,39122,83877,37770,81582,1352,2294,11.7,14.6,-41.7
北海市,289777,1073926,183852,861342,105926,212584,165.5,381.2,-5.8
崇左市,1671022,3896817,1491079,3531900,179944,364917,-6.2,6.3,-56.1
防城港市,1035644,2687035,330515,1132504,705129,1554530,89.3,659.2,22.4
海南省,1761411,3983346,613595,1348107,1147816,2635238,-7.1,-6.3,-7.5
海口市,559273,1324782,166981,395216,392291,929565,10.7,12.3,10.0
海南国际科技工业园,12941,21939,3521,9115,9420,12824,-7.7,-26.6,12.9
儋州市,869182,1891872,285049,558145,584133,1333727,-16.7,-6.2,-20.4
洋浦经济开发区,384842,853428,218298,413537,166544,439892,3.6,-9.3,19.8
重庆市,4679119,9881771,3402930,7292018,1276189,2589753,-0.7,9.9,-21.9
重庆高新技术产业开发区,18706,42129,13426,31672,5280,10458,32.0,50.3,-3.5
重庆两江新区,1794792,3727418,1185237,2552493,609555,1174924,2.8,9.3,-8.9
万州经济技术开发区,41827,181084,21943,69504,19884,111580,71.4,99.8,57.4
重庆经济技术开发区,8431,17132,7013,14123,1418,3009,-72.5,18.3,-94.0
长寿经济技术开发区,37048,85160,33591,63348,3457,21812,122.3,106.3,186.8
四川省,7663170,16626878,4539273,10317981,3123897,6308896,5.9,2.7,11.7
成都市,6280638,13397230,3514617,7873221,2766022,5524009,9.4,6.9,13.3
成都经济技术开发区,84534,165834,32127,67639,52407,98194,-28.1,-59.5,54.6
成都高新技术产业开发区,4905937,10219731,2591385,5567030,2314552,4652701,26.2,37.5,14.9
泸州市,78336,435798,50127,311323,28209,124475,24.1,20.8,33.0
泸州高新技术产业开发区,26498,235434,7476,194378,19023,41056,-7.0,9.5,-45.7
绵阳市,454821,738852,398052,616968,56769,121884,48.6,71.7,-11.6
绵阳经济技术开发区,88828,160211,83499,129179,5329,31032,53.7,27.6,932.7
绵阳高新技术产业开发区,201280,285095,173765,245954,27515,39141,58.6,151.8,-52.3
广元市,756,4678,700,3488,55,1190,-8.4,-18.7,45.1
广元经济技术开发区,32,1586,32,1586,-,-,98.1,98.5,-
内江市,70325,225481,44387,187445,25939,38036,-4.0,-14.9,162.6
内江经济技术开发区,-,-,-,-,-,-,-,-,-
内江高新技术产业开发区,-,396,-,314,-,82,-,-,-
乐山市,47273,106747,38553,87996,8719,18751,-17.9,-6.9,-47.3
乐山高新技术产业开发区,76,632,43,565,33,67,271.9,366.5,37.2
宜宾市,208685,484054,163280,364552,45405,119502,44.0,94.5,-19.7
宜宾临港经济技术开发区,139809,324625,123977,287710,15831,36915,78.0,140.9,-41.4
贵州省,499923,1130600,277652,644110,222271,486490,22.2,2.1,65.2
贵阳市,283615,597327,148308,357321,135306,240005,5.5,9.6,-0.2
贵阳高新技术产业开发区,37859,44021,2829,6916,35030,37105,76.6,50.0,82.6
云南省,1726382,3765967,526733,1242153,1199649,2523815,2.7,2.5,2.8
昆明市,1077276,2353979,283768,664695,793508,1689284,21.0,20.9,21.1
昆明经济技术开发区,100255,176457,29129,57436,71126,119021,206.6,66.2,417.7
昆明嵩明杨林经济技术开发区,5849,12087,4922,9351,927,2736,-2.6,-6.9,15.4
昆明高新技术产业开发区,174448,425655,88841,248128,85607,177528,-28.1,-15.0,-40.8
红河州,95367,220444,53257,132010,42110,88435,-15.6,53.0,-49.5
蒙自经济技术开发区,-,1593,-,1478,-,115,-98.6,-96.2,-99.9
曲靖市,17302,42129,14516,36198,2786,5931,-6.4,-5.8,-10.3
曲靖经济技术开发区,6954,10478,6182,9602,772,876,90.5,164.8,-53.3
西藏自治区,62903,158204,53715,133087,9189,25117,-9.6,-19.5,155.3
拉萨市,37769,109234,29131,85773,8638,23461,-2.7,-17.6,187.1
拉萨经济技术开发区,12526,42695,4580,20889,7946,21806,-37.8,-67.4,375.1
陕西省,3469664,7169332,2397053,4994374,1072611,2174957,2.0,9.6,-12.0
西安市,3275913,6716923,2259350,4655752,1016563,2061170,6.6,15.8,-9.6
陕西航天经济技术开发区,49663,134716,5892,13400,43771,121317,228.7,-16.2,385.5
陕西航空经济技术开发区,13353,22095,495,1618,12858,20478,379.8,-64.5,48482.4
陕西西安经济技术开发区,331452,716714,270909,550625,60543,166090,0.2,-7.5,38.8
西安新技术产业开发区,1123037,2356097,821819,1727783,301218,628313,-15.3,2.3,-42.5
宝鸡市,49837,114069,48109,109270,1728,4799,-28.4,-27.3,-46.2
宝鸡高新技术产业开发区,3147,9980,3140,9872,8,108,50.8,50.7,62.2
咸阳市,76615,181189,49520,123787,27096,57402,-25.2,-0.5,-51.3
杨凌农业高新技术产业示范区,10588,25341,6535,19057,4053,6284,14.6,16.5,9.1
汉中市,4806,16497,3698,15035,1108,1462,-72.7,-72.8,-71.9
汉中经济技术开发区,1955,9855,1707,9607,248,248,-68.9,-69.2,-39.2
榆林市,32564,68111,19183,34235,13381,33877,-62.4,-74.2,-30.2
榆林经济技术开发区,12691,27101,5040,7887,7651,19214,-78.9,-92.0,-36.7
甘肃省,515829,1226666,66828,172199,449001,1054467,54.6,-0.1,69.8
兰州市,53065,109229,26268,54473,26798,54756,-34.4,1.1,-51.4
兰州新技术产业开发区,229,848,216,738,13,111,-76.7,-53.4,-94.6
青海省,58884,117106,51414,99673,7470,17433,75.3,171.6,-42.1
