Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
宁国经济技术开发区,45923,45923,44113,44113,1810,1810,22.4,25.5,-24.0
宣城经济技术开发区,19067,19067,18111,18111,956,956,37.3,32.6,303.3
池州市,107971,107971,35096,35096,72875,72875,15.8,3.5,22.9
池州经济技术开发区,31052,31052,11462,11462,19591,19591,-33.4,-40.2,-28.6
福建省,19060400,19060400,12163483,12163483,6896917,6896917,17.1,18.5,14.8
福州市,3711003,3711003,2832837,2832837,878166,878166,37.3,34.7,46.6
福州经济技术开发区,464207,464207,336940,336940,127267,127267,61.8,68.9,45.6
福州高新技术产业开发区,2995,2995,2902,2902,93,93,1.1,-2.0,6536.2
厦门市,8022464,8022464,4040784,4040784,3981680,3981680,1.2,-0.9,3.5
厦门火炬高技术产业开发区,427044,427044,148656,148656,278388,278388,52.8,-5.6,128.3
平潭,130313,130313,79392,79392,50921,50921,36.8,20.4,73.5
平潭综合实验区,130313,130313,79392,79392,50921,50921,36.8,20.4,73.5
江西省,3884301,3884301,2611655,2611655,1272646,1272646,-45.2,-52.7,-18.5
南昌市,783945,783945,501291,501291,282654,282654,-5.8,-19.6,35.6
南昌经济技术开发区,199893,199893,81151,81151,118742,118742,104.8,23.7,270.7
南昌小蓝经济技术开发区,6632,6632,5456,5456,1176,1176,-87.8,-89.6,-35.6
南昌高新技术产业开发区,219069,219069,124354,124354,94715,94715,27.8,8.6,66.3
景德镇市,79539,79539,74139,74139,5400,5400,-71.3,-56.4,-95.0
景德镇高新技术产业开发区,2785,2785,2153,2153,632,632,-80.0,-84.2,150.7
萍乡市,52870,52870,46471,46471,6400,6400,-89.2,-90.3,-52.1
萍乡经济技术开发区,8916,8916,8742,8742,173,173,-97.3,-97.3,1049.9
九江市,370541,370541,211741,211741,158800,158800,-78.1,-85.4,-32.8
九江经济技术开发区,136122,136122,83766,83766,52356,52356,15.6,8.8,28.4
九江共青城高新技术产业开发区,4866,4866,4554,4554,313,313,17.5,12.9,183.8
新余市,333024,333024,130233,130233,202791,202791,-44.4,-41.2,-46.2
新余高新技术产业开发区,29955,29955,18455,18455,11501,11501,44.1,-1.8,475.2
鹰潭市,352184,352184,71020,71020,281164,281164,-33.7,-43.6,-30.7
鹰潭高新技术产业开发区,10764,10764,2847,2847,7917,7917,-29.3,-63.4,6.4
赣州市,892313,892313,701287,701287,191027,191027,36.7,29.8,69.5
赣州经济技术开发区,512741,512741,414468,414468,98273,98273,207.1,277.4,72.0
龙南经济技术开发区,32955,32955,28477,28477,4478,4478,57.4,39.0,910.3
瑞金经济技术开发区,21430,21430,21430,21430,0,0,16.2,16.4,-100.0
赣州高新技术产业开发区,14369,14369,3818,3818,10550,10550,-14.0,-19.1,-12.0
宜春市,142154,142154,115999,115999,26154,26154,-83.8,-86.5,61.9
宜春经济技术开发区,10142,10142,8728,8728,1414,1414,-92.1,-93.2,257.9
宜春丰城高新技术产业开发区,31404,31404,18294,18294,13109,13109,-38.3,-61.7,310.5
上饶市,447026,447026,402254,402254,44771,44771,32.9,35.9,10.8
上饶经济技术开发区,105121,105121,105102,105102,20,20,66937.3,73953.8,32.0
吉安市,275974,275974,216508,216508,59465,59465,-59.4,-66.3,58.6
井冈山经济技术开发区,44020,44020,33841,33841,10179,10179,-43.5,-54.7,213.9
吉安高新技术产业开发区,1404,1404,1404,1404,-,-,430.2,430.2,-
抚州市,154732,154732,140711,140711,14020,14020,27.4,22.9,102.4
抚州高新技术产业开发区,55957,55957,55115,55115,842,842,898.0,938.0,182.9
山东省,25115576,25115576,15389856,15389856,9725719,9725719,4.0,5.5,1.8
济南市,1693546,1693546,1169531,1169531,524015,524015,14.4,20.2,3.3
济南高新技术产业开发区,805601,805601,473499,473499,332102,332102,22.9,22.7,23.3
青岛市,7008086,7008086,4147590,4147590,2860496,2860496,6.9,8.9,4.2
青岛经济技术开发区,2190336,2190336,912733,912733,1277603,1277603,1.4,30.8,-12.6
青岛高新技术产业开发区,74336,74336,42888,42888,31448,31448,50.4,35.9,76.1
淄博市,950930,950930,547506,547506,403424,403424,4.0,-2.8,14.8
淄博高新技术产业开发区,113080,113080,99883,99883,13198,13198,-41.8,-43.4,-26.9
日照市,942372,942372,392542,392542,549830,549830,-29.6,-22.0,-34.2
日照经济技术开发区,68786,68786,22695,22695,46091,46091,-58.6,-79.6,-16.3
烟台市,2996448,2996448,1872772,1872772,1123677,1123677,-15.4,-14.3,-17.3
烟台经济技术开发区,782504,782504,452708,452708,329796,329796,-15.5,-19.1,-10.1
潍坊市,2900132,2900132,1802258,1802258,1097874,1097874,32.8,10.6,97.9
潍坊高新技术产业开发区,740269,740269,405836,405836,334433,334433,58.8,36.4,98.4
威海市,1615515,1615515,1231795,1231795,383720,383720,5.2,3.2,11.9
威海火炬高技术产业开发区,196879,196879,149051,149051,47828,47828,-6.5,0.4,-22.9
河南省,6232840,6232840,3672962,3672962,2559879,2559879,-36.5,-43.9,-21.8
郑州市,3913525,3913525,2253196,2253196,1660329,1660329,-49.1,-56.3,-34.2
郑州航空港经济综合实验区,2655219,2655219,1199565,1199565,1455654,1455654,-58.9,-72.5,-30.7
郑州高新技术产业开发区,95858,95858,93578,93578,2281,2281,35.8,36.1,25.1
洛阳市,203775,203775,165823,165823,37951,37951,13.9,5.3,76.7
洛阳高新技术产业开发区,9688,9688,8631,8631,1057,1057,-19.5,3.8,-71.5
湖北省,5803076,5803076,3969819,3969819,1833257,1833257,18.6,11.9,36.4
武汉市,3290732,3290732,2220104,2220104,1070628,1070628,29.8,37.7,16.1
武汉经济技术开发区,495614,495614,292894,292894,202719,202719,97.3,101.7,91.2
武汉东湖新技术开发区,1348764,1348764,836099,836099,512665,512665,15.1,25.0,2.0
黄石市,494876,494876,194228,194228,300648,300648,14.2,7.8,18.8
黄石经济技术开发区,46048,46048,44896,44896,1152,1152,4.0,13.2,-75.2
十堰市,83642,83642,76749,76749,6893,6893,-27.6,-31.0,62.4
十堰经济技术开发区,3905,3905,3899,3899,5,5,-,-,-
襄阳市,399353,399353,338924,338924,60429,60429,-11.5,-22.4,311.4
襄阳经济技术开发区,991,991,750,750,241,241,-9.9,-14.7,9.2
襄阳高新技术产业开发区,61894,61894,38508,38508,23386,23386,3.8,-22.9,141.0
枣阳经济技术开发区,74266,74266,74037,74037,229,229,991.7,992.1,875.1
鄂州市,73216,73216,43873,43873,29343,29343,87.9,180.0,26.0
鄂州葛店经济技术开发区,25675,25675,25646,25646,29,29,9630.2,9619.4,-
孝感市,139463,139463,121785,121785,17678,17678,12.9,19.1,-17.0
汉川经济技术开发区,13849,13849,13672,13672,178,178,166.8,164.6,673.7
荆州市,376189,376189,219165,219165,157024,157024,49.5,0.1,380.1
荆州经济技术开发区,71644,71644,53656,53656,17988,17988,13.8,-5.3,186.0
湖南省,4780766,4780766,2618177,2618177,2162589,2162589,-32.1,-52.2,38.3
长沙市,2220956,2220956,1235419,1235419,985536,985536,-39.0,-57.8,37.2
长沙经济技术开发区,159009,159009,113386,113386,45623,45623,-85.1,-88.9,-9.7
长沙高新技术产业开发区,445124,445124,322616,322616,122508,122508,12.4,41.5,-27.1
浏阳经济技术开发区,23003,23003,16646,16646,6357,6357,146.5,319.8,18.5
株洲市,251046,251046,204926,204926,46120,46120,62.9,102.3,-12.7
株洲高新技术产业开发区,75900,75900,72905,72905,2995,2995,152.7,157.6,71.9
湘潭市,432662,432662,276406,276406,156256,156256,39.7,19.3,100.1
湘潭经济技术开发区,261841,261841,178168,178168,83673,83673,357.3,231.5,2276.7
湘潭高新技术产业开发区,54142,54142,53492,53492,650,650,-45.7,-46.3,1155.4
衡阳市,260098,260098,117794,117794,142304,142304,-57.9,-76.3,19.2
衡阳高新技术产业开发区,407,407,373,373,34,34,-97.2,-97.3,-93.3
岳阳市,480309,480309,81303,81303,399006,399006,-37.8,-82.3,27.9
常德市,102912,102912,48731,48731,54181,54181,-53.4,-71.6,9.3
常德经济技术开发区,45229,45229,6591,6591,38638,38638,-52.3,-92.9,1434.5
常德高新技术产业开发区,8133,8133,8133,8133,-,-,-20.6,-20.6,-
益阳市,46476,46476,39827,39827,6649,6649,-77.3,-79.1,-53.2
益阳高新技术产业开发区,3349,3349,2166,2166,1182,1182,-93.5,-94.5,-90.5
郴州市,489950,489950,213910,213910,276040,276040,-14.1,-51.3,110.6
郴州高新技术产业开发区,116035,116035,27234,27234,88800,88800,-61.0,-87.3,7.5
广东省,78001422,78001422,52185692,52185692,25815729,25815729,33.7,29.6,42.6
广州市,9441919,9441919,5599640,5599640,3842278,3842278,16.7,25.6,5.7
广州经济技术开发区,887350,887350,411398,411398,475952,475952,-12.4,-3.5,-18.9
广州高新技术产业开发区,553020,553020,363553,363553,189467,189467,-11.5,-8.9,-16.0
广州南沙新区,2713757,2713757,1400367,1400367,1313390,1313390,21.0,71.7,-7.9
深圳市,38758759,38758759,25586358,25586358,13172400,13172400,53.4,52.4,55.4
深圳科技工业园,118,118,29,29,88,88,-95.0,181.5,-96.2
珠海市,2674226,2674226,1883206,1883206,791020,791020,33.7,38.2,24.1
珠海经济技术开发区,7039,7039,1125,1125,5914,5914,9.8,-53.7,48.5
珠海高新技术产业开发区,51876,51876,26842,26842,25035,25035,261.5,452.2,163.8
珠海横琴新区,195273,195273,114359,114359,80914,80914,25.5,59.6,-3.7
汕头市,431323,431323,354429,354429,76894,76894,-20.7,-18.5,-29.5
佛山市,5369837,5369837,4280189,4280189,1089648,1089648,-12.5,-22.6,79.2
江门市,1623400,1623400,1376032,1376032,247368,247368,18.1,21.1,3.9
湛江市,700575,700575,156804,156804,543771,543771,83.6,22.7,114.2
湛江经济技术开发区,248030,248030,71835,71835,176195,176195,16.7,10.2,19.6
湛江高新技术产业开发区,-,-,-,-,-,-,-,-,-
茂名市,122026,122026,50919,50919,71107,71107,39.8,10.7,72.3
茂名高新技术产业开发区,4900,4900,1916,1916,2984,2984,6117.7,2331.4,-
惠州市,3283151,3283151,1946308,1946308,1336842,1336842,57.2,24.4,155.2
惠州高新技术产业开发区,1098399,1098399,754130,754130,344269,344269,28.0,17.8,57.6
阳江市,192604,192604,148184,148184,44420,44420,13.5,10.1,26.4
东莞市,10865831,10865831,7339516,7339516,3526315,3526315,24.9,24.2,26.3
东莞松山湖高新技术产业开发区,141228,141228,109314,109314,31914,31914,132.1,124.1,164.2
中山市,2433035,2433035,2133794,2133794,299240,299240,25.0,24.6,27.7
中山火炬高技术产业开发区,342,342,83,83,260,260,64.1,67.5,63.0
广西壮族自治区,6908623,6908623,4003835,4003835,2904789,2904789,44.0,74.9,15.8
南宁市,1027929,1027929,373857,373857,654073,654073,17.5,0.8,29.8
南宁高新技术产业开发区,20226,20226,13669,13669,6557,6557,63.3,134.3,0.1
桂林市,99127,99127,90762,90762,8365,8365,35.9,30.0,166.9
桂林新技术产业开发区,49051,49051,46665,46665,2386,2386,50.9,47.7,162.2
北海市,263132,263132,104147,104147,158985,158985,44.1,39.0,47.7
崇左市,2966526,2966526,2428073,2428073,538453,538453,93.8,105.1,55.4
防城港市,895012,895012,235623,235623,659389,659389,19.5,497.0,-7.0
海南省,2400626,2400626,818133,818133,1582493,1582493,37.5,27.9,43.0
海口市,724570,724570,183102,183102,541468,541468,24.3,-4.0,38.1
海南国际科技工业园,12096,12096,6896,6896,5199,5199,43.8,-2.3,284.4
儋州市,1171442,1171442,335540,335540,835902,835902,39.5,-3.4,69.6
洋浦经济开发区,426540,426540,256282,256282,170257,170257,16.6,33.3,-1.9
重庆市,5573270,5573270,3680408,3680408,1892862,1892862,-3.1,2.7,-12.8
重庆高新技术产业开发区,19647,19647,12320,12320,7327,7327,32.1,-2.0,219.2
重庆两江新区,2060865,2060865,1352717,1352717,708148,708148,-12.1,-2.4,-26.1
万州经济技术开发区,73023,73023,25512,25512,47511,47511,156.2,155.6,156.5
重庆经济技术开发区,34064,34064,6593,6593,27471,27471,55.8,12.9,71.4
长寿经济技术开发区,25972,25972,20784,20784,5189,5189,-3.9,-16.5,143.6
四川省,9218041,9218041,6166150,6166150,3051890,3051890,17.2,10.7,33.0
成都市,6860737,6860737,4317076,4317076,2543661,2543661,5.9,-6.4,36.6
成都经济技术开发区,133058,133058,97902,97902,35156,35156,2.3,-0.8,12.1
成都高新技术产业开发区,4233391,4233391,2138057,2138057,2095334,2095334,15.7,2.8,32.6
泸州市,182633,182633,127515,127515,55118,55118,107.0,217.5,14.7
泸州高新技术产业开发区,127195,127195,78672,78672,48523,48523,193.5,415.6,72.8
绵阳市,343087,343087,269608,269608,73479,73479,64.8,90.7,9.9
绵阳经济技术开发区,90373,90373,88797,88797,1576,1576,166.7,175.8,-7.0
绵阳高新技术产业开发区,101566,101566,62206,62206,39360,39360,11.9,28.2,-6.8
广元市,2996,2996,2982,2982,14,14,41.3,41.7,-7.2
广元经济技术开发区,443,443,442,442,1,1,-27.1,-25.4,-94.3
乐山市,77880,77880,52059,52059,25821,25821,-8.2,-22.6,46.9
乐山高新技术产业开发区,118,118,86,86,32,32,169.9,17174.1,-26.5
宜宾市,218300,218300,109798,109798,108502,108502,-26.2,-39.1,-6.0
宜宾临港经济技术开发区,110652,110652,70517,70517,40135,40135,-19.6,-26.0,-5.4
贵州省,667532,667532,492122,492122,175410,175410,51.3,66.5,20.5
贵阳市,384938,384938,245894,245894,139044,139044,28.4,31.6,23.1
贵阳高新技术产业开发区,12965,12965,2273,2273,10692,10692,-44.6,-57.5,-40.8
云南省,2080195,2080195,734089,734089,1346106,1346106,6.7,28.2,-2.2
昆明市,1020330,1020330,279447,279447,740883,740883,8.1,25.6,2.7
昆明经济技术开发区,36123,36123,23601,23601,12523,12523,66.7,69.3,62.2
昆明嵩明杨林经济技术开发区,6437,6437,5262,5262,1175,1175,69.0,38.7,8190.3
昆明高新技术产业开发区,302547,302547,125660,125660,176887,176887,-0.2,112.2,-27.5
红河州,202148,202148,72436,72436,129712,129712,8.1,101.6,-14.2
蒙自经济技术开发区,114647,114647,36891,36891,77756,77756,7.3,3348.4,-26.5
曲靖市,31592,31592,29341,29341,2250,2250,31.8,70.0,-66.5
曲靖经济技术开发区,2709,2709,2388,2388,321,321,-50.5,-56.3,1907.6
西藏自治区,121559,121559,115185,115185,6374,6374,420.8,460.5,128.4
拉萨市,87423,87423,82186,82186,5237,5237,284.9,310.8,93.4
拉萨经济技术开发区,58536,58536,55522,55522,3014,3014,822.9,1330.3,22.5
陕西省,3525517,3525517,2309199,2309199,1216319,1216319,14.9,18.9,8.0
西安市,3059163,3059163,1957884,1957884,1101279,1101279,12.5,14.4,9.2
陕西航天经济技术开发区,20980,20980,10822,10822,10158,10158,-89.1,-53.7,-94.0
陕西航空经济技术开发区,4444,4444,4407,4407,37,37,4456.6,4888.7,300.3
陕西西安经济技术开发区,366396,366396,303645,303645,62750,62750,-11.7,-5.7,-32.4
西安新技术产业开发区,1272697,1272697,793908,793908,478789,478789,24.6,12.7,50.8
宝鸡市,101916,101916,98418,98418,3498,3498,-14.2,18.3,-90.2
宝鸡高新技术产业开发区,6730,6730,5369,5369,1360,1360,-51.5,-44.7,-67.4
咸阳市,143471,143471,72559,72559,70912,70912,36.3,40.8,32.0
杨凌农业高新技术产业示范区,12556,12556,8765,8765,3791,3791,88.6,87.9,90.3
汉中市,41280,41280,36651,36651,4629,4629,-1.3,59.8,-75.5
汉中经济技术开发区,16371,16371,15963,15963,407,407,-19.0,372.2,-97.6
榆林市,131029,131029,101776,101776,29253,29253,297.5,256.5,562.1
榆林经济技术开发区,95345,95345,76989,76989,18356,18356,1389.1,1105.7,106743.5
甘肃省,344065,344065,101116,101116,242949,242949,-32.5,-29.0,-33.9
兰州市,54950,54950,26925,26925,28025,28025,-42.7,-64.8,44.0
兰州新技术产业开发区,1206,1206,495,495,710,710,-18.7,-65.0,942.5
青海省,40624,40624,21722,21722,18902,18902,-40.0,-37.2,-43.0
西宁市,32723,32723,13971,13971,18752,18752,-39.6,-33.8,-43.2
西宁经济技术开发区,16895,16895,3677,3677,13218,13218,-42.3,-22.2,-46.2
青海高新技术产业开发区,198,198,107,107,91,91,-,-,-
海西州,1821,1821,1811,1811,11,11,-64.1,-64.3,-
格尔木昆仑经济技术开发区,16,16,16,16,-,-,-92.6,-92.6,-
宁夏回族自治区,152852,152852,119062,119062,33790,33790,-7.5,-9.4,-0.3
银川市,74977,74977,52939,52939,22038,22038,-28.4,-33.2,-13.7
银川经济技术开发区,4989,4989,2781,2781,2208,2208,-3.7,-22.1,37.4
新疆维吾尔自治区,3705002,3705002,3196956,3196956,508045,508045,77.5,78.8,69.9
乌鲁木齐市,697725,697725,608712,608712,89013,89013,24.4,34.7,-18.4
乌鲁木齐经济技术开发区,483531,483531,450690,450690,32841,32841,18.2,22.2,-17.9
乌鲁木齐高新技术产业开发区,31439,31439,25603,25603,5836,5836,-38.2,23.9,-80.7
博州,523655,523655,219928,219928,303727,303727,109.7,103.7,114.3
伊犁州,707095,707095,659951,659951,47144,47144,55.7,49.0,323.6
石河子市,6764,6764,6594,6594,170,170,-75.9,-76.4,25.9
