Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
晋中市,37298,400197,31232,275245,6065,124952,34.4,1.6,365.6
晋中经济技术开发区,5544,45422,2672,32223,2872,13199,155.8,83.8,5912.6
长治市,9968,142299,9330,106940,637,35359,15.2,-3.7,183.9
长治高新技术产业开发区,1783,26648,1413,18346,371,8302,-33.2,-45.7,36.0
内蒙古自治区,1699779,18820654,728558,7671133,971221,11149522,9.5,13.1,7.1
呼和浩特市,161889,2010766,112535,1098700,49354,912066,30.5,20.6,44.8
包头市,269274,2995325,152410,1410079,116864,1585246,11.1,24.9,1.2
包头高新技术产业开发区,43523,116395,40588,92380,2935,24016,917.8,961.9,777.7
二连浩特市,88352,892775,40591,361743,47761,531032,-10.9,18.3,-23.7
满洲里市,171797,2345797,92644,1578888,79153,766908,0.1,7.5,-12.2
辽宁省,6049401,69448328,3273178,34161967,2776223,35286360,-1.6,5.2,-7.4
沈阳市,1118812,13571164,428154,5249437,690659,8321727,1.0,8.3,-3.1
沈阳经济技术开发区,687696,7995485,122508,1956264,565188,6039221,316.6,66.2,714.2
沈阳高新技术产业开发区,101300,964328,68595,606162,32705,358167,-1.0,8.3,-13.5
大连市,3688115,40604964,2051438,19803444,1636677,20801521,-3.7,3.4,-9.7
大连经济技术开发区,1216940,13561713,706750,7548258,510190,6013455,-10.0,2.2,-21.8
大连市高新技术产业园区,56556,652003,47195,537515,9361,114488,7.7,4.9,23.0
鞍山市,229168,2806760,148822,1741318,80345,1065442,-5.4,9.3,-22.4
鞍山高新技术产业开发区,978,40113,883,32521,95,7591,-11.4,-19.5,55.7
丹东市,171871,1551912,133495,1295971,38375,255941,1.3,-1.2,16.2
营口市,272313,4238756,180665,2192279,91648,2046477,-0.5,3.3,-4.3
营口经济技术开发区,962,30710,728,11035,234,19675,90.4,1.3,275.6
吉林省,1669156,16226140,631166,6159198,1037990,10066942,8.1,11.3,6.2
长春市,1130117,11811178,265285,3167789,864832,8643389,6.7,5.2,7.2
长春经济技术开发区,71971,1007154,38275,438629,33696,568524,-10.3,3.8,-18.8
长春高新技术产业开发区,62087,709605,32751,367798,29336,341808,-4.6,3.1,-11.8
吉林市,75122,597386,55797,422655,19324,174732,2.9,9.3,-9.7
吉林高新技术产业开发区,3884,41661,3554,38196,330,3465,-5.4,23.7,-73.7
珲春市,226343,1886210,98688,874989,127655,1011221,5.3,9.2,2.0
黑龙江省,2534747,28338702,778838,7630208,1755909,20708494,5.5,15.2,2.4
哈尔滨市,308524,4427549,176304,2378945,132220,2048604,-0.2,25.5,-19.4
哈尔滨经济技术开发区,49897,921037,20644,308760,29253,612277,-25.8,57.5,-41.4
哈尔滨高新技术产业开发区,65889,905097,29567,479000,36323,426096,-6.9,1.2,-14.6
大庆市,1449091,14068862,52276,634736,1396815,13434125,9.1,-2.3,9.7
大庆高新技术产业开发区,21926,391492,11290,209860,10635,181632,-26.6,-36.0,-11.7
黑河市,61336,3007122,53771,567969,7565,2439153,16.6,23.5,15.0
绥芬河市,323256,2380314,211187,1305298,112069,1075016,19.3,43.9,-1.2
绥化市,47988,504937,38771,394260,9218,110677,-10.7,21.5,-54.0
绥化经济技术开发区,4387,66499,4387,66495,-,3,-3.2,-3.2,1247.7
上海市,35001752,387500161,15789642,164185383,19212110,223314778,0.3,3.4,-1.8
上海漕河泾浦江高科技园区,583146,5969594,323957,2994894,259189,2974699,15.0,39.9,-2.4
上海经济技术开发区,80,688,80,686,-,2,-15.5,-14.5,-84.2
上海闵行经济技术开发区,83180,914081,55447,543344,27733,370737,3.6,4.5,2.4
上海浦东新区,20839889,236989559,8318663,90503524,12521226,146486034,0.3,0.1,0.3
江苏省,48327156,509448071,32323922,329268979,16003234,180179092,6.9,7.7,5.3
南京市,4476806,49262257,2858733,30969493,1618073,18292764,-4.5,2.6,-14.5
南京高新技术外向型开发区,97711,819809,90605,708464,7106,111345,-16.5,-16.8,-13.9
无锡市,6610048,69942444,4462958,45381520,2147090,24560923,9.5,7.7,13.0
无锡高新技术产业开发区,3385209,35851278,2069022,20907965,1316187,14943313,10.8,7.8,15.2
常州市,2743053,29539686,2214152,23488276,528901,6051411,1.3,2.6,-3.6
常州高新技术产业开发区,42586,462990,30253,344476,12333,118514,-5.6,-6.8,-2.1
苏州市,23252309,238568886,15031814,148493091,8220495,90075795,6.7,8.3,4.2
苏州工业园,6019177,62593356,2959637,31538365,3059540,31054990,14.1,17.2,11.1
苏州高新技术产业开发区,1848299,21351532,1232231,14132270,616068,7219262,-6.8,-12.8,7.7
南通市,3111841,34949636,1998770,22787778,1113071,12161857,10.4,9.8,11.6
南通经济技术开发区,733710,7011600,381869,3962096,351841,3049504,10.5,5.1,18.4
连云港市,964358,14585974,306823,3638400,657535,10947574,18.8,13.3,20.8
连云港经济技术开发区,198822,2821758,81475,1181862,117347,1639896,21.8,24.7,19.8
浙江省,43377080,480862448,32135476,357217584,11241605,123644864,6.9,9.0,1.2
杭州市,7373313,77782615,5183155,53990502,2190158,23792113,6.0,10.6,-3.1
杭州经济技术开发区,703039,7484552,493160,5042980,209879,2441572,0.1,25.8,-29.6
杭州高新技术产业开发区,207507,2809785,146834,1831085,60673,978700,27.5,8.6,88.9
宁波市,11657066,129219839,7884957,86031380,3772109,43188459,10.1,12.5,5.6
宁波经济技术开发区,1371131,15740697,693090,7330333,678040,8410364,5.0,9.2,1.6
宁波高新技术产业开发区,366686,3742636,234736,2618914,131950,1123722,36.2,23.8,77.7
宁波杭州湾经济技术开发区,138514,1828206,115133,1534211,23381,293995,24.1,19.6,54.6
温州市,2387059,27058879,2069792,23119745,317268,3939134,3.9,7.5,-13.3
温州经济技术开发区,162807,1543669,161860,1532755,947,10914,12.5,12.9,-26.9
湖州市,1360242,15198768,1285558,14026814,74684,1171954,2.2,2.4,-0.5
湖州经济技术开发区,8052,161470,6266,76330,1786,85140,27.9,70.4,4.5
湖州莫干山高新技术产业开发区,17526,222329,12894,141216,4632,81114,12.4,14.8,8.4
金华市,7160364,80633562,6277011,70988287,883354,9645275,13.5,16.1,-2.4
金华经济技术开发区,59040,646171,46255,545536,12786,100635,21.5,14.1,88.0
台州市,2160212,23964821,1956045,21808168,204166,2156653,-5.6,-6.4,2.9
台州湾经济技术开发区,1680,6703,605,3909,1076,2793,-,-,-
安徽省,7690696,78239012,4954142,52212654,2736554,26026358,6.6,9.2,1.6
合肥市,3437786,34154982,2130430,23087212,1307355,11067769,5.4,9.1,-1.4
合肥经济技术开发区,1494639,14400100,824839,8801362,669799,5598738,17.4,28.0,3.8
合肥高新技术产业开发区,579459,6730832,464011,5521040,115448,1209791,4.9,6.9,-3.5
芜湖市,1188282,13352805,972465,10947265,215817,2405540,13.2,13.6,11.1
芜湖经济技术开发区,757027,9037278,652183,8023307,104844,1013971,15.0,14.2,21.9
芜湖高新技术产业开发区,19725,220253,17271,187228,2454,33026,2.9,2.4,5.8
蚌埠市,115392,1447398,77698,946159,37695,501240,-13.6,-13.3,-14.2
蚌埠高新技术产业开发区,37389,313134,21995,174877,15394,138257,7.5,-8.6,38.5
淮南市,99292,549085,89329,497429,9963,51656,-45.3,-49.0,76.5
淮南经济技术开发区,9132,42534,8647,40349,485,2186,-78.7,-79.4,-31.5
淮南高新技术产业开发区,47679,62550,47619,62490,60,60,1160117.5,1159003.7,-
马鞍山市,494983,4127772,345910,2542072,149073,1585700,5.8,33.7,-20.7
马鞍山经济技术开发区,35163,378697,34682,365832,481,12865,6.7,16.2,-67.9
马鞍山慈湖高新技术产业开发区,27151,368025,21319,335876,5832,32149,30.1,30.4,26.7
铜陵市,823716,9055551,143357,1701829,680359,7353722,22.4,111.5,11.5
铜陵经济技术开发区,89416,829381,65265,527252,24151,302128,228.7,208.1,272.0
安庆市,333739,3368761,284905,2584127,48835,784634,2.6,3.6,-0.6
安庆经济技术开发区,219269,2129574,181817,1552931,37452,576643,-3.6,-6.1,3.8
桐城经济技术开发区,1300,11386,1128,9539,172,1847,102.1,130.0,24.3
滁州市,311388,3713354,278585,3209401,32803,503953,-0.8,1.4,-12.6
滁州经济技术开发区,111794,1312504,95610,1083082,16185,229423,-10.3,-5.6,-27.6
六安市,72697,700718,64170,606757,8527,93962,-27.6,-29.0,-16.2
六安经济技术开发区,10588,113079,7903,103629,2685,9450,-52.9,-53.2,-49.7
宣城市,220922,2340402,198113,2111615,22809,228787,22.4,20.4,44.0
宁国经济技术开发区,49729,494870,46222,467307,3507,27563,11.8,13.3,-8.4
宣城经济技术开发区,13751,186121,10912,155616,2839,30505,37.6,20.3,413.2
池州市,223775,1375668,48510,345124,175265,1030543,11.0,9.3,11.6
池州经济技术开发区,128002,592163,33471,162405,94531,429758,40.5,17.3,51.9
福建省,17483253,181177280,11105140,112011679,6378113,69165600,1.1,5.0,-4.6
福州市,2715214,32085151,1886819,23501434,828395,8583717,2.9,0.4,10.5
福州经济技术开发区,341329,3989720,219752,2714957,121576,1274762,8.9,16.2,-3.9
福州高新技术产业开发区,3003,29946,2639,27532,364,2414,19.1,12.5,259.2
厦门市,8204510,85402724,4600728,45510625,3603782,39892100,-1.2,11.2,-12.3
厦门火炬高技术产业开发区,370472,4105721,220006,1989636,150466,2116085,12.0,11.3,12.7
平潭,82550,1387687,37490,921894,45060,465794,-10.2,16.0,-37.9
平潭综合实验区,82550,1387687,37490,921894,45060,465794,-10.2,16.0,-37.9
江西省,4200555,42963670,2794393,27755773,1406163,15207897,-18.2,-24.4,-3.8
南昌市,965715,9932517,628607,6579274,337108,3353243,-3.0,-9.4,12.9
南昌经济技术开发区,167943,1752246,60995,550311,106948,1201936,43.5,13.7,63.2
南昌小蓝经济技术开发区,12319,107738,9823,87377,2496,20361,-64.3,-70.1,115.1
南昌高新技术产业开发区,400607,3928638,251024,2645223,149582,1283416,23.0,29.6,11.3
景德镇市,88805,626438,86264,605835,2540,20603,-47.5,-34.8,-92.2
景德镇高新技术产业开发区,2374,21887,2215,18377,160,3511,-22.7,-24.3,-12.7
萍乡市,53053,587171,51340,497625,1713,89546,-62.8,-66.3,-13.8
萍乡经济技术开发区,5958,48000,5808,44433,150,3568,-93.1,-93.3,-90.0
九江市,348301,3660283,174199,1905597,174102,1754686,-44.1,-59.5,-5.0
九江经济技术开发区,60597,924663,25852,514859,34744,409804,-33.9,-20.6,-45.5
九江共青城高新技术产业开发区,3812,40785,3584,38687,229,2097,-45.4,-47.0,24.7
新余市,173060,2484355,88256,1230442,84804,1253913,-53.1,-48.4,-56.9
新余高新技术产业开发区,22576,258978,20743,206452,1834,52527,30.4,14.7,182.8
鹰潭市,394396,4284550,90307,1049919,304089,3234631,7.9,7.9,8.0
鹰潭高新技术产业开发区,19834,172515,8868,76853,10966,95662,-17.7,-30.5,-3.3
赣州市,1208179,10300165,868449,6624862,339730,3675304,20.1,20.0,20.3
赣州经济技术开发区,841925,6273049,584870,3636339,257055,2636711,77.9,143.2,29.9
龙南经济技术开发区,37039,373438,33470,305881,3569,67557,22.0,15.8,61.0
瑞金经济技术开发区,35307,289761,35187,289491,119,270,7.4,7.6,-64.1
赣州高新技术产业开发区,16944,252165,4991,65326,11954,186840,10.5,-23.5,30.7
宜春市,191205,1929571,158179,1607038,33027,322533,-30.0,-36.1,34.0
宜春经济技术开发区,34076,290658,32411,270713,1665,19945,-28.6,-29.9,-6.3
宜春丰城高新技术产业开发区,35919,352194,22802,235481,13117,116712,80.6,60.9,140.0
上饶市,247862,4242670,188874,3524761,58988,717909,-18.1,-26.0,71.8
上饶经济技术开发区,45635,1655869,45613,1621038,22,34831,124071.5,144453.9,16319.8
吉安市,361925,3220093,305550,2587514,56375,632579,-35.9,-37.6,-27.8
井冈山经济技术开发区,43935,474316,33374,364600,10561,109715,-38.2,-42.1,-20.3
吉安高新技术产业开发区,138,12625,138,12625,-,1,35.9,35.9,65.7
抚州市,168055,1695857,154367,1542906,13688,152951,-22.2,-24.5,13.4
抚州高新技术产业开发区,74293,711029,72165,687032,2128,23997,2.3,1.5,30.2
山东省,28907445,304992425,17379930,186808677,11527515,118183747,3.1,6.9,-2.3
济南市,2600248,20756335,1573139,14052906,1027109,6703429,5.7,12.2,-5.8
济南高新技术产业开发区,1336204,10597477,558139,6248223,778065,4349254,7.0,24.8,-11.2
青岛市,7564398,83065339,4329511,47813388,3234887,35251950,3.2,10.8,-5.6
青岛经济技术开发区,2132782,24868776,1019328,10739822,1113454,14128954,-7.6,24.2,-22.6
青岛高新技术产业开发区,142993,1148973,63404,655068,79589,493906,67.9,52.7,93.5
淄博市,932758,9565470,542708,5819086,390049,3746384,1.2,3.2,-1.7
淄博高新技术产业开发区,122239,1253517,108299,1070709,13940,182808,-9.3,-5.2,-27.6
日照市,1287745,11718120,410757,4469961,876988,7248159,-6.2,-3.8,-7.6
日照经济技术开发区,56131,831814,28857,291249,27274,540565,-29.0,-53.4,-1.2
烟台市,4113598,42555127,2280093,25243917,1833506,17311211,1.8,3.1,0.0
烟台经济技术开发区,1070135,12424780,592354,6391073,477781,6033707,9.3,10.6,7.9
潍坊市,3071231,32481257,2075873,22143680,995359,10337577,3.1,4.1,1.0
潍坊高新技术产业开发区,1322673,11561297,666415,6491172,656258,5070125,18.1,14.7,22.7
威海市,1764293,18551095,1446411,14645522,317882,3905573,-0.2,5.1,-15.9
威海火炬高技术产业开发区,281132,2948192,232381,2375713,48752,572479,6.5,12.0,-11.7
河南省,9268264,74025183,6729850,46812620,2538414,27212563,0.5,-2.0,5.1
郑州市,7128478,50240364,5265443,31833826,1863035,18406538,-0.2,-1.8,2.7
郑州航空港经济综合实验区,5878321,36967925,4234726,21296617,1643595,15671308,-3.1,-9.0,6.3
郑州高新技术产业开发区,96707,1028023,88120,960961,8587,67062,17.2,15.9,39.6
洛阳市,199300,2284537,159680,1812343,39620,472194,5.5,4.0,11.8
洛阳高新技术产业开发区,29504,256168,11522,126263,17982,129905,142.9,57.1,417.6
湖北省,6894015,62959332,5240487,43090285,1653529,19869047,10.7,12.9,6.1
武汉市,3079813,36216158,1942236,23603820,1137576,12612338,16.2,28.0,-1.0
武汉经济技术开发区,282095,4289857,165751,2485874,116345,1803982,12.7,16.5,7.9
武汉东湖新技术开发区,1822132,20506412,1176721,13414205,645411,7092207,37.6,46.1,24.1
黄石市,435301,5493440,230095,1784873,205206,3708567,29.4,-2.8,53.9
黄石经济技术开发区,55412,588403,48496,464834,6917,123570,43.0,25.5,201.0
十堰市,241347,1287855,235231,1213427,6116,74428,-16.2,-18.3,46.3
十堰经济技术开发区,32808,301346,31890,291704,918,9642,62405.1,60405.1,-
襄阳市,562935,3455483,548199,3126547,14735,328936,-15.7,-12.8,-35.6
襄阳经济技术开发区,9196,61657,9052,58873,144,2784,128.6,138.4,22.2
襄阳高新技术产业开发区,55669,850487,43295,622001,12373,228485,50.8,50.8,50.7
枣阳经济技术开发区,154520,486308,154270,482524,251,3783,-14.9,-15.3,119.1
鄂州市,51591,739453,30325,461258,21266,278195,29.7,54.5,2.5
鄂州葛店经济技术开发区,1597,135275,1326,134069,272,1206,396.3,398.0,258.4
孝感市,493903,2107952,474643,1864045,19260,243907,13.1,16.0,-5.3
汉川经济技术开发区,162825,543726,162688,542690,137,1036,104.8,110.2,-85.8
荆州市,351145,3465842,259471,2574164,91674,891679,-2.0,12.1,-28.1
荆州经济技术开发区,105442,973241,82475,765569,22967,207672,25.9,27.4,20.7
湖南省,5075484,51219452,2906926,30034593,2168557,21184860,-8.5,-18.3,10.0
长沙市,2352254,25262041,1437629,16023083,914625,9238959,-1.3,-7.3,11.4
长沙经济技术开发区,271647,3741897,186497,3159409,85150,582488,21.0,22.9,11.9
长沙高新技术产业开发区,585293,5589129,364626,3760249,220667,1828879,15.5,21.1,5.4
浏阳经济技术开发区,19026,291989,11074,191278,7952,100710,-59.2,-69.8,21.2
株洲市,247285,2259546,177047,1715269,70238,544278,27.1,36.6,4.4
株洲高新技术产业开发区,53418,604614,46319,556849,7099,47765,20.8,19.1,44.6
湘潭市,417698,3429711,226192,1938965,191506,1490746,5.7,-11.4,40.9
湘潭经济技术开发区,306158,1940006,139897,1121052,166261,818954,33.1,-0.7,149.8
湘潭高新技术产业开发区,3461,220007,2268,212185,1193,7822,-9.4,-11.2,91.9
衡阳市,212150,2954311,121692,1422872,90457,1531438,-29.4,-46.9,1.7
衡阳高新技术产业开发区,2215,15780,2215,14186,-,1594,-34.6,-37.2,3.4
岳阳市,550936,4968703,71574,752795,479362,4215908,-18.4,-49.6,-8.3
常德市,164768,1313730,64489,633694,100279,680036,-23.2,-46.9,32.0
常德经济技术开发区,89853,597434,7120,97139,82732,500295,19.5,-51.0,65.9
常德高新技术产业开发区,14508,134152,14508,134130,-,22,-51.3,-51.3,406.3
益阳市,52253,536245,43540,469661,8712,66584,-22.3,-20.4,-33.4
益阳高新技术产业开发区,5565,63436,3570,33922,1995,29514,-56.6,-59.6,-52.5
郴州市,440575,4332536,215361,2028059,225214,2304477,10.5,-17.6,58.2
郴州高新技术产业开发区,163624,1427350,75089,631576,88535,795774,39.5,-0.6,105.3
广东省,75028493,827478807,48337623,537520732,26690871,289958075,10.0,8.7,12.6
广州市,9838102,100749063,6323740,62457006,3514362,38292057,2.4,6.8,-4.1
广州经济技术开发区,943521,10838631,431564,4754139,511957,6084492,-2.9,0.7,-5.5
广州高新技术产业开发区,575633,6568519,369743,4102022,205890,2466497,-4.8,-5.8,-3.1
广州南沙新区,2202528,23383858,1144654,11929314,1057874,11454543,-10.7,-16.1,-4.3
深圳市,35005378,410840223,21405124,258690640,13600254,152149583,17.4,16.0,19.8
深圳科技工业园,205,2820,131,510,74,2309,-36.5,201.4,-45.9
珠海市,2769921,29466110,1969622,20913353,800299,8552757,9.8,14.0,0.8
珠海经济技术开发区,47235,263307,12666,43702,34569,219605,148.1,73.0,171.5
珠海高新技术产业开发区,154673,1045577,137564,788427,17109,257150,285.0,485.2,87.9
珠海横琴新区,274704,2277029,150623,1275068,124080,1001961,1.3,15.5,-12.4
汕头市,611663,5146107,527780,4273704,83883,872403,-8.0,-4.9,-20.7
佛山市,4049582,45721893,3139077,35528279,910505,10193615,-16.7,-21.1,3.3
江门市,1606475,17329123,1357480,14581802,248995,2747321,10.7,14.2,-4.7
湛江市,687259,5519868,175782,1756360,511477,3763508,-11.7,-5.2,-14.5
湛江经济技术开发区,381546,2549482,92130,847474,289416,1702008,-19.9,-10.6,-23.9
湛江高新技术产业开发区,-,94,-,94,-,-,-33.1,-33.1,-
茂名市,153419,1468966,61783,506711,91636,962255,30.5,16.2,39.6
茂名高新技术产业开发区,3170,42160,2796,26636,374,15524,130.8,248.9,46.0
惠州市,3123380,35768025,1845084,20307471,1278296,15460554,15.0,9.1,23.9
惠州高新技术产业开发区,1176772,12633509,783565,8706402,393206,3927107,9.5,9.9,8.5
阳江市,189570,2337783,134327,1539516,55243,798268,17.5,17.1,18.4
东莞市,12464313,125378485,7973985,80566396,4490329,44812089,7.6,4.1,14.6
东莞松山湖高新技术产业开发区,173610,1741287,138515,1334184,35094,407104,65.3,64.7,67.4
中山市,2382675,25832441,2102438,22685570,280236,3146871,10.1,12.8,-6.2
中山火炬高技术产业开发区,222,2486,66,714,156,1773,-26.6,-50.3,-9.2
广西壮族自治区,8450754,66644523,5815203,38101283,2635551,28543240,8.3,19.7,-4.0
南宁市,887189,8352970,523631,4040158,363558,4312812,-24.0,-25.3,-22.7
南宁高新技术产业开发区,12622,196523,9427,130246,3195,66277,-28.2,-20.8,-39.4
桂林市,107680,998355,100710,926634,6971,71722,8.3,11.2,-19.1
桂林新技术产业开发区,36303,449258,33758,423719,2545,25539,11.8,10.4,41.9
北海市,693822,3135512,594610,1592574,99213,1542938,-4.5,23.1,-22.4
崇左市,3386485,24794206,3064892,20862912,321593,3931295,18.9,29.3,-16.7
防城港市,1224666,10977499,354883,2137852,869784,8839647,20.3,158.1,6.5
海南省,2303900,25324082,916096,9742509,1387804,15581573,20.5,46.3,8.6
海口市,716581,7700933,265010,3058565,451571,4642367,8.0,18.5,2.0
海南国际科技工业园,23968,160254,7722,89538,16246,70716,19.8,-0.8,62.8
儋州市,881727,11930680,224042,3105472,657685,8825208,21.1,16.6,22.8
洋浦经济开发区,358983,4636815,150900,2177688,208083,2459127,24.0,15.9,32.2
重庆市,5440179,63307168,3909647,44541346,1530532,18765823,-2.4,2.8,-12.8
重庆高新技术产业开发区,22408,216013,16874,151687,5534,64325,16.7,14.5,22.0
重庆两江新区,2122548,23022535,1486313,15295725,636235,7726810,-3.8,-0.8,-9.1
万州经济技术开发区,113481,580147,31636,191438,81845,388708,-5.8,-9.6,-3.9
重庆经济技术开发区,7755,316823,5588,251857,2166,64966,-10.6,-3.5,-30.6
长寿经济技术开发区,31618,293268,23999,243782,7619,49486,44.5,44.7,43.9
四川省,9475995,93701674,6006307,54988200,3469688,38713474,8.7,1.1,21.8
成都市,7335270,75510554,4314838,41583202,3020432,33927352,10.7,0.2,27.1
成都经济技术开发区,163053,1881029,72791,1230480,90262,650550,10.4,7.1,17.1
成都高新技术产业开发区,5719795,56291170,3221935,28038883,2497860,28252287,18.8,9.1,30.3
泸州市,307874,1997135,245881,1331349,61993,665786,13.7,14.0,13.2
泸州高新技术产业开发区,75086,1104503,57346,741825,17740,362678,33.0,54.8,3.3
绵阳市,266375,2722109,190650,1848790,75726,873320,4.7,-0.8,18.8
绵阳经济技术开发区,36953,424587,33334,330191,3618,94396,-25.9,-40.3,390.5
绵阳高新技术产业开发区,114323,1241906,76620,799704,37703,442202,43.8,72.7,10.3
广元市,4375,53041,3766,26438,609,26603,-70.6,-82.2,-18.3
广元经济技术开发区,1829,9014,1825,8524,5,490,-92.7,-93.1,57.1
乐山市,73810,704946,62823,577799,10987,127147,7.7,14.6,-15.6
乐山高新技术产业开发区,108,2569,65,745,43,1825,261.2,58.5,655.1
宜宾市,301149,3209098,260304,2450349,40845,758749,0.6,19.7,-33.7
宜宾临港经济技术开发区,250492,2383109,229053,2044579,21440,338530,20.2,39.8,-34.9
贵州省,910561,6861846,623209,4428996,287352,2432850,10.2,7.9,14.6
贵阳市,552456,4150758,432528,2758565,119928,1392193,3.7,10.7,-7.9
贵阳高新技术产业开发区,22662,165488,3594,30831,19068,134657,-15.0,-37.8,-7.2
云南省,1978061,22679145,766698,8431013,1211363,14248132,-3.3,0.5,-5.4
昆明市,1255555,12974140,501632,4677576,753924,8296565,4.6,15.3,-0.6
昆明经济技术开发区,71860,726653,27492,316022,44368,410631,-12.4,-29.6,7.8
昆明嵩明杨林经济技术开发区,17808,159351,15880,141316,1928,18036,-6.1,-9.3,30.3
昆明高新技术产业开发区,376798,3832857,242853,2144054,133945,1688803,33.7,80.9,0.4
红河州,141230,1914988,80748,848210,60482,1066778,-15.1,-13.0,-16.7
蒙自经济技术开发区,3358,304320,2445,146557,913,157764,-75.4,-75.1,-75.7
曲靖市,14467,228679,11408,165952,3059,62726,8.4,7.0,12.3
曲靖经济技术开发区,1156,46267,1028,24359,128,21908,17.6,28.9,7.2
西藏自治区,192556,1122025,178244,998918,14312,123106,9.4,8.5,18.2
拉萨市,148840,532410,135855,419477,12985,112933,6.4,3.7,17.5
拉萨经济技术开发区,109696,337007,97667,237141,12028,99866,-1.4,-10.7,31.1
陕西省,3982492,41496712,2737624,28005255,1244868,13491457,13.5,18.9,3.7
西安市,3651024,37650846,2533168,25351713,1117856,12299133,15.6,21.3,5.5
陕西航天经济技术开发区,128680,816098,10636,118505,118044,697592,-38.6,-41.3,-38.2
陕西航空经济技术开发区,10494,50376,455,9137,10038,41238,907.7,86.6,40392.5
陕西西安经济技术开发区,301567,4310167,253198,3439729,48369,870439,-17.5,-16.5,-21.5
西安新技术产业开发区,1072695,14579163,753484,9902826,319212,4676337,30.7,33.9,24.4
宝鸡市,52613,828319,47242,735282,5371,93038,-13.8,11.9,-69.3
宝鸡高新技术产业开发区,4078,38897,4029,37843,49,1055,-72.7,-60.0,-97.8
咸阳市,90465,1242220,50053,691085,40412,551135,-5.5,0.9,-12.4
杨凌农业高新技术产业示范区,7961,123069,5317,90344,2644,32725,23.8,36.4,-1.3
汉中市,11277,218526,10350,196226,927,22299,-36.5,-21.7,-76.1
汉中经济技术开发区,6026,117788,6022,117335,4,453,-48.2,-19.0,-99.5
榆林市,40429,697382,11445,441652,28984,255730,32.6,-2.0,239.8
榆林经济技术开发区,21234,452631,2614,309888,18620,142743,43.6,3.6,784.0
甘肃省,625667,5338675,106646,1101323,519022,4237351,20.2,-2.4,27.8
兰州市,64875,827612,31100,354908,33776,472704,-23.1,-18.9,-26.0
兰州新技术产业开发区,820,9492,653,6034,168,3459,-60.4,-61.3,-58.8
青海省,101855,519169,83501,381814,18353,137355,22.1,48.9,-18.7
西宁市,69696,409634,51929,276109,17767,133525,19.9,57.9,-19.9
西宁经济技术开发区,14060,123874,13870,85538,190,38336,2.4,107.7,-51.9
青海高新技术产业开发区,628,6558,435,6050,194,509,20.1,107.0,-80.0
海西州,4261,23787,4261,22109,-,1678,-49.0,-52.5,1467.8
