Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
大连市,3849747,25441377,1889556,11998046,1960192,13443331,-5.2,-2.1,-7.8
大连经济技术开发区,1320171,8388657,694869,4767169,625302,3621488,-14.3,0.1,-27.9
大连市高新技术产业园区,61851,397677,51846,320693,10005,76984,9.5,4.6,36.6
鞍山市,206846,1723579,139026,1050529,67820,673050,-7.8,-0.7,-16.9
鞍山高新技术产业开发区,2172,26224,1959,22763,213,3460,46.3,51.7,18.7
丹东市,121082,921631,104947,801315,16135,120316,-6.8,-5.5,-15.1
营口市,344127,2762300,173683,1306647,170444,1455653,-1.4,-5.2,2.3
营口经济技术开发区,2807,10885,1900,7164,907,3721,13.1,-1.9,60.4
吉林省,1320965,10054205,475722,3568233,845244,6485972,12.5,4.3,17.6
长春市,995128,7629655,220096,2012735,775032,5616920,16.2,5.0,20.8
长春经济技术开发区,117679,685897,38333,276046,79346,409852,-5.2,5.5,-11.2
长春高新技术产业开发区,62855,457860,31295,232062,31560,225797,0.9,4.3,-2.4
吉林市,50275,346054,37423,239349,12853,106704,-7.6,-5.2,-12.5
吉林高新技术产业开发区,3501,25071,3443,22669,58,2402,-12.8,11.2,-71.3
珲春市,145959,1133727,105599,512954,40360,620773,16.2,25.3,9.7
黑龙江省,2527486,18160159,648627,4635990,1878860,13524169,8.7,13.8,7.0
哈尔滨市,359621,2758155,179236,1308749,180385,1449406,0.2,24.9,-14.9
哈尔滨经济技术开发区,99673,630518,46842,219480,52832,411039,-14.3,117.1,-35.2
哈尔滨高新技术产业开发区,52083,530717,25842,249768,26241,280948,-13.6,0.0,-22.9
大庆市,1472455,9175621,45055,435135,1427399,8740486,19.6,9.3,20.1
大庆高新技术产业开发区,20507,313926,9133,175605,11374,138320,-8.8,-16.2,2.6
黑河市,68839,1818119,53528,317618,15311,1500501,6.6,-6.5,9.9
绥芬河市,267490,1420161,182586,760318,84904,659843,23.4,61.6,-3.0
绥化市,48194,334136,31513,251740,16681,82396,-11.7,26.1,-53.9
绥化经济技术开发区,4443,45180,4441,45178,2,2,-3.5,-3.5,689.0
上海市,36301058,246049029,15734497,101465328,20566561,144583701,0.7,2.2,-0.4
上海漕河泾浦江高科技园区,582181,3759657,291189,1813259,290991,1946398,13.2,35.3,-1.7
上海经济技术开发区,89,306,89,306,0,1,-36.4,-35.4,-90.7
上海闵行经济技术开发区,89899,571136,54539,327781,35360,243355,7.0,4.7,10.3
上海浦东新区,22029974,151964335,8748636,55990967,13281338,95973368,1.5,-0.1,2.5
江苏省,46862887,315071422,29915444,202222966,16947443,112848456,8.1,7.5,9.1
南京市,4318302,30929506,2755492,19403456,1562810,11526050,-7.8,-0.3,-18.1
南京高新技术外向型开发区,71708,523241,61217,444301,10491,78940,-11.5,-12.9,-3.0
无锡市,6594321,42877076,4255878,27918724,2338442,14958352,9.3,8.1,11.5
无锡高新技术产业开发区,3312475,21521228,1877714,12761268,1434761,8759960,7.6,6.9,8.7
常州市,2858907,18647299,2192085,14719651,666822,3927648,0.4,0.7,-0.7
常州高新技术产业开发区,46662,293559,35742,223720,10920,69839,-9.9,-8.1,-15.2
苏州市,22310628,145341760,13567235,89822838,8743393,55518922,8.9,9.4,8.1
苏州工业园,6053946,38942982,2965806,19587942,3088140,19355040,18.6,20.8,16.4
苏州高新技术产业开发区,2104711,13714047,1363953,9039567,740758,4674480,-6.8,-13.2,8.7
南通市,3114884,20510754,1969540,13220647,1145345,7290107,4.1,3.4,5.4
南通经济技术开发区,665556,4203561,328136,2526773,337419,1676788,12.3,14.2,9.4
连云港市,1311077,9948953,382974,2281250,928102,7667703,57.6,15.5,76.7
连云港经济技术开发区,221819,1774239,113358,749655,108460,1024585,28.5,33.9,24.9
浙江省,45360022,301465161,33384235,223264150,11975787,78201011,7.6,7.9,6.5
杭州市,7352401,47959227,5227219,32607279,2125183,15351949,5.6,6.5,3.6
杭州经济技术开发区,693536,4592870,489897,3069581,203639,1523289,-2.6,20.6,-29.8
杭州高新技术产业开发区,281494,1816964,185530,1219181,95964,597783,47.2,20.8,164.9
宁波市,12567556,80685003,8270832,52800940,4296724,27884063,10.9,10.6,11.6
宁波经济技术开发区,1511141,10014325,703655,4339658,807486,5674667,3.9,-2.4,9.3
宁波高新技术产业开发区,360327,2232467,253418,1629942,106909,602525,41.1,34.2,64.0
宁波杭州湾经济技术开发区,216521,1136008,154880,956568,61641,179440,49.5,45.9,72.0
温州市,2673366,16571170,2252951,13896709,420416,2674461,-4.6,-4.6,-4.7
温州经济技术开发区,141963,900822,140802,894043,1161,6779,2.2,2.5,-24.1
湖州市,1373315,10052110,1242362,9270085,130952,782025,5.7,6.1,0.7
湖州经济技术开发区,22519,114485,3410,51338,19109,63146,28.1,30.2,26.5
湖州莫干山高新技术产业开发区,19215,160426,12878,98616,6337,61810,76.3,56.0,122.6
金华市,7355638,49712091,6437695,44034938,917943,5677152,13.3,16.7,-7.1
金华经济技术开发区,72894,401992,58630,347383,14264,54609,21.5,15.4,83.2
台州市,2293561,15425536,2072787,14055198,220774,1370338,-10.1,-10.9,-0.3
台州湾经济技术开发区,1608,3947,1320,2716,288,1231,-,-,-
安徽省,7862703,47588886,5202667,32059674,2660036,15529212,7.4,9.5,3.4
合肥市,3570479,20266560,2295381,13934268,1275098,6332292,7.1,8.4,4.2
合肥经济技术开发区,1777818,8381525,893713,5151277,884105,3230248,31.0,30.9,31.1
合肥高新技术产业开发区,667629,4101869,571616,3328137,96012,773732,-2.6,-3.6,2.3
芜湖市,1336565,8283041,1094251,6703707,242314,1579333,17.7,17.9,16.9
芜湖经济技术开发区,919054,5554119,828848,4959677,90206,594442,21.0,20.3,27.7
芜湖高新技术产业开发区,20135,142443,17575,117620,2561,24823,18.5,10.1,85.4
蚌埠市,128387,868969,88987,570532,39400,298437,-23.9,-23.7,-24.1
蚌埠高新技术产业开发区,28204,178398,15067,103781,13137,74617,-9.0,-24.4,26.9
淮南市,27147,372681,25003,345769,2144,26912,-33.3,-36.2,61.9
淮南经济技术开发区,805,28460,639,27585,166,876,-81.3,-81.7,-15.4
淮南高新技术产业开发区,245,251,245,251,-,-,4557.0,4557.0,-
马鞍山市,348396,2478210,234803,1441844,113593,1036366,6.3,21.3,-9.4
马鞍山经济技术开发区,32309,230028,31827,222264,482,7764,7.3,23.2,-77.2
马鞍山慈湖高新技术产业开发区,34836,232862,32476,216799,2360,16062,30.2,34.1,-6.6
铜陵市,984793,5487573,293468,1109983,691325,4377591,16.1,92.7,5.5
铜陵经济技术开发区,61651,520482,52037,294586,9613,225896,225.2,148.4,445.3
安庆市,345279,2172217,237821,1668122,107458,504095,8.5,9.1,6.5
安庆经济技术开发区,234585,1380797,137704,1021609,96881,359187,5.5,3.3,12.3
桐城经济技术开发区,1231,5888,1016,4832,215,1056,92.2,123.8,16.8
滁州市,357209,2382084,315766,2047654,41444,334431,-0.5,1.3,-10.3
滁州经济技术开发区,119574,845805,101800,693283,17774,152522,-8.3,-3.9,-24.3
六安市,64169,426496,56034,363450,8135,63046,-27.3,-29.0,-15.7
六安经济技术开发区,11384,70724,10081,66284,1303,4440,-39.6,-33.2,-75.1
宣城市,245186,1476073,205541,1326958,39645,149115,24.8,21.0,73.0
宁国经济技术开发区,45884,319137,43376,304065,2508,15072,20.8,23.8,-18.6
宣城经济技术开发区,17130,118909,13109,101247,4021,17662,41.3,26.9,307.1
池州市,89665,788824,27672,213635,61993,575189,-2.7,3.5,-4.8
池州经济技术开发区,23033,270565,12521,91339,10512,179227,6.2,-2.5,11.3
福建省,15614940,115018967,9704218,70706038,5910722,44312930,4.6,8.6,-1.1
福州市,2438510,21705618,1703634,16176950,734876,5528667,11.7,8.1,23.8
福州经济技术开发区,375078,2595830,252152,1759773,122927,836057,14.5,22.8,0.1
福州高新技术产业开发区,2771,17131,2714,16133,58,998,1.5,-1.8,125.2
厦门市,7854453,53542936,4387672,27772564,3466781,25770372,-3.0,6.8,-11.8
厦门火炬高技术产业开发区,324703,2623712,193673,1142020,131031,1481692,29.8,4.6,59.3
平潭,111518,912369,60991,609198,50526,303171,11.2,59.6,-31.0
平潭综合实验区,111518,912369,60991,609198,50526,303171,11.2,59.6,-31.0
江西省,3929833,26009311,2491340,16827818,1438493,9181493,-25.7,-34.2,-2.4
南昌市,1078369,5816287,703709,3844759,374660,1971528,-11.2,-20.2,13.6
南昌经济技术开发区,172569,1076702,59289,312244,113280,764458,84.6,19.4,137.8
南昌小蓝经济技术开发区,11316,65646,9291,52162,2025,13483,-75.0,-79.8,176.9
南昌高新技术产业开发区,464098,2139744,317852,1479796,146246,659948,14.0,25.3,-5.3
景德镇市,50363,373394,48771,359927,1592,13467,-60.2,-47.7,-94.6
景德镇高新技术产业开发区,1674,12330,1492,10310,182,2019,-43.7,-46.4,-24.1
萍乡市,67190,377095,49082,298577,18108,78518,-72.4,-77.1,22.3
萍乡经济技术开发区,3393,22342,3324,20533,69,1808,-96.7,-96.8,-93.4
九江市,313165,2365520,163292,1280999,149873,1084521,-54.2,-67.9,-8.2
九江经济技术开发区,79246,722228,37804,417611,41442,304618,-25.9,-16.3,-36.0
九江共青城高新技术产业开发区,3557,26231,3404,24975,153,1256,-55.5,-56.7,-2.6
新余市,229067,1741422,97548,850644,131519,890778,-52.6,-46.3,-57.3
新余高新技术产业开发区,25902,162453,23524,128347,2378,34106,29.5,14.4,158.3
鹰潭市,411200,2782957,85110,698769,326090,2084188,9.4,2.3,11.9
鹰潭高新技术产业开发区,17499,97393,8308,39467,9191,57926,-40.0,-59.6,-10.4
赣州市,807096,5602202,540778,3677593,266318,1924609,27.0,15.4,57.1
赣州经济技术开发区,433042,3133390,254571,1854002,178471,1279388,161.6,213.7,110.8
龙南经济技术开发区,24808,222580,15026,176938,9782,45641,36.9,21.3,173.9
瑞金经济技术开发区,30673,147811,30672,147788,1,23,-13.5,-13.4,-90.1
赣州高新技术产业开发区,24915,163755,7728,37112,17187,126643,8.5,-28.6,27.9
宜春市,177090,1116069,154083,931211,23007,184858,-48.0,-53.5,26.8
宜春经济技术开发区,30010,127649,27941,116372,2070,11277,-63.3,-65.3,-5.4
宜春丰城高新技术产业开发区,29398,214803,20410,145508,8988,69295,69.3,42.3,181.5
上饶市,328836,2984026,250802,2530316,78034,453709,-14.9,-21.6,61.1
上饶经济技术开发区,140434,1300860,132576,1281152,7859,19708,169930.2,191650.9,20229.6
吉安市,317730,1811681,260627,1421301,57103,390380,-47.7,-52.1,-21.3
井冈山经济技术开发区,43309,278955,29249,208143,14060,70812,-48.5,-55.8,0.1
吉安高新技术产业开发区,2510,10746,2510,10745,0,1,237.3,237.3,510.9
抚州市,149726,1038659,137537,933721,12189,104937,-14.1,-17.0,24.1
抚州高新技术产业开发区,63266,432146,61540,413475,1725,18671,398.4,427.2,125.9
山东省,27903970,189888160,17286342,116819353,10617628,73068807,2.5,5.7,-2.1
济南市,1999302,11891277,1393866,8279325,605436,3611952,-0.3,7.7,-14.8
济南高新技术产业开发区,1095652,5895830,664005,3779537,431647,2116293,-3.7,18.3,-27.7
青岛市,7874516,51660512,4237747,29684728,3636770,21975785,1.2,6.5,-5.2
青岛经济技术开发区,2235788,15464389,857771,6289420,1378017,9174969,-4.9,18.3,-16.2
青岛高新技术产业开发区,129524,651326,75072,410327,54453,240999,57.6,55.7,60.8
淄博市,855717,5942018,572324,3646721,283393,2295298,-2.6,5.0,-12.7
淄博高新技术产业开发区,118197,775287,106721,672177,11476,103110,-17.6,-11.5,-43.2
日照市,1123181,7643791,414392,2791976,708789,4851815,-5.9,-8.1,-4.6
日照经济技术开发区,95483,592490,17686,214070,77797,378419,-33.7,-54.7,-10.2
烟台市,3645120,25429557,2300045,15532863,1345075,9896694,-2.6,0.2,-6.7
烟台经济技术开发区,943623,7667966,545762,3875906,397862,3792060,10.8,6.3,15.8
潍坊市,2718901,20169983,2000614,13941024,718288,6228959,7.1,6.0,9.5
潍坊高新技术产业开发区,1099310,6883595,610987,4140846,488323,2742749,26.7,40.2,10.7
威海市,1711144,11540357,1399199,9014469,311946,2525888,-7.5,-6.6,-10.6
威海火炬高技术产业开发区,333330,1917429,282674,1560738,50656,356692,-2.3,4.8,-24.5
河南省,6872741,39456819,4329127,24405920,2543615,15050899,-9.8,-15.6,1.4
郑州市,4399919,24179969,2907870,14973245,1492048,9206724,-16.0,-21.3,-5.6
郑州航空港经济综合实验区,3261696,16373201,1998768,8494533,1262928,7878669,-22.3,-36.7,2.9
郑州高新技术产业开发区,101591,629452,95637,595752,5954,33699,18.2,19.0,5.3
洛阳市,226211,1483716,151974,1177388,74236,306328,9.9,5.3,32.6
洛阳高新技术产业开发区,56116,135738,13153,77725,42963,58013,81.4,43.3,181.5
湖北省,5771947,37015851,3717929,24856884,2054019,12158967,5.9,4.0,10.0
武汉市,3777038,21282690,2472812,13580642,1304226,7702048,13.0,20.1,2.4
武汉经济技术开发区,367049,2692034,189545,1535860,177504,1156174,32.5,32.5,32.6
武汉东湖新技术开发区,2438752,11950151,1618976,7699059,819775,4251092,30.6,33.0,26.3
黄石市,486394,3248276,114640,1106894,371754,2141382,16.6,-13.5,42.3
黄石经济技术开发区,54063,343064,45195,286177,8868,56888,28.8,20.3,99.3
十堰市,78979,662299,70671,613305,8308,48995,-30.2,-33.7,107.3
十堰经济技术开发区,8053,44964,5353,40635,2701,4329,13326.5,12033.8,-
襄阳市,223733,2186451,194028,1923822,29705,262629,-17.7,-19.1,-5.9
襄阳经济技术开发区,6313,30035,6004,28215,309,1820,147.4,166.2,18.0
襄阳高新技术产业开发区,90548,572315,62948,396075,27600,176240,71.3,57.1,115.0
枣阳经济技术开发区,5047,228287,4584,225823,463,2464,-46.7,-47.2,251.6
鄂州市,58637,508605,27452,324387,31184,184218,52.9,88.4,14.9
鄂州葛店经济技术开发区,11774,113334,11721,112571,53,763,460.4,463.4,213.6
孝感市,93159,932674,70990,774725,22170,157949,-12.8,-11.9,-17.0
汉川经济技术开发区,15639,79089,15591,78437,48,653,-27.3,-25.4,-81.9
荆州市,289756,1955195,192468,1445315,97288,509880,-7.3,5.3,-30.7
荆州经济技术开发区,84471,551604,62320,430921,22151,120683,28.2,32.1,16.2
湖南省,4510642,32680987,2682694,19101825,1827948,13579162,-12.4,-25.2,15.2
长沙市,2527181,16030729,1647395,10075525,879786,5955203,-7.3,-16.9,15.2
长沙经济技术开发区,490880,2408798,428863,2085336,62017,323462,0.8,0.9,0.4
长沙高新技术产业开发区,566205,3334724,416938,2283826,149267,1050898,11.8,21.0,-4.0
浏阳经济技术开发区,21998,194743,16019,125404,5979,69339,-64.8,-75.3,51.3
株洲市,219617,1406348,147167,1068859,72449,337489,35.7,51.8,1.6
株洲高新技术产业开发区,49757,400198,41321,374154,8435,26044,53.6,55.6,29.2
湘潭市,171022,2226673,92715,1297863,78308,928811,31.8,9.5,84.2
湘潭经济技术开发区,89888,1152589,52058,732195,37830,420394,115.1,52.0,679.0
湘潭高新技术产业开发区,2260,207160,1489,202720,771,4440,-3.1,-4.1,88.2
衡阳市,250658,1890387,140785,893900,109873,996487,-35.7,-55.3,5.6
衡阳高新技术产业开发区,2267,8874,2267,8139,0,735,-58.3,-59.0,-49.1
岳阳市,497017,2933822,59556,464397,437461,2469425,-29.1,-59.8,-17.2
常德市,95258,776791,56452,394448,38806,382343,-34.8,-55.2,23.4
常德经济技术开发区,32582,321564,13652,62652,18929,258912,-2.8,-64.0,65.3
常德高新技术产业开发区,10020,81835,10004,81817,16,18,-65.4,-65.4,466.1
益阳市,58853,343459,52734,304739,6118,38719,-34.3,-33.1,-42.5
益阳高新技术产业开发区,6169,40327,3587,26086,2582,14242,-65.2,-63.2,-68.4
郴州市,222821,3091636,111924,1370806,110897,1720830,20.0,-24.7,127.8
郴州高新技术产业开发区,84000,1094076,28217,469219,55782,624857,48.6,-7.4,172.4
广东省,80003248,516520835,51957089,336216270,28046159,180304565,13.9,12.6,16.5
广州市,9752281,61323702,6170551,37092736,3581731,24230966,-2.9,-1.5,-5.1
广州经济技术开发区,1054441,6665424,477168,2957375,577273,3708048,-5.1,-0.7,-8.3
广州高新技术产业开发区,637340,4121941,363295,2568781,274044,1553160,-8.5,-10.8,-4.5
广州南沙新区,2187925,14680851,1222633,7328563,965292,7352288,-19.8,-29.6,-6.9
深圳市,39272625,259277291,24465691,165227084,14806934,94050206,29.6,32.1,25.5
深圳科技工业园,593,1796,17,321,575,1475,-52.7,121.4,-59.6
珠海市,2906685,18245892,2049656,12963738,857029,5282155,12.2,15.7,4.5
珠海经济技术开发区,24332,95292,3904,14436,20428,80855,34.3,-12.8,48.6
珠海高新技术产业开发区,166174,452391,139317,283598,26857,168794,264.8,371.7,164.1
珠海横琴新区,166527,1256527,122837,770650,43690,485878,2.1,9.7,-8.2
汕头市,466117,3176886,416089,2603114,50028,573772,-17.8,-16.3,-23.9
佛山市,4196913,29510381,3214657,22961706,982257,6548675,-22.0,-28.1,11.6
江门市,1683856,10800144,1409105,9042214,274751,1757930,11.8,14.9,-2.0
湛江市,528255,3647513,154220,1085606,374035,2561907,-1.7,-6.7,0.6
湛江经济技术开发区,317624,1603223,64673,519120,252951,1084104,-26.9,-14.4,-31.7
湛江高新技术产业开发区,-,27,-,27,-,-,-81.0,-81.0,-
茂名市,93930,808969,43798,276841,50132,532128,35.0,-2.5,68.8
茂名高新技术产业开发区,3883,25793,2224,16151,1659,9641,208.5,255.1,153.0
惠州市,3716960,22240051,2092455,12492566,1624505,9747485,20.8,7.8,42.9
惠州高新技术产业开发区,1254133,7798865,849896,5364198,404237,2434667,9.6,11.1,6.3
阳江市,200587,1448466,142150,956053,58437,492413,22.3,17.9,31.7
东莞市,12522748,76271876,8155175,48830059,4367573,27441817,5.7,1.6,13.9
东莞松山湖高新技术产业开发区,166201,1001190,125336,780968,40865,220222,69.3,67.7,75.3
中山市,2573376,16268206,2253703,14208579,319673,2059627,12.9,15.6,-3.0
中山火炬高技术产业开发区,222,1511,67,457,155,1054,-23.1,-45.2,-6.8
广西壮族自治区,5792686,40132799,3147621,22186087,2645065,17946711,11.2,26.6,-3.4
南宁市,889455,5014019,469352,2247556,420103,2766463,-21.0,-20.0,-21.9
南宁高新技术产业开发区,15427,133075,11961,89467,3466,43608,-15.1,0.8,-35.9
桂林市,87867,613153,79379,568182,8488,44971,4.7,7.2,-18.4
桂林新技术产业开发区,39379,290542,34656,274336,4724,16207,15.4,13.8,51.1
北海市,257194,1818867,84654,757194,172540,1061673,-12.4,-8.3,-15.2
崇左市,1879946,15108431,1550522,12489086,329424,2619345,34.4,51.1,-11.9
防城港市,1029683,6223014,251621,1023378,778062,5199637,10.1,110.4,0.6
海南省,2753316,15795111,1341449,5893293,1411867,9901818,19.3,36.0,11.2
海口市,857897,4729896,453640,1814653,404257,2915243,-0.5,1.5,-1.8
海南国际科技工业园,17018,96275,11031,60512,5988,35763,8.7,6.1,13.4
儋州市,1189604,7625429,413914,1928458,775691,5696971,29.6,8.0,39.0
洋浦经济开发区,496267,2878270,303244,1388262,193023,1490007,20.0,18.2,21.7
重庆市,5917513,39886071,4247077,27834805,1670436,12051266,-2.5,2.6,-12.5
重庆高新技术产业开发区,20575,121062,14499,82491,6076,38572,8.6,2.1,25.8
重庆两江新区,2088733,14438893,1353223,9591361,735510,4847532,-3.2,-1.5,-6.4
万州经济技术开发区,26931,330522,18048,112119,8883,218403,20.2,15.4,22.8
重庆经济技术开发区,24502,236938,22310,178227,2192,58711,-16.9,-19.0,-10.0
长寿经济技术开发区,34573,163070,28255,134344,6318,28725,-1.9,-7.6,37.7
四川省,9181280,58252388,5046712,34245460,4134568,24006927,12.1,3.3,27.6
成都市,7619215,46797235,3983171,25843849,3636044,20953386,12.5,-0.2,33.4
成都经济技术开发区,232275,1010075,132539,663245,99736,346829,-2.8,-6.0,4.0
成都高新技术产业开发区,5812912,34124242,2830784,16871938,2982128,17252304,21.1,8.7,36.3
泸州市,120607,1303545,54635,908213,65972,395332,76.8,69.1,97.5
泸州高新技术产业开发区,54714,808685,19275,587615,35439,221070,127.8,185.5,48.2
绵阳市,212114,1686973,152340,1157994,59774,528979,28.1,43.5,3.7
绵阳经济技术开发区,33363,243041,32004,231640,1359,11401,36.3,40.9,-18.0
绵阳高新技术产业开发区,101229,756608,68536,450440,32693,306168,35.2,83.2,-2.4
广元市,2312,37913,1902,12974,410,24939,-27.5,-36.5,-21.7
广元经济技术开发区,922,3922,548,3452,375,470,-39.9,-45.7,173.1
乐山市,73208,430114,61492,343407,11716,86707,-2.0,3.9,-19.9
乐山高新技术产业开发区,103,2165,79,499,24,1667,436.5,128.0,801.4
宜宾市,367595,2022602,283023,1494484,84572,528118,-4.1,15.3,-35.1
宜宾临港经济技术开发区,269144,1491033,244495,1249973,24649,241060,16.3,38.1,-36.0
贵州省,598387,4285977,382549,2743658,215838,1542320,13.1,8.2,23.2
贵阳市,375033,2660157,259583,1703030,115449,957126,16.0,21.3,7.7
贵阳高新技术产业开发区,14281,94877,2486,18846,11795,76031,-24.8,-50.7,-13.5
云南省,1980196,14309737,819482,5231005,1160714,9078732,-1.3,4.1,-4.1
昆明市,1135510,7879946,468095,2772212,667415,5107734,7.3,17.0,2.7
昆明经济技术开发区,69254,416134,19150,192940,50104,223194,-21.6,-30.3,-12.2
昆明嵩明杨林经济技术开发区,18373,82629,15882,72081,2491,10548,76.4,71.8,115.9
昆明高新技术产业开发区,448919,2331718,223254,1240114,225665,1091604,37.7,85.0,6.7
红河州,175699,1164438,99972,455735,75727,708703,-13.5,-9.4,-16.0
蒙自经济技术开发区,12393,291457,2960,135873,9433,155584,-62.1,-52.8,-67.7
曲靖市,23194,151788,14041,109389,9154,42399,32.9,36.2,25.1
曲靖经济技术开发区,4425,29435,1932,12486,2493,16949,17.4,-13.9,60.2
西藏自治区,55268,435363,44907,365856,10361,69507,84.4,72.8,185.5
拉萨市,34459,293905,24723,230247,9736,63658,193.8,190.1,207.8
拉萨经济技术开发区,21652,166920,12907,112130,8745,54791,277.1,251.0,344.8
陕西省,3687180,26386882,2396546,17767289,1290634,8619593,14.5,19.4,5.7
西安市,3359681,23744209,2207362,15864131,1152319,7880079,15.4,19.4,8.0
陕西航天经济技术开发区,109006,387314,11468,75836,97538,311478,-59.4,-46.4,-61.7
陕西航空经济技术开发区,6730,16228,348,7032,6383,9196,310.7,80.7,15069.1
陕西西安经济技术开发区,421143,2677390,310680,2128654,110464,548737,-22.9,-23.8,-19.1
西安新技术产业开发区,1328122,10123930,980553,6791992,347569,3331938,41.2,39.8,44.2
宝鸡市,51044,602022,44893,542716,6150,59306,-2.1,28.8,-69.3
宝鸡高新技术产业开发区,3134,27635,3073,24989,61,2646,-76.9,-65.4,-94.4
咸阳市,118685,797416,73823,455706,44862,341710,-3.8,9.2,-16.9
杨凌农业高新技术产业示范区,12320,82464,7961,57971,4359,24493,32.6,37.4,22.4
汉中市,12328,191091,10207,171528,2121,19563,-9.0,41.3,-77.9
汉中经济技术开发区,1181,108660,1181,108206,0,454,-15.1,129.8,-99.4
榆林市,37154,534491,15714,372661,21440,161830,112.5,70.9,383.4
榆林经济技术开发区,19059,370657,9023,284691,10036,85966,242.8,168.1,4324.2
甘肃省,551642,3221029,107722,717303,443920,2503726,8.0,-5.6,12.7
兰州市,72896,604699,34903,237956,37994,366743,-16.9,-20.3,-14.5
兰州新技术产业开发区,1045,6166,598,3218,446,2948,-58.8,-69.0,-35.8
青海省,52043,279547,44033,193926,8010,85621,1.0,28.2,-31.8
西宁市,44509,231466,36943,148187,7566,83280,6.7,60.5,-33.2
西宁经济技术开发区,17163,88475,17096,50498,66,37977,-10.2,80.9,-46.2
青海高新技术产业开发区,2169,4796,2169,4481,-,315,368.1,5518.6,-66.7
海西州,1493,10081,1485,8794,8,1287,-75.5,-78.6,1101.9
格尔木昆仑经济技术开发区,20,478,20,478,-,-,-46.2,-46.2,-
