Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
吉林省,1307298,7422022,569520,3043735,737778,4378287,-15.1,-1.5,-22.5
长春市,804623,4892983,220274,1378408,584349,3514575,-26.2,-23.1,-27.4
长春经济技术开发区,135134,592507,45845,304574,89289,287933,4.3,28.1,-12.8
长春高新技术产业开发区,58822,341406,36915,200643,21907,140763,-13.6,-0.1,-27.5
吉林市,56580,396820,44252,284905,12328,111915,34.0,41.1,18.9
吉林高新技术产业开发区,2878,23667,2576,22052,302,1615,9.6,14.5,-31.1
珲春市,271965,1201622,158095,619268,113870,582355,20.2,52.0,-1.6
延吉市,10272,61889,4222,25814,6050,36075,57.9,-3.9,192.0
黑龙江省,2855361,16011916,955238,4667682,1900123,11344234,2.4,16.9,-2.5
哈尔滨市,413985,2549439,152791,1336506,261194,1212933,6.5,18.2,-4.0
哈尔滨经济技术开发区,175619,858221,21182,362640,154437,495581,61.7,110.1,38.4
哈尔滨高新技术产业开发区,57814,497040,30448,276220,27366,220820,4.2,23.4,-12.7
大庆市,845822,7143878,26832,184063,818990,6959815,-7.3,-52.8,-4.8
大庆高新技术产业开发区,823995,3062952,5704,34963,818291,3027988,944.0,-79.0,2285.3
黑河市,704840,2227588,94115,383900,610725,1843688,27.3,45.4,24.1
绥芬河市,207130,1342557,124534,759767,82597,582790,16.0,30.3,1.5
绥化市,48697,307105,29834,215873,18864,91232,7.4,-2.0,38.8
绥化经济技术开发区,6535,40155,6535,40150,-,5,-1.4,-1.4,-
上海市,36784152,215035564,16536307,95269940,20247845,119765624,2.4,11.1,-3.6
漕河泾新兴技术开发区,540007,3283841,320262,1683243,219744,1600598,3.0,10.6,-4.0
虹桥经济技术开发区,82,565,82,563,-,3,160.1,159.8,269.0
闵行经济技术开发区,93926,561784,60120,366479,33806,195305,16.7,34.1,-6.1
上海浦东新区,22323941,130893813,8800130,51743375,13523810,79150438,0.5,9.5,-4.6
江苏省,48323336,281484503,32696728,188091381,15626608,93393122,5.2,9.4,-2.4
南京市,4805229,27302728,3143103,18267149,1662126,9035580,2.5,9.6,-9.3
南京高新技术外向型开发区,69116,411306,59064,359287,10052,52020,-8.9,-6.2,-24.0
无锡市,6959507,38859589,4953071,26849757,2006436,12009832,7.1,13.5,-4.9
无锡高新技术产业开发区,3946654,21030301,2539654,12873157,1407000,8157144,15.5,18.3,11.3
常州市,3172981,17903071,2626579,14562160,546402,3340911,13.4,16.3,2.5
常州高新技术产业开发区,1412476,7515189,1210337,6250850,202139,1264339,22.9,30.9,-5.6
苏州市,21975130,129588327,13919727,81871185,8055403,47717142,5.7,7.7,2.5
苏州工业园,6441503,37810352,3397721,19485139,3043782,18325213,15.2,17.2,13.1
苏州高新技术产业开发区,1946983,11127392,1332906,7540741,614076,3586651,-1.1,0.9,-5.0
南通市,3431027,19984947,2332806,13322375,1098221,6662572,15.7,19.7,8.5
南通经济技术开发区,573211,3534204,284756,1896249,288455,1637955,3.4,-8.8,22.3
连云港市,1032516,7865970,350267,2178816,682250,5687154,-8.7,14.8,-15.4
连云港经济技术开发区,381164,2623007,121604,643326,259560,1979681,71.2,1.1,120.9
浙江省,49374498,273269025,38189267,207342415,11185231,65926610,6.6,9.1,-0.4
杭州市,7800331,43659952,5814769,30982473,1985562,12677479,7.1,12.5,-4.2
杭州经济技术开发区,726125,4046564,494109,2752471,232016,1294093,3.7,6.6,-1.9
杭州高新技术产业开发区,316663,1573200,203316,1043237,113346,529963,2.4,1.0,5.5
宁波市,12499446,72179698,8484446,49043562,4015000,23136136,6.1,10.1,-1.6
宁波及宁波大榭经济技术开发区,1342632,7513769,619602,3770149,723030,3743620,-11.3,3.7,-22.6
宁波高新技术产业开发区,363362,2154491,280611,1534336,82751,620155,15.1,11.5,25.1
宁波杭州湾经济技术开发区,170718,918766,147505,766324,23213,152442,-0.1,-4.4,29.3
温州市,2817350,14955294,2450976,12874140,366374,2081154,7.6,10.6,-7.6
温州经济技术开发区,164993,885345,162881,873623,2113,11723,16.7,16.0,108.5
湖州市,1310849,9213730,1202355,8615873,108494,597857,6.4,7.3,-6.1
湖州经济技术开发区,1301,28738,436,20660,865,8078,-68.8,-56.9,-81.7
湖州莫干山高新技术产业开发区,11736,115079,6633,91080,5103,23999,-18.5,6.2,-56.7
金华市,9718339,50867862,8660194,45336573,1058145,5531289,20.1,20.6,16.1
金华经济技术开发区,82370,413117,58524,311950,23846,101167,25.4,7.9,150.8
台州市,2682061,14777120,2481040,13544532,201021,1232588,12.2,12.7,7.3
台州湾经济技术开发区,9415,133160,5675,113989,3740,19170,5592.8,8068.0,1931.7
安徽省,8346348,45853527,5679874,30984831,2666474,14868696,15.2,15.4,14.7
合肥市,3924168,20517231,2753917,14223651,1170251,6293580,22.8,22.1,24.4
合肥经济技术开发区,1908787,9376780,1140580,5765990,768206,3610789,42.0,35.4,53.9
合肥高新技术产业开发区,644893,3969762,543154,3437243,101739,532519,15.6,24.7,-21.4
芜湖市,1601410,8251169,1379015,6842220,222395,1408949,18.9,22.0,5.9
芜湖经济技术开发区,1059589,5494765,936792,4815892,122797,678873,18.6,16.6,34.7
芜湖高新技术产业开发区,30692,135097,27558,117780,3134,17317,10.5,17.7,-22.2
蚌埠市,160910,796025,89477,492694,71433,303331,7.6,2.4,17.3
蚌埠高新技术产业开发区,34253,186682,22700,110691,11554,75992,24.3,24.8,23.6
淮南市,19396,289320,17476,260752,1920,28568,-16.3,-18.7,15.3
淮南经济技术开发区,2300,93035,1084,89135,1217,3901,236.4,230.8,449.7
淮南高新技术产业开发区,92,6326,92,6146,-,180,104130.6,101159.0,-
马鞍山市,341793,2268299,202778,1348397,139015,919903,6.8,11.8,0.3
马鞍山经济技术开发区,31245,200434,28700,185988,2545,14446,1.4,-2.3,98.4
马鞍山慈湖高新技术产业开发区,36401,228494,28582,195508,7819,32985,15.4,6.1,140.7
铜陵市,954904,5172465,107497,809026,847407,4363439,13.1,-0.9,16.2
铜陵经济技术开发区,27965,307589,16105,243717,11859,63872,-33.0,0.5,-70.5
安庆市,218689,1870904,163405,1522843,55284,348061,2.4,6.5,-12.2
安庆经济技术开发区,112744,1115261,72967,852901,39777,262360,-2.7,-3.5,0.0
桐城经济技术开发区,1678,7575,1385,6886,293,689,62.7,80.4,-18.0
滁州市,380836,2056984,336772,1822749,44064,234235,1.6,5.3,-20.1
滁州经济技术开发区,128102,684070,107975,570392,20128,113678,-5.7,-3.5,-15.6
六安市,62341,367768,58171,343591,4170,24177,1.5,11.8,-56.0
六安经济技术开发区,11367,60944,10866,58521,501,2423,2.7,4.1,-22.8
宣城市,242698,1348969,219671,1217047,23026,131923,9.6,8.5,20.5
宁国经济技术开发区,50057,274407,47763,259136,2294,15270,0.4,-0.6,21.5
宣城经济技术开发区,20660,95065,18388,83858,2272,11207,-6.4,-4.7,-17.8
池州市,89291,791363,46139,226414,43152,564949,8.7,22.1,4.2
池州经济技术开发区,52962,336851,27647,113814,25315,223037,33.7,44.4,28.8
福建省,16480061,92001887,10237661,56449471,6242400,35552417,-7.4,-7.6,-7.1
福州市,2107993,12114901,1369633,8167286,738360,3947614,-37.1,-43.6,-17.4
福州经济技术开发区,249974,1826885,152944,1256777,97031,570108,-17.2,-16.7,-18.3
福州高新技术产业开发区,7019,27394,5726,23977,1293,3417,90.8,78.7,263.4
厦门市,8559035,45722240,5018503,25270709,3540532,20451531,0.5,7.9,-7.3
厦门火炬高技术产业开发区,485757,2539116,289651,1424271,196106,1114845,10.5,50.2,-17.4
平潭,72558,460629,44416,253879,28142,206750,-42.6,-53.9,-18.1
平潭综合实验区,72558,460629,44416,253879,28142,206750,-42.6,-53.9,-18.1
江西省,4057691,22108354,2727237,14354883,1330454,7753471,0.1,0.3,-0.3
南昌市,1198617,5387259,848271,3803552,350346,1583707,15.4,21.9,2.5
南昌经济技术开发区,60221,552933,26283,223899,33939,329034,-38.8,-11.5,-49.5
南昌小蓝经济技术开发区,12653,82247,11472,73898,1181,8349,51.3,72.2,-27.1
南昌高新技术产业开发区,602623,2717867,323523,1647133,279100,1070733,44.8,30.2,75.0
景德镇市,55977,309399,50627,274442,5350,34957,-4.2,-11.8,194.4
景德镇高新技术产业开发区,5996,37369,2337,11048,3659,26321,250.7,25.3,1332.6
萍乡市,53343,295982,51788,258544,1556,37438,-4.4,3.7,-38.1
萍乡经济技术开发区,544,22594,510,18522,34,4073,19.1,7.6,132.1
九江市,360901,2038755,174157,985872,186743,1052882,-1.5,-11.8,10.5
九江经济技术开发区,76423,470544,33049,213046,43375,257498,-26.8,-43.9,-2.2
九江共青城高新技术产业开发区,3415,23960,3248,22817,167,1143,5.7,5.8,3.6
新余市,176393,990147,80426,408255,95966,581892,-34.6,-45.8,-23.6
新余高新技术产业开发区,24884,149694,21092,118329,3793,31365,10.4,12.9,2.0
鹰潭市,437211,2477038,145175,688224,292036,1788814,2.6,12.2,-0.7
鹰潭高新技术产业开发区,13377,82060,7348,37695,6030,44365,2.7,21.0,-9.0
贵溪经济技术开发区,75352,399465,11723,49453,63630,350013,-,-,-
赣州市,747332,5125602,548812,3341556,198520,1784046,6.9,6.5,7.6
赣州经济技术开发区,401513,3168092,271825,1847328,129688,1320764,17.3,15.5,20.0
龙南经济技术开发区,11314,104943,6436,81508,4878,23435,-46.9,-49.7,-34.3
瑞金经济技术开发区,31773,154567,31476,153552,296,1015,31.9,31.1,4454.8
赣州高新技术产业开发区,15972,98861,11208,39431,4764,59431,-28.8,34.2,-45.7
宜春市,188643,1043676,150510,876671,38133,167005,11.3,12.8,3.9
宜春经济技术开发区,23964,151262,22115,139268,1849,11995,54.9,57.5,30.3
宜春丰城高新技术产业开发区,43714,206429,23307,134469,20407,71960,11.3,7.5,19.3
上饶市,345163,1684208,227195,1316568,117968,367640,-37.2,-42.2,-8.4
上饶经济技术开发区,17169,135213,17158,135125,11,88,-88.3,-88.2,-99.3
吉安市,287361,1647541,256358,1380635,31003,266907,10.7,19.4,-19.4
井冈山经济技术开发区,40934,222908,36252,186614,4681,36294,-2.8,6.9,-33.8
吉安高新技术产业开发区,330,1098,330,1098,-,0,-86.7,-86.7,-99.6
抚州市,206749,1108746,193917,1020564,12832,88182,24.8,28.2,-4.9
抚州高新技术产业开发区,119486,570920,118580,563110,906,7810,54.9,60.2,-53.9
山东省,30432236,172883318,18840619,105242694,11591617,67640624,6.8,6.0,8.1
济南市,2421184,12408642,1522952,8040812,898232,4367830,25.9,16.7,47.3
济南高新技术产业开发区,1435673,6734052,717716,3606683,717957,3127369,40.3,15.6,86.3
青岛市,7435204,44269578,4287630,26379401,3147574,17890177,1.0,3.6,-2.6
青岛经济技术开发区,2185154,13328681,921505,5899492,1263649,7429189,0.6,8.6,-4.9
青岛高新技术产业开发区,121244,631335,88256,417710,32988,213625,21.0,24.6,14.5
淄博市,790532,5054011,536953,3178230,253580,1875781,-2.0,3.5,-10.1
淄博高新技术产业开发区,121439,748873,105873,645827,15566,103046,14.0,14.2,12.5
日照市,965080,6211582,375324,2330451,589756,3881131,-3.1,-1.9,-3.8
日照经济技术开发区,72322,317707,25047,112667,47274,205040,-36.0,-42.5,-31.8
烟台市,4378578,25346390,2434942,14051597,1943635,11294793,16.1,6.1,31.5
烟台经济技术开发区,990956,5766266,519542,3021653,471413,2744612,-14.4,-9.3,-19.4
潍坊市,3559681,18953566,2451571,12875035,1108110,6078531,10.3,10.3,10.3
潍坊高新技术产业开发区,1508446,6328251,743767,3510756,764679,2817494,14.6,7.5,25.0
威海市,2089603,10046828,1682727,7708484,406876,2338343,2.0,1.0,5.5
威海火炬高技术产业开发区,397908,1428294,354693,1135856,43215,292438,-9.8,-11.1,-4.4
河南省,6944668,41252944,4466970,27897703,2477698,13355241,26.2,38.8,6.1
郑州市,4609980,27468236,2998858,18923187,1611122,8545049,38.7,56.5,10.8
郑州经济开发区,306303,1699462,251425,1303897,54878,395565,13.7,12.6,17.6
郑州航空港经济综合实验区,3223875,19936246,1962299,13100993,1261576,6835253,52.0,101.4,3.3
郑州高新技术产业开发区,94229,541827,82494,470669,11734,71158,2.7,-5.8,156.5
洛阳市,282455,1414243,193983,1097750,88472,316493,12.5,7.1,36.4
洛阳高新技术产业开发区,131102,537879,50190,261319,80912,276560,34.0,23.9,45.1
湖北省,7559752,40230973,5642155,29278811,1917597,10952162,28.4,38.5,7.4
武汉市,3664925,21427397,2445186,14698462,1219740,6728935,22.3,32.0,5.5
武汉经济技术开发区,527815,1796295,441673,1304934,86142,491361,-22.6,-3.0,-49.6
武汉东湖新技术开发区,1832953,10866506,1148322,6766585,684631,4099921,14.0,10.8,19.7
黄石市,641250,3723173,204451,1358830,436798,2364343,29.2,36.9,25.2
黄石经济技术开发区,61397,527998,44323,290828,17074,237170,82.7,20.7,393.9
十堰市,112084,739707,108276,714946,3807,24761,11.9,18.4,-56.6
十堰经济技术开发区,26101,176931,25539,172378,562,4554,379.3,388.6,179.7
襄阳市,164346,2160112,153448,2068757,10899,91355,10.8,20.5,-60.8
襄阳经济技术开发区,9265,57793,8907,49182,359,8612,143.6,121.4,470.1
襄阳高新技术产业开发区,44615,286301,38401,231113,6214,55188,-40.6,-30.6,-62.9
枣阳经济技术开发区,6799,327813,4417,320010,2382,7803,46.8,44.6,289.9
鄂州市,601237,1673058,570598,1491106,30639,181951,273.9,402.2,20.9
鄂州葛店经济技术开发区,9765,77795,8994,74687,770,3108,-23.4,-25.9,337.6
孝感市,192687,1211892,161501,1075376,31187,136516,45.2,54.1,0.1
汉川经济技术开发区,69172,200203,68565,198334,607,1869,215.5,215.6,209.0
荆州市,557724,2229543,529211,1783561,28513,445982,34.1,42.6,8.1
荆州经济技术开发区,81148,563971,67883,431591,13265,132379,20.7,17.1,34.4
湖南省,5118224,26248386,3186622,16030554,1931602,10217831,-6.8,-2.4,-13.1
长沙市,2765812,13675919,1899828,9212656,865984,4463263,1.2,9.2,-12.1
长沙经济技术开发区,689134,2325473,600830,1911730,88304,413743,21.2,15.4,58.1
长沙高新技术产业开发区,557295,2829611,353549,1777990,203746,1051621,2.1,-4.8,16.4
浏阳经济技术开发区,97465,236310,76420,174882,21045,61428,36.9,60.0,-3.0
株洲市,200690,1144348,154602,891351,46088,252997,-3.5,-3.3,-4.3
株洲高新技术产业开发区,43699,291485,37500,264238,6198,27247,-16.7,-20.5,54.7
湘潭市,181636,1202490,114511,640530,67125,561960,-41.1,-46.8,-32.7
湘潭经济技术开发区,62875,547984,42247,325159,20629,222825,-48.4,-52.2,-41.6
湘潭高新技术产业开发区,32756,43233,31593,37729,1163,5504,-78.9,-81.2,50.0
衡阳市,184489,1252626,97400,620893,87090,631733,-24.7,-17.5,-30.7
衡阳高新技术产业开发区,1273,9810,1273,8954,-,856,48.5,52.5,16.5
岳阳市,520414,2468396,98490,421982,421924,2046414,1.9,4.2,1.4
岳阳经济技术开发区,4009,27860,946,8666,3064,19194,27.7,-27.4,94.4
常德市,128681,717411,54050,358357,74631,359054,5.0,6.2,3.8
常德经济技术开发区,63759,322701,7429,51849,56330,270852,10.8,5.8,11.8
常德高新技术产业开发区,13354,108281,13353,108268,1,13,50.8,50.8,430.7
益阳市,72707,332565,41495,252414,31212,80151,17.1,0.4,145.9
益阳高新技术产业开发区,5503,24693,2435,10487,3067,14206,-27.7,-53.4,21.8
郴州市,518461,2644408,268116,1361193,250345,1283215,-8.2,8.1,-20.9
郴州高新技术产业开发区,252073,1186750,123508,569592,128565,617158,16.8,29.2,7.4
娄底市,81923,551836,38739,198973,43184,352863,-21.2,-18.8,-22.5
娄底经济技术开发区,60075,357836,17311,66790,42764,291045,-23.6,-42.3,-17.5
怀化市,163321,763524,139804,662495,23517,101029,15.6,14.7,21.7
怀化高新技术产业开发区,40674,160475,20989,82956,19686,77519,14.5,-14.6,80.6
广东省,80990068,454914554,53035153,289083213,27954915,165831341,4.0,1.1,9.5
广州市,9904821,60505463,6435265,39690599,3469557,20814864,15.5,25.2,0.7
广州经济技术开发区,1126578,5967414,430458,2595809,696119,3371605,6.4,4.6,7.8
广州高新技术产业开发区,517129,3059140,343634,2056495,173495,1002645,-12.2,-6.8,-21.6
广州南沙新区,1872480,14798053,1011171,8783945,861309,6014108,17.7,41.9,-5.8
深圳市,39798483,216754450,25283919,130868050,14514564,85886400,-1.1,-7.0,9.5
深圳科技工业园,86,966,59,359,27,607,-19.7,18.3,-32.6
珠海市,2757121,16826519,1931853,11541748,825268,5284771,8.9,4.7,19.5
珠海经济技术开发区,34382,242522,14801,89235,19580,153286,239.4,740.3,152.0
珠海高新技术产业开发区,54265,834568,41029,715391,13235,119177,191.6,395.8,-16.0
横琴粤澳深度合作区,280053,2248055,210975,1380141,69079,867914,101.5,104.2,97.3
汕头市,518412,2480117,466454,1991295,51957,488823,-8.6,-8.9,-7.2
佛山市,3879677,23397830,3059891,18355682,819785,5042148,-9.0,-8.9,-9.5
佛山高新技术产业开发区,-,-,-,-,-,-,-,-,-
江门市,1659523,9660700,1447581,8311960,211942,1348740,6.0,8.9,-9.1
湛江市,692153,3275557,142366,909750,549787,2365807,5.3,-2.3,8.5
湛江经济技术开发区,483992,2201678,71530,489390,412462,1712288,72.3,7.7,108.0
湛江高新技术产业开发区,-,-,-,-,-,-,-,-,-
茂名市,151930,686595,49725,251512,102205,435083,-4.0,7.9,-9.8
茂名高新技术产业开发区,6176,26874,2571,17143,3605,9732,23.1,23.1,23.2
惠州市,3584207,19798824,2165759,11110937,1418448,8687887,6.9,6.8,6.9
惠州高新技术产业开发区,1268878,7172335,876926,4870400,391952,2301934,9.5,7.9,13.0
阳江市,238529,1130486,156828,822459,81701,308027,-9.4,1.0,-29.0
东莞市,13339979,74927887,8441912,45614425,4898067,29313462,16.5,10.6,27.0
东莞松山湖高新技术产业开发区,99878,664322,72286,530899,27592,133424,-20.4,-19.0,-25.6
中山市,2399196,14336408,2089277,12619859,309919,1716549,4.7,5.6,-1.3
中山火炬高技术产业开发区,201,1671,108,698,93,973,29.6,79.0,8.2
广西壮族自治区,6334563,38715018,3551321,23464820,2783242,15250198,13.0,24.0,-0.5
南宁市,944072,4666864,550816,2340313,393256,2326550,14.4,32.5,0.7
南宁高新技术产业开发区,28226,112915,26023,78678,2203,34237,-4.0,1.5,-14.8
桂林市,93993,556715,84363,497256,9629,59459,6.0,1.6,65.8
桂林新技术产业开发区,39763,247520,38447,237775,1316,9745,-1.2,-0.8,-10.2
北海市,223590,1968448,89085,1212580,134505,755867,26.1,80.3,-14.9
崇左市,2093026,13354137,1664467,11588145,428559,1765992,1.5,6.7,-23.1
防城港市,1080264,7410581,172185,2102149,908079,5308431,41.4,172.4,18.7
海南省,2049374,12223839,644336,4022024,1405039,8201815,-6.1,-11.7,-3.1
海口市,665540,4086035,225107,1346052,440433,2739983,5.4,-1.3,9.1
海南国际科技工业园,14486,79277,6633,30741,7853,48536,0.0,-37.9,63.0
儋州市,1020183,5899805,229120,1592697,791063,4307108,-8.2,5.2,-12.3
洋浦经济开发区,270848,2394286,134533,1082215,136315,1312072,0.5,-0.3,1.1
重庆市,7214459,36517924,4667395,25220342,2547064,11297582,7.6,7.0,9.1
重庆高新技术产业开发区,19630,127795,15564,92149,4065,35646,27.4,35.9,9.6
重庆两江新区,2603604,14220345,1668190,9249407,935414,4970938,15.2,12.2,21.1
万州经济技术开发区,101904,586849,21136,198352,80769,388497,94.6,110.9,87.2
重庆经济技术开发区,27666,151295,26940,141956,726,9339,-24.1,-0.7,-83.5
长寿经济技术开发区,24887,206841,16145,150373,8741,56469,61.0,41.7,152.0
四川省,8854675,51909172,5241585,31562488,3613089,20346684,6.3,8.2,3.4
成都市,7577696,42683267,4461511,24998144,3116184,17685124,9.5,14.5,3.1
成都经济技术开发区,151283,726561,107057,366314,44226,360247,-6.6,-31.0,45.8
成都高新技术产业开发区,5707631,32498425,3000163,17469347,2707468,15029078,15.2,24.8,5.7
泸州市,149123,1014333,38614,550336,110509,463997,-14.2,-35.5,41.0
泸州高新技术产业开发区,92323,525548,1363,271025,90961,254523,-30.3,-52.3,37.1
绵阳市,219538,1820849,144526,1354994,75012,465855,23.5,34.7,-0.7
绵阳经济技术开发区,46236,356951,39431,300805,6804,56146,70.2,50.7,459.1
绵阳高新技术产业开发区,95877,792417,52773,563252,43104,229165,20.9,47.4,-16.2
广元市,19027,51628,1505,22086,17522,29542,45.0,99.5,20.4
广元经济技术开发区,15321,37171,590,14535,14730,22636,1139.0,400.4,23610.1
内江市,33632,582852,23914,476848,9718,106004,29.2,25.8,47.0
内江经济技术开发区,2367,30123,2367,30123,-,-,-,-,-
内江高新技术产业开发区,1843,34401,1583,34059,260,342,-,-,-
乐山市,76490,374705,67543,314897,8947,59808,4.9,11.7,-20.5
乐山高新技术产业开发区,586,2121,496,1683,90,439,2.9,300.8,-73.3
宜宾市,201659,1541765,144601,1173999,57058,367766,-5.6,-3.0,-12.8
宜宾临港经济技术开发区,111251,997661,90606,854912,20645,142749,-16.8,-14.9,-26.6
贵州省,1039537,4138548,828899,2690474,210639,1448073,12.8,14.0,10.6
贵阳市,822757,2611741,675126,1758862,147630,852879,15.0,21.9,2.9
贵阳高新技术产业开发区,3021,58545,3021,20696,-,37849,-27.4,26.5,-41.1
云南省,2400546,12738904,808972,4281020,1591575,8457884,3.2,-2.8,6.6
昆明市,1406346,7661485,407351,2312096,998994,5349390,13.3,0.3,20.0
昆明经济技术开发区,140193,851859,37684,332268,102509,519591,232.3,200.9,256.1
昆明嵩明杨林经济技术开发区,8377,39603,5649,30189,2728,9414,-38.4,-46.3,16.8
昆明高新技术产业开发区,213540,1248409,90564,599549,122976,648860,-34.2,-41.0,-26.4
红河州,183643,790039,104959,422257,78684,367782,-19.9,21.4,-42.4
蒙自经济技术开发区,2166,12444,1842,10885,324,1559,-95.4,-91.3,-98.9
曲靖市,32747,180091,20332,126061,12415,54030,40.0,32.2,62.5
曲靖经济技术开发区,7433,54737,5617,41160,1816,13577,118.9,290.0,-6.1
西藏自治区,49383,433947,44674,370303,4709,63644,14.1,15.4,7.0
拉萨市,22924,252368,18921,193023,4004,59344,-2.8,-6.1,9.7
拉萨经济技术开发区,12443,137227,9560,84350,2883,52877,-5.6,-15.0,14.6
陕西省,4183335,24451419,2882111,17053496,1301224,7397923,7.5,10.6,1.1
西安市,3905600,22999974,2697704,16053943,1207896,6946031,12.6,17.1,3.3
陕西航天经济技术开发区,67707,461033,19585,65819,48121,395213,66.9,2.2,86.5
陕西航空经济技术开发区,13371,74783,387,3676,12984,71107,687.4,-45.0,2427.4
陕西西安经济技术开发区,396143,2327113,318302,1840621,77841,486492,3.1,1.2,10.9
西安新技术产业开发区,1563158,8614252,1012895,6141594,550264,2472658,-2.1,5.7,-17.2
宝鸡市,53294,315109,52265,302124,1029,12986,-42.3,-38.9,-74.7
宝鸡高新技术产业开发区,8188,44827,8131,44447,58,380,132.9,139.3,-43.4
咸阳市,120010,607626,70400,391815,49610,215811,-10.0,3.1,-26.9
杨凌农业高新技术产业示范区,17089,77521,8956,53270,8133,24251,10.8,6.8,20.5
汉中市,11807,62966,6843,42622,4965,20344,-64.8,-73.6,16.7
汉中经济技术开发区,5977,35910,2484,21789,3493,14121,-66.6,-79.6,3056.5
