Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
漕河泾新兴技术开发区,556506,2743649,327724,1362967,228782,1380682,5.5,14.2,-1.8
虹桥经济技术开发区,103,483,103,481,-,3,151.7,151.0,423.0
闵行经济技术开发区,91895,467854,60225,306355,31669,161499,15.5,36.0,-10.2
上海浦东新区,23199541,108532923,8625692,42945286,14573848,65587637,0.1,10.8,-5.9
江苏省,48496990,233159982,32303686,155402032,16193304,77757950,5.3,9.6,-2.4
南京市,4557095,22495864,2972488,15124650,1584607,7371214,0.7,8.7,-12.4
南京高新技术外向型开发区,78863,342190,70947,300223,7916,41967,-10.7,-7.0,-30.4
无锡市,6862881,31898423,4766881,21897615,2096000,10000808,7.1,13.3,-4.4
无锡高新技术产业开发区,3830636,17082239,2326458,10333551,1504177,6748688,14.6,16.3,12.2
常州市,3207195,14731622,2593248,11935435,613947,2796187,13.7,16.3,3.8
常州高新技术产业开发区,1353166,6102667,1123923,5040463,229243,1062205,21.9,28.5,-1.8
苏州市,22409742,107614506,13924639,67954347,8485103,39660158,6.2,8.6,2.3
苏州工业园,6627052,31370867,3422094,16089136,3204958,15281731,15.9,19.2,12.5
苏州高新技术产业开发区,1894650,9180576,1274879,6207793,619771,2972783,-0.2,3.1,-6.6
南通市,3499064,16552262,2346464,10989853,1152601,5562408,14.5,19.3,6.1
南通经济技术开发区,676902,2961362,296386,1611666,380516,1349696,6.8,-3.5,22.2
连云港市,1079249,6830891,370593,1830205,708656,5000686,-1.6,21.1,-7.9
连云港经济技术开发区,271671,2241859,104390,521722,167281,1720137,87.7,1.9,152.1
浙江省,49171883,223902206,38007371,169157644,11164513,54744561,6.5,9.6,-2.2
杭州市,7574587,35859026,5415266,25168563,2159321,10690463,8.4,14.9,-4.5
杭州经济技术开发区,734161,3320440,469136,2258362,265024,1062078,3.9,7.1,-2.3
杭州高新技术产业开发区,288015,1256537,183806,839920,104209,416616,-0.4,-0.4,-0.4
宁波市,12461754,59683133,8460679,40561106,4001074,19122027,6.4,12.2,-4.0
宁波及宁波大榭经济技术开发区,1284577,6169145,626642,3150685,657935,3018460,-10.9,7.0,-24.1
宁波高新技术产业开发区,381397,1791350,279906,1253790,101490,537561,16.9,13.6,25.4
宁波杭州湾经济技术开发区,152372,747970,121238,618778,31134,129192,-1.6,-7.6,41.9
温州市,2665653,12141199,2346417,10423949,319236,1717250,8.5,12.9,-12.3
温州经济技术开发区,165387,720548,163393,710938,1994,9610,18.3,17.7,80.2
湖州市,1352808,7903794,1242429,7414116,110379,489677,8.9,10.0,-6.0
湖州经济技术开发区,2681,27437,275,20224,2406,7213,-64.1,-53.7,-78.0
湖州莫干山高新技术产业开发区,8631,103343,5712,84446,2919,18896,-15.9,9.6,-58.8
金华市,11395794,41151663,10307698,36678000,1088097,4473663,19.8,20.6,14.0
金华经济技术开发区,67581,330747,54398,253425,13183,77321,24.3,9.0,129.9
台州市,2539759,12095407,2351328,11064172,188431,1031235,13.3,13.8,8.3
台州湾经济技术开发区,54842,123745,52346,108314,2496,15431,5707.9,8196.0,1770.3
安徽省,8220868,37479327,5443507,25306329,2777361,12172998,15.4,15.8,14.6
合肥市,3701592,16594604,2522627,11471294,1178965,5123310,22.3,20.9,25.6
合肥经济技术开发区,1908956,7468887,1178088,4626304,730868,2842583,42.4,34.9,56.3
合肥高新技术产业开发区,572301,3324820,484916,2894090,87385,430730,18.8,28.0,-20.0
芜湖市,1624142,6650732,1368109,5463635,256032,1187097,19.0,22.0,6.8
芜湖经济技术开发区,1118399,4436107,1010576,3879581,107824,556526,20.6,19.7,27.2
芜湖高新技术产业开发区,27667,104405,25418,90222,2249,14183,1.6,8.9,-28.9
蚌埠市,132509,635115,86426,403217,46083,231898,1.6,0.8,3.0
蚌埠高新技术产业开发区,38180,152429,21499,87991,16681,64438,24.3,24.5,24.2
淮南市,22425,269923,18303,243275,4122,26648,-15.6,-18.3,19.6
淮南经济技术开发区,1826,90735,1472,88051,354,2684,250.2,249.4,278.2
淮南高新技术产业开发区,169,6235,169,6054,-,180,415596.1,403570.2,-
马鞍山市,402472,1927804,223382,1145849,179090,781955,8.2,14.8,-0.2
马鞍山经济技术开发区,32885,169189,28581,157288,4303,11901,0.6,-2.8,88.9
马鞍山慈湖高新技术产业开发区,36728,192093,29783,166926,6944,25167,20.5,12.6,124.7
铜陵市,942992,4187042,96982,701530,846009,3485512,18.5,43.5,14.5
铜陵经济技术开发区,32670,279651,19606,227612,13064,52039,-22.5,44.9,-74.4
安庆市,234517,1652212,166972,1359434,67546,292777,3.0,7.2,-12.6
安庆经济技术开发区,105805,1002516,53770,779933,52035,222583,-3.8,-5.5,2.6
桐城经济技术开发区,1655,5897,1543,5501,113,396,66.3,86.1,-32.9
滁州市,354206,1676163,310472,1485992,43733,190171,1.4,4.8,-18.9
滁州经济技术开发区,125292,555967,102363,462417,22930,93550,-5.9,-4.1,-13.8
六安市,66354,305410,61430,285404,4924,20006,2.3,13.3,-57.0
六安经济技术开发区,10577,49577,10060,47655,517,1922,1.9,3.6,-27.3
宣城市,241982,1108106,222578,997458,19404,110648,10.2,9.5,17.0
宁国经济技术开发区,53420,224350,50833,211374,2586,12976,0.6,-0.4,20.8
宣城经济技术开发区,16026,74356,14543,65421,1482,8935,-10.8,-9.0,-22.6
池州市,140221,699801,41876,180114,98345,519687,12.3,10.2,13.1
池州经济技术开发区,57426,283816,25358,86006,32068,197810,37.7,20.0,47.1
福建省,15674056,75524334,9754611,46213404,5919446,29310930,-8.2,-8.2,-8.1
福州市,2093395,10014538,1461053,6797794,632343,3216744,-35.4,-41.5,-17.1
福州经济技术开发区,376542,1576970,294650,1103840,81891,473130,-14.7,-14.8,-14.3
福州高新技术产业开发区,4943,20375,4796,18251,146,2124,72.2,66.0,153.7
厦门市,7822304,37167495,4432325,20253277,3389979,16914218,-1.2,6.2,-8.8
厦门火炬高技术产业开发区,426399,2052891,277345,1134541,149054,918350,7.2,54.0,-22.0
平潭,92919,387838,50959,209463,41960,178375,-40.2,-52.6,-13.4
平潭综合实验区,92919,387838,50959,209463,41960,178375,-40.2,-52.6,-13.4
江西省,3836804,18115697,2475850,11683033,1360954,6432663,-0.8,0.3,-2.7
南昌市,979269,4223181,666544,2972587,312724,1250595,12.8,19.9,-1.2
南昌经济技术开发区,71739,492712,34023,197616,37716,295095,-35.0,-8.2,-45.6
南昌小蓝经济技术开发区,12886,69594,11243,62426,1643,7168,55.7,79.7,-28.1
南昌高新技术产业开发区,489970,2115466,251290,1323632,238680,791834,41.4,33.0,58.2
景德镇市,50233,253422,38665,223815,11569,29607,-5.9,-13.6,192.3
景德镇高新技术产业开发区,12505,31373,1751,8711,10755,22663,283.9,29.8,1452.9
萍乡市,56468,242622,49816,206755,6653,35867,-5.9,3.0,-37.1
萍乡经济技术开发区,12360,22050,12257,18012,103,4038,43.9,32.5,132.8
九江市,342145,1674547,166598,811736,175547,862811,-1.6,-12.3,11.2
九江经济技术开发区,82612,394104,38621,179998,43992,214107,-28.9,-44.4,-7.3
九江共青城高新技术产业开发区,3431,20545,3112,19569,319,976,7.1,6.7,15.8
新余市,158212,811897,74871,327829,83342,484068,-37.6,-48.3,-27.4
新余高新技术产业开发区,28383,124808,25171,97238,3212,27571,12.1,14.6,4.2
鹰潭市,416829,2074576,104765,580889,312064,1493687,3.8,31.2,-4.0
鹰潭高新技术产业开发区,11706,68683,6403,30347,5303,38336,8.6,40.8,-8.0
贵溪经济技术开发区,55997,324146,4842,37697,51155,286449,-,-,-
赣州市,847857,4378663,544156,2793032,303700,1585632,9.5,9.2,9.9
赣州经济技术开发区,495493,2766575,285532,1575503,209962,1191072,21.4,20.0,23.4
龙南经济技术开发区,12165,93629,7842,75072,4322,18556,-44.0,-44.9,-39.9
瑞金经济技术开发区,31025,122794,30709,122075,316,719,34.0,33.2,3124.6
赣州高新技术产业开发区,23045,83069,5453,28222,17592,54847,-32.1,30.5,-45.5
宜春市,166876,855496,140193,726127,26683,129369,13.8,17.4,-3.0
宜春经济技术开发区,27197,127299,24519,117153,2678,10146,100.7,108.9,37.8
宜春丰城高新技术产业开发区,29686,162714,20260,111161,9426,51553,7.2,8.8,3.7
上饶市,375729,1339108,300147,1089330,75582,249778,-40.4,-43.4,-22.7
上饶经济技术开发区,19967,118044,19957,117968,10,77,-87.7,-87.6,-99.2
吉安市,255903,1360188,213044,1124287,42860,235901,9.8,19.1,-19.9
井冈山经济技术开发区,39797,181972,35311,150361,4486,31611,-4.9,3.4,-31.1
吉安高新技术产业开发区,134,768,134,768,-,0,-89.8,-89.8,-99.6
抚州市,187283,901997,177052,826647,10231,75350,20.2,24.2,-10.8
抚州高新技术产业开发区,97019,451433,96498,444530,521,6903,40.0,45.3,-58.2
山东省,29613624,142410678,18498280,86411727,11115343,55998951,7.7,7.2,8.3
济南市,2039900,9976629,1542419,6510138,497480,3466491,21.6,13.5,40.2
济南高新技术产业开发区,1004510,5287042,723463,2880630,281046,2406411,32.7,10.0,76.4
青岛市,7741828,36851864,4545058,22106042,3196770,14745822,3.4,8.0,-2.9
青岛经济技术开发区,2369389,11165812,937957,4991117,1431433,6174695,1.2,13.1,-6.7
青岛高新技术产业开发区,100604,510093,68521,329456,32083,180637,19.6,22.0,15.3
淄博市,899998,4263963,557460,2641240,342538,1622723,1.4,4.6,-3.4
淄博高新技术产业开发区,129722,627439,107017,539959,22704,87480,15.8,16.5,11.7
日照市,1130499,5257271,432634,1955297,697865,3301973,0.9,3.2,-0.5
日照经济技术开发区,75563,245386,19846,87620,55717,157766,-37.2,-44.4,-32.4
烟台市,4511071,20949307,2383927,11616229,2127144,9333078,19.7,8.4,37.4
烟台经济技术开发区,1016625,4776794,512386,2502232,504239,2274562,-10.3,-3.8,-16.6
潍坊市,2956385,15394022,2133981,10424874,822405,4969148,5.1,4.8,5.7
潍坊高新技术产业开发区,779022,4821252,476422,2768437,302600,2052815,-3.1,-11.2,10.6
威海市,1808858,7957295,1335842,6025611,473016,1931684,4.2,2.8,8.8
威海火炬高技术产业开发区,211837,1030313,160019,781100,51818,249213,-1.5,-2.0,0.0
河南省,6722564,34299867,4635113,23429821,2087451,10870047,27.0,43.1,2.2
郑州市,4305387,22857370,2941182,15923687,1364205,6933682,40.8,63.0,7.3
郑州经济开发区,316658,1393173,249228,1052456,67430,340717,14.1,10.7,26.4
郑州航空港经济综合实验区,2910597,16712371,1829211,11138694,1081386,5573677,55.5,115.9,-0.3
郑州高新技术产业开发区,98390,447599,86659,388190,11731,59408,3.4,-5.7,177.1
洛阳市,247357,1131764,213178,903743,34179,228021,8.6,5.8,21.1
洛阳高新技术产业开发区,77767,406777,47171,211129,30596,195648,26.5,24.1,29.3
湖北省,6788878,32873929,4869386,23837077,1919492,9036852,26.9,36.3,7.4
武汉市,3989400,17876887,2910247,12365551,1079153,5511335,26.9,38.6,6.7
武汉经济技术开发区,277600,1269307,206198,863261,71402,406046,-35.6,-26.4,-49.2
武汉东湖新技术开发区,1789262,9074588,1151873,5658921,637389,3415667,23.3,22.6,24.6
黄石市,670439,3082125,181625,1154379,488815,1927747,25.2,33.2,20.9
黄石经济技术开发区,92523,466601,44809,246505,47715,220096,109.3,25.9,710.4
十堰市,108528,627571,103409,606617,5119,20954,8.7,14.9,-57.8
十堰经济技术开发区,35009,150830,34441,146839,567,3991,545.8,531.5,3778.4
襄阳市,207231,1995708,189828,1915251,17403,80457,17.6,28.0,-60.1
襄阳经济技术开发区,13514,48528,10707,40275,2807,8253,178.6,150.2,525.3
襄阳高新技术产业开发区,45004,241625,37741,192652,7263,48974,-35.5,-24.0,-59.5
枣阳经济技术开发区,19973,321014,17254,315593,2719,5421,47.2,45.7,254.4
鄂州市,199323,1157664,167636,1006593,31687,151071,236.2,363.4,18.8
鄂州葛店经济技术开发区,4573,68031,4191,65693,382,2338,-20.0,-22.3,380.2
孝感市,225355,1019219,208994,913890,16360,105329,46.7,55.9,-3.0
汉川经济技术开发区,16407,131031,16284,129768,123,1262,133.6,133.2,179.1
荆州市,288086,1673692,224656,1256829,63431,416864,19.6,22.3,12.2
荆州经济技术开发区,82139,482841,66485,363727,15654,119114,24.6,16.9,55.4
湖南省,4404132,21128177,2571871,12843485,1832261,8284692,-10.9,-5.8,-17.7
长沙市,2248936,10909498,1529009,7313063,719927,3596435,-1.5,7.2,-15.5
长沙经济技术开发区,404160,1636773,315139,1311306,89021,325468,9.7,4.1,40.4
长沙高新技术产业开发区,454723,2271999,300015,1424215,154708,847784,4.6,-5.1,26.3
浏阳经济技术开发区,32727,138845,24570,98462,8158,40382,-5.0,9.6,-28.2
株洲市,193372,943657,152765,736750,40606,206907,-5.2,-5.7,-3.6
株洲高新技术产业开发区,51441,247786,47517,226738,3923,21048,-16.3,-19.3,38.0
湘潭市,143297,1019007,83327,525267,59970,493740,-43.2,-50.6,-32.3
湘潭经济技术开发区,49621,484452,35156,282256,14465,202196,-48.0,-51.9,-41.5
湘潭高新技术产业开发区,2207,10477,1233,6136,974,4341,-94.8,-96.9,48.6
衡阳市,183235,1070583,101663,523493,81572,547090,-23.0,-13.9,-30.0
衡阳高新技术产业开发区,1120,8538,949,7682,171,856,82.3,76.8,153.2
岳阳市,573491,1948706,57843,323465,515648,1625242,-7.9,-6.9,-8.1
岳阳经济技术开发区,12726,23851,1931,7720,10795,16130,29.5,-17.5,78.1
常德市,108522,588729,49096,304307,59426,284423,7.9,12.5,3.4
常德经济技术开发区,52069,258942,7036,44420,45033,214522,17.6,21.7,16.8
常德高新技术产业开发区,13975,94927,13965,94915,10,12,58.6,58.6,421.7
益阳市,53135,259839,37205,210900,15930,48939,13.5,5.0,74.2
益阳高新技术产业开发区,5988,19190,1950,8051,4037,11138,-33.5,-56.9,9.5
郴州市,454197,2124773,210636,1093077,243561,1031695,-19.5,-3.6,-31.4
郴州高新技术产业开发区,237861,933756,101492,446084,136369,487672,-2.0,8.4,-9.9
娄底市,88401,469022,34088,160233,54313,308789,-18.0,-21.1,-16.4
娄底经济技术开发区,57899,296915,11825,49480,46074,247435,-22.4,-48.7,-13.6
怀化市,102734,600263,78418,522692,24316,77571,8.0,3.7,50.0
怀化高新技术产业开发区,45764,119801,23826,61967,21938,57833,12.6,-20.6,104.1
广东省,79012416,374588673,50630369,236370016,28382048,138218657,4.0,0.9,9.7
广州市,10604702,50623309,7101360,33257091,3503342,17366217,17.7,29.2,0.6
广州经济技术开发区,968778,4840672,430383,2165220,538395,2675452,5.6,5.5,5.7
广州高新技术产业开发区,502613,2542257,336661,1712862,165952,829395,-12.0,-6.1,-22.1
广州南沙新区,2549690,12934104,1591746,7772831,957944,5161273,22.7,49.1,-3.1
深圳市,38130673,177511305,22941782,105848462,15188891,71662843,-1.9,-8.6,10.1
深圳科技工业园,26,880,-,300,26,580,-15.4,11.4,-24.7
珠海市,2882945,14052480,2032487,9609831,850458,4442650,12.6,8.0,23.9
珠海经济技术开发区,44390,208034,15075,74434,29315,133600,275.6,977.4,175.6
珠海高新技术产业开发区,110783,780303,89944,674362,20839,105941,233.4,487.3,-11.1
横琴粤澳深度合作区,391240,1956548,273879,1169166,117361,787382,114.3,112.7,116.7
汕头市,426636,1961427,332322,1524885,94314,436543,-5.0,-7.7,5.5
佛山市,3949511,19519940,3117949,15297260,831562,4222680,-9.7,-9.5,-10.3
佛山高新技术产业开发区,-,-,-,-,-,-,-,-,-
江门市,1667671,8007554,1428164,6864577,239506,1142977,6.7,9.9,-9.3
湛江市,543099,2583496,150910,767384,392190,1816112,-7.3,-4.2,-8.6
湛江经济技术开发区,341048,1717686,72132,417860,268916,1299826,53.5,2.4,82.8
湛江高新技术产业开发区,-,-,-,-,-,-,-,-,-
茂名市,66380,534627,38642,201755,27739,332872,1.4,3.9,-0.1
茂名高新技术产业开发区,4406,20698,3013,14572,1393,6126,13.9,24.5,-5.2
惠州市,3221842,16204577,1928673,8945377,1293169,7259200,5.3,5.3,5.2
惠州高新技术产业开发区,1263684,5903648,871137,3993673,392547,1909974,9.1,7.8,11.9
阳江市,178833,892344,127332,665631,51501,226713,-9.7,0.7,-30.5
东莞市,12951747,61584706,8014460,37173705,4937288,24411001,17.4,11.2,28.5
东莞松山湖高新技术产业开发区,82057,564444,66975,458613,15082,105831,-17.6,-14.1,-29.8
中山市,2496649,11937567,2200945,10530960,295703,1406607,7.4,9.0,-3.2
中山火炬高技术产业开发区,245,1470,109,590,136,880,32.4,73.8,14.2
广西壮族自治区,6506453,32364496,3570148,19907440,2936305,12457056,14.8,26.6,0.0
南宁市,991679,3724710,569500,1789033,422179,1935677,10.4,24.4,-0.1
南宁高新技术产业开发区,23099,84689,18513,52655,4586,32034,-15.3,-20.0,-6.3
桂林市,81903,462726,72921,412897,8983,49829,6.8,2.8,58.4
桂林新技术产业开发区,32985,207757,31770,199328,1215,8430,2.1,2.5,-8.0
北海市,266569,1744913,86789,1123496,179779,621418,33.4,86.8,-12.1
崇左市,2163306,11251161,1783485,9917408,379821,1333753,1.1,8.3,-32.2
防城港市,1140758,6320915,202025,1929983,938734,4390933,57.6,309.5,24.0
海南省,2086727,10178414,654083,3377695,1432644,6800719,-6.0,-9.5,-4.2
海口市,622590,3423643,201979,1120952,420611,2302691,5.1,-1.8,8.8
海南国际科技工业园,18365,64791,5839,24109,12527,40682,3.3,-38.8,74.5
儋州市,1046099,4880580,249942,1363577,796156,3517003,-9.2,9.5,-14.8
洋浦经济开发区,393383,2124056,169503,947681,223880,1176374,6.8,4.0,9.2
重庆市,6665175,29308488,4283031,20554868,2382144,8753620,5.7,7.5,1.6
重庆高新技术产业开发区,24375,108165,14073,76585,10301,31581,32.8,38.1,21.6
重庆两江新区,2699544,11617977,1656698,7581220,1042846,4036758,16.1,14.1,20.1
万州经济技术开发区,99681,486227,23928,177216,75753,309011,91.4,128.0,75.2
重庆经济技术开发区,15862,123629,13827,115016,2035,8613,-23.1,8.7,-84.3
长寿经济技术开发区,39159,182110,27732,134227,11426,47882,73.8,52.3,186.9
四川省,8932262,43052392,5363258,26316998,3569004,16735394,7.5,8.7,5.8
成都市,7544573,35101441,4466618,20532493,3077955,14568949,10.4,13.8,6.1
成都经济技术开发区,151371,575278,80760,259256,70611,316021,-4.9,-38.3,71.3
成都高新技术产业开发区,5767618,26791067,3134219,14469424,2633399,12321643,18.1,27.7,8.6
泸州市,110951,865218,24617,511724,86334,353494,-19.6,-35.6,25.2
泸州高新技术产业开发区,67022,433230,1597,269662,65425,163568,-39.6,-51.3,-0.2
绵阳市,299059,1601311,187683,1210469,111375,390843,27.9,38.3,3.7
绵阳经济技术开发区,47069,310715,41845,261374,5224,49342,75.1,54.2,518.1
绵阳高新技术产业开发区,139227,696540,76558,510480,62669,186060,26.3,53.1,-14.6
广元市,9114,32600,1732,20581,7382,12020,-1.2,134.6,-50.3
广元经济技术开发区,6581,21851,647,13945,5935,7906,805.8,500.4,8704.5
内江市,84862,548762,72233,452934,12630,95828,36.5,27.9,99.9
内江经济技术开发区,8776,27756,8776,27756,-,-,-,-,-
内江高新技术产业开发区,9160,32558,9160,32476,-,82,-,-,-
乐山市,74615,298241,64636,247351,9978,50890,-3.1,3.6,-26.3
乐山高新技术产业开发区,576,1536,374,1187,202,349,-20.5,243.8,-78.0
宜宾市,235852,1339742,152104,1029385,83748,310358,14.0,29.3,-18.1
宜宾临港经济技术开发区,119811,886059,88551,764306,31260,121753,9.9,21.7,-31.7
贵州省,552576,3098262,303325,1860058,249251,1238204,2.7,-6.2,19.9
贵阳市,372063,1787640,182283,1082261,189780,705379,-4.9,-10.5,5.1
贵阳高新技术产业开发区,2800,55524,2741,17675,60,37849,-25.4,34.1,-38.2
云南省,2418650,10312190,699213,3472109,1719437,6840081,1.8,-3.6,4.8
昆明市,1420837,6247046,356803,1904673,1064034,4342373,15.4,3.1,21.8
昆明经济技术开发区,224875,711666,56870,294584,168005,417082,239.1,201.5,271.8
昆明嵩明杨林经济技术开发区,6765,31230,4775,24540,1990,6690,-46.4,-52.8,7.0
昆明高新技术产业开发区,228214,1034026,78090,508985,150123,525041,-32.2,-37.9,-25.7
红河州,143182,606451,56879,317299,86303,289152,-24.6,15.3,-45.3
蒙自经济技术开发区,4139,10279,3552,9043,587,1235,-96.2,-92.6,-99.2
曲靖市,53573,147344,30614,105729,22959,41614,41.2,33.1,67.3
曲靖经济技术开发区,16801,47304,10970,35543,5831,11761,144.0,438.6,-8.0
西藏自治区,84488,384606,73662,325629,10827,58977,13.2,12.3,18.7
拉萨市,60813,229485,50637,174102,10176,55383,-1.1,-6.8,22.5
拉萨经济技术开发区,46886,124826,38018,74790,8868,50036,-2.3,-16.6,31.2
陕西省,4567095,20270013,3224096,14171978,1342999,6098035,6.0,9.2,-0.8
西安市,4350150,19096470,3081599,13356701,1268550,5739769,11.5,16.2,1.8
陕西航天经济技术开发区,76074,393326,16109,46234,59965,347092,94.1,-15.4,134.6
陕西航空经济技术开发区,10906,64305,501,3289,10405,61016,942.4,-46.2,101124.4
陕西西安经济技术开发区,372818,1929849,309587,1522322,63231,407527,4.6,1.7,17.2
西安新技术产业开发区,1678590,7051302,1178871,5129206,499719,1922096,-4.7,5.5,-24.2
宝鸡市,46665,261674,41787,249858,4877,11816,-45.1,-42.9,-69.7
宝鸡高新技术产业开发区,8739,36639,8684,36316,56,323,141.4,146.1,-23.6
咸阳市,98886,487558,53266,321512,45619,166045,-12.2,3.3,-32.0
杨凌农业高新技术产业示范区,13418,60432,7595,44314,5823,16118,4.9,6.2,1.4
汉中市,5890,51159,5175,35780,715,15380,-70.3,-77.1,-6.9
汉中经济技术开发区,2346,29933,2346,19305,-,10628,-71.8,-81.8,2311.3
