Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
上海漕河泾浦江高科技园区,612644,5385689,340490,2670930,272153,2714759,13.6,37.1,-2.8
上海经济技术开发区,67,608,67,606,-,2,-19.1,-18.0,-84.2
上海闵行经济技术开发区,82701,830901,54263,487897,28438,343004,5.1,4.7,5.6
上海浦东新区,21528757,215988456,8623287,82184350,12905469,133804106,0.1,0.1,0.1
江苏省,48984919,461152371,32169765,296943957,16815154,164208414,7.6,8.1,6.8
南京市,4602715,44780116,2837353,28098786,1765362,16681329,-5.1,1.9,-15.0
南京高新技术外向型开发区,64219,722091,56218,617852,8000,104239,-19.5,-20.5,-13.0
无锡市,6794476,63331524,4348716,40916883,2445759,22414641,10.0,7.5,14.9
无锡高新技术产业开发区,3515159,32466455,2035811,18838612,1479347,13627843,10.7,6.7,16.7
常州市,2696169,26813039,2188465,21276045,507704,5536994,1.3,2.2,-1.9
常州高新技术产业开发区,42139,420402,29823,314222,12316,106180,-6.4,-7.5,-2.9
苏州市,24201178,215330009,15556899,133469134,8644280,81860875,7.7,9.1,5.6
苏州工业园,5758172,56578310,2886242,28582356,2871929,27995955,15.3,18.5,12.1
苏州高新技术产业开发区,1866960,19503625,1233292,12900441,633668,6603184,-7.1,-13.4,8.5
南通市,3245706,31841616,2050187,20788781,1195519,11052836,10.8,10.7,10.9
南通经济技术开发区,710204,6277978,345043,3580227,365161,2697751,8.1,3.1,15.5
连云港市,1168882,13623271,359957,3333481,808925,10289790,27.6,16.2,31.7
连云港经济技术开发区,259266,2622990,113754,1100415,145512,1522576,31.0,31.5,30.7
浙江省,44439024,437331811,33470708,324865747,10968315,112466064,7.1,9.0,1.8
杭州市,7385977,70297641,5346964,48675238,2039013,21622404,5.4,9.9,-3.4
杭州经济技术开发区,738306,6779974,497996,4548281,240310,2231693,-1.1,25.8,-31.1
杭州高新技术产业开发区,291366,2604183,157623,1684290,133743,919893,29.1,8.4,98.4
宁波市,12240978,117567314,8380882,78140970,3860096,39426344,10.8,12.5,7.7
宁波经济技术开发区,1415228,14370606,817907,6637862,597322,7732744,6.3,7.5,5.3
宁波高新技术产业开发区,387365,3375784,245295,2384024,142069,991760,38.6,26.6,79.2
宁波杭州湾经济技术开发区,171387,1689676,141487,1419078,29900,270598,28.8,24.2,60.0
温州市,2618862,24668270,2352052,21045329,266811,3622941,2.9,6.5,-14.2
温州经济技术开发区,184345,1380904,183377,1370941,969,9963,10.4,10.8,-26.7
湖州市,1224484,13840037,1142813,12742284,81671,1097753,0.7,0.7,0.9
湖州经济技术开发区,11302,153417,8489,70064,2813,83354,33.3,68.8,13.3
湖州莫干山高新技术产业开发区,7606,204804,4381,128322,3224,76482,16.8,17.0,16.5
金华市,7918945,73471102,6912673,64709595,1006272,8761507,14.0,16.6,-2.5
金华经济技术开发区,59528,586796,46514,498928,13014,87868,20.9,14.3,80.9
台州市,2108577,21801156,1889631,19848787,218946,1952369,-6.6,-7.4,1.9
台州湾经济技术开发区,202,5022,118,3305,84,1718,-,-,-
安徽省,7776161,70588490,5278263,47261652,2497898,23326838,6.8,10.0,0.8
合肥市,3669609,30719046,2367446,20958308,1302163,9760738,5.4,10.0,-3.4
合肥经济技术开发区,1569720,12905655,943088,7976715,626632,4928939,18.8,31.1,3.2
合肥高新技术产业开发区,746548,6154781,641330,5060440,105218,1094342,4.5,6.4,-3.5
芜湖市,1395264,12165912,1192594,9974801,202671,2191110,15.4,16.3,11.6
芜湖经济技术开发区,939195,8280210,834875,7371082,104320,909128,17.9,17.4,22.0
芜湖高新技术产业开发区,19953,200528,18254,169957,1699,30571,4.2,0.6,30.8
蚌埠市,148358,1332086,102620,868498,45738,463588,-13.7,-13.0,-15.1
蚌埠高新技术产业开发区,33464,275745,19507,152882,13958,122863,3.0,-14.5,38.1
淮南市,34420,449793,30897,408100,3523,41693,-51.0,-54.2,58.0
淮南经济技术开发区,2868,33403,2576,31702,292,1701,-82.9,-83.6,-38.4
淮南高新技术产业开发区,9819,14870,9819,14870,-,-,275728.1,275728.1,-
马鞍山市,376259,3638518,242303,2196163,133956,1442355,3.1,28.5,-20.8
马鞍山经济技术开发区,31287,343534,30699,331150,588,12384,7.7,18.5,-68.6
马鞍山慈湖高新技术产业开发区,39806,339991,35707,314557,4099,25434,32.2,34.5,9.2
铜陵市,680436,8261660,156567,1558471,523869,6703189,24.5,110.8,13.7
铜陵经济技术开发区,73616,740043,61852,461987,11764,278055,235.1,194.4,335.1
安庆市,348966,3035114,247764,2299364,101203,735749,2.8,2.8,2.7
安庆经济技术开发区,245316,1910291,161753,1371099,83562,539191,-2.9,-6.6,8.1
桐城经济技术开发区,1744,10086,1548,8411,195,1675,111.9,142.8,29.2
滁州市,339772,3402318,292460,2931168,47312,471150,0.2,2.4,-11.6
滁州经济技术开发区,113725,1200975,94342,987737,19383,213238,-10.6,-5.9,-27.3
六安市,65528,628106,57112,542672,8416,85434,-29.9,-31.1,-21.2
六安经济技术开发区,11194,102491,10064,95726,1130,6765,-55.9,-55.3,-63.6
宣城市,221169,2119475,205862,1913497,15307,205978,24.6,22.7,46.0
宁国经济技术开发区,44715,445141,42113,421085,2602,24056,18.7,21.1,-11.8
宣城经济技术开发区,19421,172370,16781,144704,2640,27666,37.9,20.9,427.2
池州市,112772,1151764,34785,296700,77987,855064,0.2,1.6,-0.3
池州经济技术开发区,62302,464032,15293,129020,47009,335012,18.9,0.6,27.9
福建省,15091367,163619069,9524652,100804410,5566715,62814659,1.7,5.8,-4.3
福州市,2259239,29370216,1555762,21599082,703477,7771134,7.5,4.5,16.7
福州经济技术开发区,221586,3646429,134762,2493931,86824,1152497,11.5,20.4,-4.0
福州高新技术产业开发区,2911,26942,2520,24893,391,2049,17.1,11.1,232.5
厦门市,7682310,77193120,4162631,40887787,3519679,36305333,-2.0,10.0,-12.8
厦门火炬高技术产业开发区,353559,3735244,203478,1769626,150081,1965617,10.8,8.5,13.0
平潭,84223,1302744,45708,882011,38514,420733,-7.1,26.6,-40.4
平潭综合实验区,84223,1302744,45708,882011,38514,420733,-7.1,26.6,-40.4
江西省,4382241,38765952,2934671,24962185,1447570,13803767,-19.3,-26.4,-2.3
南昌市,990758,8968336,660794,5951135,329964,3017201,-3.9,-10.8,13.5
南昌经济技术开发区,197639,1584303,58689,489316,138951,1094987,49.8,16.6,71.6
南昌小蓝经济技术开发区,10619,95388,9436,77523,1183,17865,-67.4,-72.8,139.3
南昌高新技术产业开发区,399555,3529049,273008,2394229,126547,1134819,21.9,29.0,9.1
景德镇市,72854,537634,71112,519571,1742,18063,-52.0,-39.8,-93.0
景德镇高新技术产业开发区,3635,19513,2801,16162,833,3351,-26.9,-29.4,-11.3
萍乡市,47803,534104,44971,446285,2832,87818,-64.5,-68.8,13.8
萍乡经济技术开发区,6714,42042,6166,38625,547,3418,-93.9,-94.1,-90.2
九江市,308655,3311753,150127,1731399,158528,1580354,-46.5,-62.0,-3.0
九江经济技术开发区,44644,864287,18829,489006,25815,375281,-29.8,-19.9,-39.5
九江共青城高新技术产业开发区,3380,36972,3320,35104,60,1869,-48.7,-50.3,19.5
新余市,171933,2313521,86158,1142186,85775,1171334,-52.6,-46.8,-57.1
新余高新技术产业开发区,25431,236402,16658,185709,8773,50692,32.2,15.2,187.8
鹰潭市,272764,3892767,82064,959612,190699,2933155,8.0,5.5,8.9
鹰潭高新技术产业开发区,21551,152681,9426,67985,12124,84696,-22.5,-36.7,-5.4
赣州市,1470219,9091728,976937,5756413,493282,3335315,24.1,20.7,30.4
赣州经济技术开发区,1119444,5431147,703464,3051468,415981,2379679,101.4,195.5,43.0
龙南经济技术开发区,26978,336461,25826,272411,1152,64050,28.7,19.1,95.6
瑞金经济技术开发区,38435,254455,38357,254304,78,150,1.7,1.9,-79.5
赣州高新技术产业开发区,19420,235124,6502,60335,12917,174789,12.1,-25.1,35.4
宜春市,225890,1738415,189947,1448906,35943,289508,-32.9,-39.1,36.9
宜春经济技术开发区,62911,256582,61700,238302,1211,18281,-35.2,-36.9,-1.9
宜春丰城高新技术产业开发区,30992,316277,23057,212679,7935,103598,81.9,59.5,155.5
上饶市,283604,3991438,208558,3335887,75046,655551,-18.1,-25.4,65.1
上饶经济技术开发区,93435,1610234,83312,1575425,10123,34808,131687.7,150198.6,19946.1
吉安市,361314,2858403,298797,2282200,62517,576204,-38.2,-40.4,-27.4
井冈山经济技术开发区,50004,430774,42238,331620,7766,99154,-39.6,-44.0,-18.3
吉安高新技术产业开发区,107,12487,107,12487,0,1,62.2,62.2,65.7
抚州市,176448,1527854,165206,1388591,11242,139263,-24.0,-26.4,11.9
抚州高新技术产业开发区,79098,636520,77406,614651,1692,21870,3.3,2.6,29.8
山东省,27782592,276008957,17413010,169347165,10369581,106661792,3.1,6.9,-2.3
济南市,2053977,18151718,1348913,12472927,705064,5678791,2.3,10.7,-12.4
济南高新技术产业开发区,1137501,9252803,627348,5683390,510153,3569412,2.0,24.6,-20.8
青岛市,7274674,75472007,4572655,43462052,2702019,32009954,3.0,10.0,-5.2
青岛经济技术开发区,2349394,22736297,1313759,9720819,1035635,13015477,-6.5,22.9,-20.7
青岛高新技术产业开发区,123834,1005980,56547,591664,67286,414316,64.0,53.0,82.8
淄博市,839245,8632971,521391,5276518,317854,3356453,0.3,5.0,-6.3
淄博高新技术产业开发区,100142,1131279,89293,962410,10849,168868,-10.5,-6.8,-27.1
日照市,998339,10455328,450728,4061764,547610,6393564,-7.7,-4.5,-9.6
日照经济技术开发区,66005,775684,17330,262392,48675,513292,-28.9,-54.9,0.8
烟台市,4156957,38424653,2380898,22945778,1776059,15478875,1.7,2.8,0.1
烟台经济技术开发区,1157262,11355015,605267,5797862,551995,5557153,12.4,11.6,13.2
潍坊市,3181837,29408346,2080690,20065275,1101147,9343071,3.5,5.1,0.4
潍坊高新技术产业开发区,1203604,10236060,617402,5822175,586202,4413886,20.1,20.5,19.6
威海市,1958562,16768620,1638837,13180530,319724,3588090,-2.4,1.3,-13.7
威海火炬高技术产业开发区,225250,2667238,166038,2143332,59212,523906,2.3,7.2,-13.7
河南省,10575488,64739845,6950049,40065240,3625439,24674605,-1.5,-6.2,7.3
郑州市,8546702,43096483,5535201,26553067,3011500,16543416,-2.7,-7.5,6.1
郑州航空港经济综合实验区,7156929,31083621,4507018,17055501,2649911,14028120,-6.6,-17.0,10.3
郑州高新技术产业开发区,97491,931294,91648,872811,5843,58483,18.2,17.2,34.6
洛阳市,203412,2087524,151412,1652996,52001,434528,6.3,4.3,14.3
洛阳高新技术产业开发区,41531,228619,10754,114742,30777,113877,133.3,55.7,368.3
湖北省,6726560,56033706,4588082,37837057,2138478,18196649,10.4,11.4,8.4
武汉市,4038287,33119885,2676614,21646784,1361673,11473100,19.3,32.3,0.7
武汉经济技术开发区,447452,4002282,218209,2320153,229244,1682128,20.7,22.4,18.5
武汉东湖新技术开发区,2300551,18670420,1539896,12223673,760655,6446747,39.9,48.2,26.5
黄石市,630117,5038432,162451,1554789,467666,3483643,32.0,-4.7,59.5
黄石经济技术开发区,69664,532991,44555,416338,25109,116653,45.9,26.7,217.2
十堰市,128927,1046443,123094,978132,5833,68311,-24.6,-27.3,61.9
十堰经济技术开发区,74111,268538,72792,259814,1320,8724,59713.4,57770.2,-
襄阳市,289018,2892423,274857,2578225,14161,314199,-21.0,-19.6,-30.4
襄阳经济技术开发区,6701,52461,6383,49821,318,2640,125.4,132.4,43.6
襄阳高新技术产业开发区,46636,794695,35457,578583,11179,216112,60.0,57.2,68.1
枣阳经济技术开发区,95301,331787,94890,328255,411,3533,-36.6,-37.1,127.6
鄂州市,62087,688574,43028,430933,19058,257640,33.2,59.2,4.7
鄂州葛店经济技术开发区,13557,133677,13474,132743,82,934,499.1,503.6,191.0
孝感市,319684,1614049,301246,1389402,18439,224647,-0.7,0.3,-6.5
汉川经济技术开发区,126422,380902,126302,380003,121,899,66.2,71.1,-87.2
荆州市,469080,3117549,317675,2316872,151405,800677,-2.4,13.1,-30.1
荆州经济技术开发区,156571,867816,136434,683111,20137,184705,26.8,26.3,28.7
湖南省,4747081,46141571,2892239,27122113,1854842,19019458,-8.4,-17.8,9.4
长沙市,2375177,22914000,1628479,14579405,746697,8334596,-2.6,-8.4,9.7
长沙经济技术开发区,431864,3470230,366722,2973000,65142,497230,18.2,21.4,2.3
长沙高新技术产业开发区,541154,5003676,373791,3395566,167363,1608110,12.2,19.3,-0.2
浏阳经济技术开发区,21785,272998,14340,180240,7445,92758,-59.9,-70.2,23.4
株洲市,208560,2013489,162276,1538825,46284,474664,26.9,38.4,0.0
株洲高新技术产业开发区,49469,551196,45748,510530,3721,40666,28.7,28.3,34.5
湘潭市,278809,3010323,143943,1712773,134866,1297549,25.2,10.8,51.2
湘潭经济技术开发区,159859,1633947,81017,981155,78842,652792,84.9,40.6,251.3
湘潭高新技术产业开发区,4131,216546,3414,209918,717,6629,-0.5,-1.9,77.4
衡阳市,265307,2740997,131404,1301180,133903,1439817,-30.4,-48.6,2.5
衡阳高新技术产业开发区,1744,13565,1386,11971,358,1594,-42.4,-45.6,3.4
岳阳市,529994,4417961,56018,681221,473977,3736740,-21.2,-50.9,-11.4
常德市,130572,1148565,61394,569069,69178,579496,-23.4,-44.7,23.4
常德经济技术开发区,64917,507321,8824,90019,56093,417302,8.9,-52.9,51.9
常德高新技术产业开发区,15398,119508,15398,119487,0,22,-55.6,-55.6,527.6
益阳市,41473,483992,35724,426120,5750,57872,-25.5,-23.4,-37.7
益阳高新技术产业开发区,5315,57871,1227,30351,4088,27520,-59.1,-62.8,-53.9
郴州市,348316,3887810,202603,1812705,145713,2075106,11.2,-20.5,70.8
郴州高新技术产业开发区,71797,1263750,32840,556487,38957,707263,43.3,-5.2,139.8
广东省,76185245,751557713,48608347,488263889,27576897,263293824,10.6,8.8,14.1
广州市,9325450,90626467,6101870,55840148,3223580,34786319,1.4,5.2,-4.0
广州经济技术开发区,918848,9895020,414864,4322594,503985,5572426,-2.6,0.4,-4.8
广州高新技术产业开发区,623063,5993206,365827,3732439,257236,2260767,-4.9,-6.2,-2.7
广州南沙新区,2007658,21162606,1129248,10757669,878410,10404937,-12.6,-18.9,-5.1
深圳市,38751280,375874226,23440233,237306508,15311047,138567718,19.2,17.5,22.2
深圳科技工业园,367,2615,30,379,337,2235,-33.3,124.8,-40.4
珠海市,2727981,26613878,1907753,18861697,820229,7752181,10.3,14.7,1.0
珠海经济技术开发区,35235,215808,8685,30949,26550,184859,123.0,36.0,149.7
珠海高新技术产业开发区,143453,890903,113328,650863,30125,240041,277.0,457.5,100.8
珠海横琴新区,261653,1981657,107421,1103761,154233,877896,-1.0,10.5,-12.4
汕头市,401062,4534562,336833,3745957,64228,788605,-13.2,-10.8,-23.1
佛山市,3795024,41357918,2953179,32074995,841845,9282923,-17.2,-22.2,6.5
江门市,1604169,15723892,1342466,13224512,261703,2499380,11.1,14.7,-5.0
湛江市,392371,4829462,178367,1580578,214004,3248883,-14.6,-5.9,-18.2
湛江经济技术开发区,234323,2164821,80095,755344,154228,1409476,-26.8,-12.0,-32.8
湛江高新技术产业开发区,-,94,-,94,-,-,-33.1,-33.1,-
茂名市,196788,1315548,51659,444928,145129,870620,42.9,13.0,65.1
茂名高新技术产业开发区,3494,38990,2529,23840,965,15150,135.3,252.6,54.5
惠州市,3148086,32646326,1800320,18462687,1347767,14183640,16.4,8.7,28.3
惠州高新技术产业开发区,1144402,11457779,800276,7922948,344126,3534831,8.8,9.5,7.2
阳江市,192584,2148302,135732,1404932,56852,743370,19.7,17.4,24.5
东莞市,11360686,112665315,7096519,72343217,4264167,40322098,6.9,2.7,15.3
东莞松山湖高新技术产业开发区,165307,1568614,121626,1195666,43682,372947,71.0,69.9,74.8
中山市,2258549,23450599,2000227,20583935,258322,2866664,10.5,13.2,-5.7
中山火炬高技术产业开发区,246,2265,54,648,193,1616,-25.9,-51.7,-5.7
广西壮族自治区,6009854,58176131,3722115,32260115,2287739,25916016,6.5,16.0,-3.2
南宁市,753396,7446200,368965,3496701,384431,3949499,-21.5,-23.1,-20.1
南宁高新技术产业开发区,12627,183902,9685,120819,2942,63082,-21.3,-6.1,-39.9
桂林市,88656,890675,81351,825924,7306,64751,5.9,9.0,-21.7
桂林新技术产业开发区,39094,412955,36463,389960,2631,22995,14.1,13.0,38.2
北海市,187455,2441711,81158,997984,106297,1443727,-17.4,-9.1,-22.3
崇左市,2492811,21401940,2164495,17789642,328316,3612298,16.2,25.3,-14.4
防城港市,1065420,9752721,207299,1782849,858121,7969872,19.0,136.7,7.1
海南省,2442555,23023023,891197,8827296,1551359,14195728,21.2,45.3,9.8
海口市,793591,6980839,253511,2794052,540080,4186787,7.9,16.7,2.7
海南国际科技工业园,9224,136296,2304,81816,6921,54480,11.9,-2.1,42.4
儋州市,1137570,11051420,276400,2881861,861170,8169560,24.0,16.6,26.8
洋浦经济开发区,443117,4280845,161882,2027154,281235,2253690,24.2,15.6,33.1
重庆市,6002411,57870682,4381658,40626327,1620753,17244355,-1.6,3.5,-11.8
重庆高新技术产业开发区,26636,193779,19985,134988,6651,58792,17.2,13.9,25.4
重庆两江新区,2111240,20902935,1372295,13805320,738944,7097615,-3.7,-1.2,-8.3
万州经济技术开发区,59135,467114,15256,159802,43879,307312,-16.5,-20.2,-14.4
重庆经济技术开发区,7186,309068,5649,246269,1537,62799,-8.9,-3.3,-25.6
长寿经济技术开发区,30922,262459,28838,219783,2084,42676,34.7,36.0,28.3
四川省,9119472,84207853,5404405,48960203,3715067,35247651,9.7,1.8,22.8
成都市,7256111,68152675,4040222,37245703,3215890,30906972,10.5,-0.7,28.0
成都经济技术开发区,194309,1718065,128245,1157777,66064,560288,12.8,12.6,13.3
成都高新技术产业开发区,5674569,50571097,2943456,24816682,2731113,25754415,18.3,7.1,31.5
泸州市,174525,1689390,87891,1085602,86634,603788,37.4,34.8,42.1
泸州高新技术产业开发区,96518,1029439,41569,684523,54948,344916,110.3,169.1,46.7
绵阳市,305878,2456108,163240,1658514,142638,797594,23.4,25.5,19.4
绵阳经济技术开发区,93378,387634,18212,296857,75166,90778,3.0,-17.2,418.9
绵阳高新技术产业开发区,120466,1127583,83899,723084,36567,404498,52.4,96.6,8.7
广元市,2386,48666,1767,22672,618,25994,-34.4,-45.6,-20.0
广元经济技术开发区,612,7185,607,6699,6,486,-65.3,-67.1,68.1
乐山市,57140,631147,48817,514976,8323,116170,5.0,11.9,-17.7
乐山高新技术产业开发区,87,2461,41,680,46,1781,355.0,117.1,681.9
宜宾市,450554,2911970,385407,2190101,65147,721869,1.6,20.5,-31.1
宜宾临港经济技术开发区,373986,2133016,348526,1815576,25460,317441,21.3,41.1,-32.7
贵州省,560355,5959072,324366,3805634,235990,2153438,11.7,9.7,15.5
贵阳市,283982,3605294,157258,2325883,126723,1279411,8.3,18.1,-5.9
贵阳高新技术产业开发区,20984,142736,2842,27237,18143,115499,-18.4,-42.4,-9.5
云南省,1998898,20684483,799405,7664591,1199493,13019892,-2.1,2.5,-4.7
昆明市,1232329,11708439,475916,4176210,756413,7532229,5.2,14.9,0.5
昆明经济技术开发区,75503,654826,25973,288531,49529,366295,-13.8,-29.1,3.8
昆明嵩明杨林经济技术开发区,40055,141544,39073,125436,981,16108,-8.8,-12.7,38.5
昆明高新技术产业开发区,345720,3450840,225858,1901200,119862,1549640,33.3,82.0,0.4
红河州,171667,1770161,91456,767462,80211,1002699,-6.0,-0.1,-10.0
蒙自经济技术开发区,2455,300963,2108,144112,347,156851,-68.7,-66.4,-70.6
曲靖市,21451,214211,18105,154544,3346,59667,25.2,29.6,15.2
曲靖经济技术开发区,3354,45111,2618,23331,736,21780,25.1,32.7,17.8
西藏自治区,85828,929468,75158,820687,10670,108781,-0.7,-2.1,11.7
拉萨市,38099,383570,27815,283622,10284,99948,-13.7,-19.9,10.5
拉萨经济技术开发区,34221,227312,24726,139473,9495,87838,-30.1,-44.8,21.3
陕西省,3766499,37487994,2453042,25233152,1313458,12254842,13.8,19.0,4.3
西安市,3478318,33968049,2283901,22780833,1194416,11187216,15.6,20.9,6.1
陕西航天经济技术开发区,152622,688200,11686,107869,140936,580331,-44.5,-43.8,-44.6
陕西航空经济技术开发区,6360,39882,566,8682,5794,31200,753.6,89.3,36166.6
陕西西安经济技术开发区,393180,4011320,303752,3186530,89428,824790,-17.2,-16.8,-18.4
西安新技术产业开发区,1165850,13506322,812030,9149334,353819,4356989,32.0,34.3,27.4
宝鸡市,56251,775373,36740,688046,19511,87327,-8.4,20.8,-68.5
宝鸡高新技术产业开发区,3701,34820,3567,33814,133,1006,-73.9,-60.6,-97.9
咸阳市,110253,1156632,54924,644237,55329,512395,-1.9,5.1,-9.4
杨凌农业高新技术产业示范区,10129,115108,7813,85028,2316,30081,29.1,42.6,2.0
汉中市,6121,207248,5559,185876,562,21372,-35.1,-18.0,-76.9
汉中经济技术开发区,1229,111763,1229,111313,-,449,-47.0,-13.3,-99.5
榆林市,45154,657777,14475,430227,30679,227550,36.6,2.6,265.0
榆林经济技术开发区,21039,431397,3659,307274,17379,124123,52.3,12.6,1094.5
甘肃省,484870,4720430,98670,994683,386200,3725746,15.3,-3.2,21.5
兰州市,53428,762553,25469,323808,27959,438745,-24.5,-21.1,-26.9
兰州新技术产业开发区,839,8672,736,5381,103,3291,-62.3,-63.4,-60.4
青海省,49072,417361,36359,298359,12712,119002,13.0,41.3,-24.8
西宁市,34952,339984,22437,224226,12515,115758,16.0,64.1,-26.0
西宁经济技术开发区,3482,109860,3299,71714,183,38146,-3.0,91.9,-49.8
青海高新技术产业开发区,120,5930,120,5615,-,315,41.1,126.4,-81.7
海西州,4078,19527,4071,17848,7,1678,-57.2,-60.8,1467.8
