Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
芜湖市,1044701,2182081,831369,1737499,213332,444582,33.9,35.1,29.4
芜湖经济技术开发区,682317,1401565,609424,1247794,72893,153772,26.6,28.5,12.6
芜湖高新技术产业开发区,14148,38344,11470,28205,2678,10139,25.9,2.3,251.0
蚌埠市,84192,253013,49368,155703,34823,97310,-8.5,-7.7,-9.7
蚌埠高新技术产业开发区,18250,45083,8646,24177,9604,20906,-19.8,-46.5,90.0
淮南市,33204,108488,31094,105209,2110,3279,12.0,13.6,-23.1
淮南经济技术开发区,1057,10175,780,9753,278,422,-70.0,-70.7,-28.9
淮南高新技术产业开发区,-,-,-,-,-,-,-,-,-
马鞍山市,353950,682895,178531,368415,175419,314480,6.0,13.5,-1.6
马鞍山经济技术开发区,33883,73781,31189,70611,2694,3170,33.5,52.1,-64.2
马鞍山慈湖高新技术产业开发区,27803,60985,26576,56955,1227,4030,9.5,11.0,-7.8
铜陵市,644800,1225306,57769,116914,587032,1108392,-16.2,-18.5,-16.0
铜陵经济技术开发区,127914,166494,23917,50836,103997,115658,284.8,73.2,731.1
安庆市,363636,713758,262953,562311,100683,151447,63.6,74.7,32.4
安庆经济技术开发区,267876,519519,200236,414918,67640,104601,77.3,103.9,16.9
桐城经济技术开发区,480,1186,398,1041,82,144,57.6,132.6,-52.6
滁州市,268306,608974,229705,537469,38601,71506,-6.6,-4.0,-22.4
滁州经济技术开发区,107747,223373,90151,191389,17596,31983,-11.2,-5.5,-34.7
六安市,51119,116160,44242,103322,6877,12838,-7.2,-7.1,-8.5
六安经济技术开发区,11470,22607,11319,22127,151,480,42.8,74.8,-84.9
宣城市,150501,365340,137636,334841,12865,30499,24.1,23.3,33.2
宁国经济技术开发区,36441,82364,34450,78563,1991,3801,5.7,10.5,-44.3
宣城经济技术开发区,15351,34417,13481,31592,1870,2826,63.9,52.2,1061.5
池州市,94088,202059,19228,54324,74860,147735,7.4,17.1,4.2
池州经济技术开发区,33120,64173,9433,20895,23687,43278,-14.1,-8.6,-16.6
福建省,14345315,33405714,8538024,20701507,5807290,12704207,13.1,20.8,2.5
福州市,2584379,6295382,2063014,4895851,521365,1399531,23.3,24.0,20.7
福州经济技术开发区,281181,745388,218089,555029,63092,190359,23.1,30.8,5.0
福州高新技术产业开发区,1914,4909,1726,4628,188,281,-1.6,-5.9,311.6
厦门市,6684381,14706845,2960252,7001035,3724130,7705810,-1.5,3.5,-5.6
厦门火炬高技术产业开发区,274423,701467,120135,268791,154288,432676,37.3,-8.3,98.6
平潭,54824,185137,37777,117168,17048,67968,7.5,22.9,-11.5
平潭综合实验区,54824,185137,37777,117168,17048,67968,7.5,22.9,-11.5
江西省,2821193,6705494,1805875,4417530,1015317,2287964,-43.1,-50.7,-18.6
南昌市,618431,1402376,405874,907164,212557,495212,-14.9,-25.5,14.9
南昌经济技术开发区,129908,329801,33088,114239,96820,215562,160.4,27.7,480.4
南昌小蓝经济技术开发区,6706,13338,5244,10700,1463,2638,-92.1,-93.6,32.8
南昌高新技术产业开发区,194735,413804,140138,264493,54597,149312,18.8,26.1,7.8
景德镇市,38545,118084,38160,112299,385,5785,-75.9,-62.0,-97.0
景德镇高新技术产业开发区,1365,4150,1229,3382,136,768,-72.4,-76.4,1.8
萍乡市,40294,93164,25978,72449,14316,20716,-87.0,-89.6,33.6
萍乡经济技术开发区,595,9511,169,8911,426,600,-97.9,-98.0,711.5
九江市,264966,635507,148814,360555,116152,274952,-74.1,-82.9,-21.0
九江经济技术开发区,87072,223194,45265,129031,41807,94162,7.1,11.2,2.0
九江共青城高新技术产业开发区,2981,7847,2910,7464,70,383,32.4,28.4,241.2
新余市,273788,606812,129132,259365,144656,347447,-50.1,-47.2,-52.2
新余高新技术产业开发区,13843,43798,13676,32131,167,11668,18.7,-2.6,199.7
鹰潭市,304997,657181,50665,121686,254332,535496,-18.8,-39.4,-12.0
鹰潭高新技术产业开发区,10600,21364,2650,5496,7950,15867,-13.5,-37.4,-0.3
赣州市,498766,1391080,338816,1040102,159951,350978,26.7,24.1,35.1
赣州经济技术开发区,233088,745829,150153,564622,82935,181207,132.1,189.6,43.4
龙南经济技术开发区,28030,60985,27313,55790,717,5195,73.1,76.9,41.0
瑞金经济技术开发区,11633,33063,11631,33061,2,2,8.6,8.7,-93.6
赣州高新技术产业开发区,22627,36996,3746,7564,18881,29432,-10.6,-51.1,13.5
宜春市,115069,257223,99465,215464,15604,41759,-79.1,-81.9,4.2
宜春经济技术开发区,7974,18116,6811,15539,1163,2577,-90.2,-91.4,-3.3
宜春丰城高新技术产业开发区,27307,58711,19860,38155,7447,20556,-5.4,-31.6,226.0
上饶市,340127,787152,312362,714617,27764,72536,8.0,8.5,3.6
上饶经济技术开发区,166279,271400,165227,270329,1051,1071,101061.7,114773.5,3149.5
吉安市,188344,464318,139232,355740,49112,108578,-58.4,-65.1,14.5
井冈山经济技术开发区,30650,74671,24109,57950,6542,16721,-51.0,-57.6,7.0
吉安高新技术产业开发区,1609,3013,1609,3012,0,0,600.8,600.7,-
抚州市,137864,292596,117377,258089,20487,34507,8.1,3.7,57.4
抚州高新技术产业开发区,71716,127673,62783,117898,8933,9775,1116.0,1056.0,3152.0
山东省,20964833,46080409,12008771,27398628,8956062,18681781,3.6,6.5,-0.3
济南市,1310818,3004364,884238,2053769,426579,950595,11.2,18.4,-1.8
济南高新技术产业开发区,654451,1460052,443113,916611,211338,543440,15.4,25.7,1.4
青岛市,5571542,12579628,3156931,7304521,2414611,5275108,5.4,8.9,0.9
青岛经济技术开发区,2012654,4202990,716221,1628954,1296433,2574036,6.4,22.5,-1.7
青岛高新技术产业开发区,66109,140445,34614,77503,31495,62942,55.1,45.4,69.0
淄博市,620440,1571370,403442,950948,216998,620422,-11.0,-4.4,-19.6
淄博高新技术产业开发区,88606,201687,77555,177438,11051,24249,-38.7,-38.8,-38.1
日照市,972568,1914940,284519,677061,688050,1237880,-17.9,-19.7,-16.9
日照经济技术开发区,44410,113197,5161,27856,39250,85341,-57.4,-79.4,-34.6
烟台市,3233762,6230210,2186627,4059399,1047135,2170811,-3.6,3.0,-13.9
烟台经济技术开发区,762015,1544519,352536,805244,409479,739274,-9.3,-20.7,7.7
潍坊市,2081258,4981390,1364610,3166868,716648,1814523,15.2,5.1,38.4
潍坊高新技术产业开发区,381919,1122188,325787,731623,56132,390565,-0.7,23.0,-27.1
威海市,1125955,2741470,795423,2027218,330533,714252,-6.1,-7.1,-3.0
威海火炬高技术产业开发区,146316,343195,108939,257990,37378,85205,-12.6,-4.9,-29.8
河南省,4431875,10664716,2846842,6519804,1585033,4144912,-30.9,-36.3,-20.2
郑州市,2736510,6650034,1836373,4089568,900137,2560466,-41.2,-46.9,-28.9
郑州航空港经济综合实验区,1858554,4513773,1085463,2285028,773092,2228745,-50.9,-63.3,-24.9
郑州高新技术产业开发区,64330,160188,63497,157075,833,3113,28.2,30.5,-31.8
洛阳市,142352,346127,123648,289471,18704,56656,-6.1,1.1,-30.9
洛阳高新技术产业开发区,5937,15625,5786,14418,150,1207,-28.3,-9.3,-79.5
湖北省,4400270,10203346,3079003,7048822,1321267,3154523,12.7,14.0,9.8
武汉市,2285388,5576119,1345268,3565372,940120,2010747,20.6,30.7,6.2
武汉经济技术开发区,290508,786122,158989,451883,131520,334239,69.8,72.3,66.5
武汉东湖新技术开发区,1279426,2628190,767005,1603104,512420,1025086,14.8,29.4,-2.4
黄石市,321612,816488,141710,335938,179902,480550,-5.6,-14.3,1.6
黄石经济技术开发区,29446,75494,27633,72529,1813,2965,-2.1,7.7,-69.7
十堰市,80245,163887,76518,153266,3728,10621,-41.1,-43.6,70.0
十堰经济技术开发区,5628,9532,5546,9445,82,87,-,-,-
襄阳市,500973,900326,463805,802729,37168,97598,11.8,6.2,95.2
襄阳经济技术开发区,1378,2369,1334,2085,44,285,-29.4,-28.4,-36.3
襄阳高新技术产业开发区,66695,128588,41495,80003,25200,48586,23.7,0.1,102.1
枣阳经济技术开发区,123483,197749,123246,197283,237,466,180.8,180.3,681.4
鄂州市,46212,119428,27832,71705,18380,47723,70.2,110.7,32.0
鄂州葛店经济技术开发区,11179,36854,11041,36687,139,167,6601.1,6617.3,4280.3
孝感市,191802,331265,166317,288101,25486,43164,41.8,63.8,-25.3
汉川经济技术开发区,4945,18795,4896,18567,50,227,167.0,165.2,476.9
荆州市,225457,601645,202887,422052,22569,179593,6.9,7.9,4.7
荆州经济技术开发区,89082,160726,73877,127533,15205,33193,62.0,50.5,129.2
湖南省,3325050,8105817,1789873,4408050,1535177,3697767,-30.9,-47.7,11.8
长沙市,1553113,3774069,879439,2114858,673675,1659211,-34.3,-50.0,9.7
长沙经济技术开发区,151428,310437,99870,213256,51557,97181,-76.8,-82.7,-8.7
长沙高新技术产业开发区,368792,813916,191091,513708,177701,300209,11.0,25.3,-7.0
浏阳经济技术开发区,30803,53806,17617,34263,13186,19543,59.4,54.2,69.4
株洲市,178031,429077,137777,342703,40254,86374,46.9,93.6,-25.0
株洲高新技术产业开发区,48357,124258,45021,117926,3336,6332,119.5,133.3,4.4
湘潭市,310962,743624,164782,441189,146180,302435,45.8,25.9,89.8
湘潭经济技术开发区,164611,426452,101525,279693,63086,146759,216.6,126.3,1224.5
湘潭高新技术产业开发区,22098,76240,21565,75057,533,1183,-28.9,-29.8,284.2
衡阳市,210363,470460,76570,194364,133792,276096,-55.0,-75.6,11.5
衡阳高新技术产业开发区,902,1309,879,1252,23,56,-92.3,-91.9,-95.9
岳阳市,272336,752645,51325,132628,221011,620017,-42.1,-78.7,-8.5
常德市,69327,172239,30204,78935,39123,93304,-51.0,-71.3,21.7
常德经济技术开发区,25622,70850,4701,11291,20921,59559,-46.7,-90.3,253.9
常德高新技术产业开发区,5736,13869,5736,13869,0,0,-33.5,-33.5,-69.6
益阳市,34823,81299,29204,69031,5619,12268,-72.5,-74.4,-52.0
益阳高新技术产业开发区,7991,11340,4899,7066,3092,4274,-84.6,-86.4,-80.0
郴州市,200415,690365,67932,281842,132483,408523,-25.3,-57.9,61.0
郴州高新技术产业开发区,72098,188132,13465,40699,58633,147433,-57.0,-87.0,18.9
广东省,56832111,134833533,36408010,88593702,20424102,46239831,24.9,26.8,21.5
广州市,6929696,16371615,3757663,9357303,3172034,7014312,9.2,20.4,-2.8
广州经济技术开发区,747072,1634422,284210,695608,462863,938815,-15.7,-13.5,-17.3
广州高新技术产业开发区,580429,1133449,372691,736244,207738,397205,-5.1,-3.5,-7.9
广州南沙新区,1886189,4599946,776220,2176587,1109969,2423359,11.3,45.0,-7.9
深圳市,28759095,67517854,18557932,44144290,10201163,23373564,45.0,53.1,31.9
深圳科技工业园,143,261,73,103,70,158,-89.1,201.3,-93.3
珠海市,1878180,4552406,1318385,3201591,559794,1350814,17.4,23.9,4.5
珠海经济技术开发区,8734,15772,185,1310,8548,14462,15.0,-63.7,43.0
珠海高新技术产业开发区,32688,84565,15229,42070,17460,42494,171.3,212.7,139.9
珠海横琴新区,143865,339139,82694,197053,61171,142085,39.1,42.8,34.4
汕头市,318974,750297,215939,570368,103035,179929,-12.4,-9.7,-20.1
佛山市,3460353,8830190,2805069,7085258,655284,1744932,-18.0,-23.9,19.6
江门市,1188043,2811442,969101,2345132,218942,466310,13.5,21.1,-13.7
湛江市,692283,1392857,170022,326826,522261,1066032,66.5,40.2,76.6
湛江经济技术开发区,323263,571293,108946,180782,214316,390511,13.3,61.6,-0.5
湛江高新技术产业开发区,-,-,-,-,-,-,-,-,-
茂名市,39199,161225,24708,75627,14490,85598,8.7,14.1,4.2
茂名高新技术产业开发区,2593,7493,1740,3656,853,3837,3087.9,1646.7,14815.6
惠州市,2346794,5629945,1261308,3207617,1085486,2422328,36.3,15.9,77.5
惠州高新技术产业开发区,868378,1966777,577893,1332023,290485,634754,16.3,12.1,26.4
阳江市,201052,393657,128174,276358,72878,117298,45.9,36.8,73.3
东莞市,7667148,18532979,4718338,12057854,2948810,6475125,10.6,10.5,10.8
东莞松山湖高新技术产业开发区,100208,241435,81365,190679,18842,50756,97.5,95.7,104.5
中山市,1739114,4172149,1534138,3667933,204976,504216,23.1,27.8,-2.5
中山火炬高技术产业开发区,125,468,64,146,61,321,2.6,-5.9,7.1
广西壮族自治区,4001580,10910204,2055343,6059178,1946237,4851026,18.9,37.2,1.9
南宁市,493983,1521912,191416,565272,302567,956640,-10.9,-26.3,1.7
南宁高新技术产业开发区,15605,35831,12379,26047,3226,9784,10.4,21.4,-11.1
桂林市,59304,158431,55520,146282,3784,12149,3.9,3.1,15.1
桂林新技术产业开发区,26064,75114,24512,71177,1552,3937,2.9,1.2,49.0
北海市,141111,404243,74907,179054,66204,225188,-11.3,9.7,-23.1
崇左市,1537694,4504219,1229709,3657782,307985,846437,67.9,76.7,38.2
防城港市,640723,1535735,42622,278245,598101,1257490,8.1,131.6,-3.3
海南省,1888417,4289043,620634,1438767,1267783,2850276,23.8,27.3,22.1
海口市,473558,1198127,168258,351360,305300,846768,9.5,20.2,5.6
海南国际科技工业园,11675,23770,5517,12413,6157,11357,30.7,-16.4,240.6
儋州市,1099520,2270961,259640,595180,839880,1675781,38.2,-6.4,66.4
洋浦经济开发区,395414,821954,200162,456445,195252,365509,25.6,24.2,27.4
重庆市,4459768,10033038,3012188,6692596,1447580,3340442,-5.4,1.2,-16.2
重庆高新技术产业开发区,12271,31919,8759,21079,3513,10840,18.2,1.5,74.1
重庆两江新区,1563073,3623937,979815,2332532,583258,1291405,-11.9,-5.6,-21.5
万州经济技术开发区,33802,106825,9267,34779,24535,72046,127.5,81.0,159.8
重庆经济技术开发区,28149,62213,5344,11938,22804,50275,104.6,21.9,143.9
长寿经济技术开发区,12340,38313,9924,30708,2417,7605,-42.6,-49.7,32.0
四川省,6661773,15879813,3980992,10147142,2680781,5732671,15.0,8.1,29.7
成都市,5507249,12367986,3147488,7464563,2359761,4903422,10.2,-1.6,34.7
成都经济技术开发区,97513,230572,69236,167138,28278,63433,-12.6,-11.6,-15.2
成都高新技术产业开发区,3984641,8218032,2029791,4167849,1954850,4050183,17.9,5.2,34.6
泸州市,168709,351342,130190,257705,38519,93637,115.7,186.3,28.5
泸州高新技术产业开发区,126021,253216,98892,177564,27130,75652,242.9,581.6,58.3
绵阳市,153783,496869,89740,359348,64042,137521,25.9,39.3,0.6
绵阳经济技术开发区,13851,104224,12422,101219,1429,3005,75.2,81.8,-21.1
绵阳高新技术产业开发区,78011,179577,35314,97520,42697,82057,0.6,10.5,-9.2
广元市,2113,5109,1307,4289,806,820,17.5,29.9,-21.7
广元经济技术开发区,358,801,357,799,1,2,14.3,17.8,-92.8
乐山市,52240,130120,42467,94526,9773,35594,-14.4,-22.1,16.3
乐山高新技术产业开发区,52,170,35,121,17,49,31.8,69.9,-15.2
宜宾市,149202,367502,77609,187407,71593,180095,-25.5,-39.2,-2.6
宜宾临港经济技术开发区,71228,181880,48899,119416,22329,62464,-24.1,-28.5,-14.0
贵州省,259535,927067,138754,630876,120782,296191,2.4,0.2,7.6
贵阳市,182325,567263,80085,325979,102240,241284,-9.1,-20.0,11.6
贵阳高新技术产业开发区,11928,24893,2339,4611,9589,20281,-42.6,-57.8,-37.5
云南省,1582420,3662615,477393,1211482,1105027,2451133,-3.5,8.4,-8.4
昆明市,911599,1931930,270374,549821,641225,1382108,6.3,29.2,-0.7
昆明经济技术开发区,28237,64361,13954,37554,14284,26806,83.5,81.8,86.0
昆明嵩明杨林经济技术开发区,6048,12485,4778,10040,1270,2445,64.1,53.6,128.1
昆明高新技术产业开发区,276493,579040,166209,291869,110284,287171,2.3,131.1,-34.7
红河州,59641,261789,13828,86264,45813,175525,-34.9,-35.8,-34.5
蒙自经济技术开发区,2100,116747,1701,38593,399,78154,-56.0,-52.4,-57.6
曲靖市,13576,45167,9088,38430,4488,6738,33.8,62.7,-33.5
曲靖经济技术开发区,2792,5501,1238,3626,1554,1875,-10.1,-33.7,190.4
西藏自治区,53505,175064,50077,165262,3428,9802,264.3,289.2,75.1
拉萨市,24821,112245,21906,104093,2915,8152,141.0,152.4,52.9
拉萨经济技术开发区,10113,68650,8573,64095,1540,4554,210.3,246.5,25.5
陕西省,3481192,7006710,2210974,4520172,1270219,2486537,10.7,16.5,1.5
西安市,3214970,6274133,2025686,3983570,1189284,2290563,9.5,13.8,2.6
陕西航天经济技术开发区,20007,40987,5175,15997,14832,24990,-87.5,-61.4,-91.3
陕西航空经济技术开发区,162,4606,157,4563,5,42,2626.4,2756.8,359.0
陕西西安经济技术开发区,349817,716213,291690,595335,58127,120878,-19.8,-9.0,-49.4
西安新技术产业开发区,1509036,2781733,894746,1688654,614290,1093079,30.7,21.0,49.2
宝鸡市,60656,162572,53319,151737,7337,10835,-23.2,14.9,-86.4
宝鸡高新技术产业开发区,3151,9881,2532,7902,619,1979,-76.9,-69.6,-88.2
咸阳市,101953,245424,53401,125960,48552,119464,35.1,35.3,34.9
杨凌农业高新技术产业示范区,9556,22112,7589,16354,1967,5758,50.8,54.9,40.3
汉中市,19163,60443,18596,55248,566,5195,-11.7,64.9,-85.1
汉中经济技术开发区,15279,31650,15278,31242,1,408,-10.6,733.2,-98.7
榆林市,50720,181749,30659,132435,20061,49314,285.2,223.9,683.7
榆林经济技术开发区,33281,128625,21296,98285,11984,30340,1209.2,923.9,13354.0
甘肃省,460593,804657,71195,172311,389397,632346,-10.6,-25.9,-5.3
兰州市,143057,198007,26975,53900,116082,144107,15.2,-52.0,142.3
兰州新技术产业开发区,2436,3642,1087,1583,1349,2059,82.2,-14.7,1334.3
青海省,26840,67463,15009,36731,11830,30732,-25.0,-22.1,-28.2
西宁市,22240,54963,10438,24409,11802,30554,-25.2,-21.1,-28.3
西宁经济技术开发区,12240,29136,4292,7970,7948,21166,-15.2,2.5,-20.4
青海高新技术产业开发区,480,678,480,587,-,91,-,-,-
海西州,1879,3700,1879,3689,-,11,-48.8,-48.3,-88.3
格尔木昆仑经济技术开发区,22,39,22,39,-,-,-92.9,-92.9,-
宁夏回族自治区,133062,285914,83256,202317,49806,83597,-9.8,-17.8,18.3
银川市,81399,156376,43734,96673,37665,59703,-20.8,-32.2,8.7
银川经济技术开发区,2949,7938,1682,4463,1267,3475,-41.5,-30.0,-51.6
新疆维吾尔自治区,2663908,6368910,2254361,5451317,409547,917592,51.4,52.1,47.2
乌鲁木齐市,380038,1077763,268520,877232,111518,200531,2.5,1.6,6.4
乌鲁木齐经济技术开发区,213265,696796,176488,627179,36777,69617,-6.5,-5.5,-14.6
乌鲁木齐高新技术产业开发区,22685,54124,13421,39025,9264,15099,-22.3,2.0,-52.0
