Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
沈阳高新技术产业开发区,98869,591672,65772,399071,33097,192600,2.9,11.2,-11.0
大连市,3894311,27429182,2133024,14412031,1761287,13017152,7.7,20.1,-3.3
大连经济技术开发区,1392907,8811456,706242,4697927,686665,4113529,5.1,-1.4,13.6
大连高新技术产业园区,65894,447983,56065,364789,9830,83194,12.6,13.8,8.0
鞍山市,231531,1594435,133726,968474,97805,625961,-8.3,-7.8,-9.2
鞍山高新技术产业开发区,10290,39115,9446,32371,844,6743,49.2,42.2,94.9
丹东市,185600,1165051,147232,980807,38368,184244,26.7,22.4,56.1
营口市,371616,2275045,205069,1377953,166546,897092,-17.5,5.5,-38.2
营口经济技术开发区,7791,77735,2700,16113,5091,61622,43.4,120.0,31.4
吉林省,1407397,8830723,680837,3723797,726560,5106926,-12.2,4.4,-21.4
长春市,900559,5792928,267488,1645282,633071,4147645,-24.0,-18.2,-26.1
长春经济技术开发区,85295,677802,56979,361553,28315,316249,-1.2,31.0,-22.8
长春高新技术产业开发区,62449,403854,35114,235756,27335,168098,-11.8,1.6,-25.6
吉林市,66341,463896,48788,333692,17553,130204,33.9,39.4,21.7
吉林高新技术产业开发区,3198,26865,2517,24569,682,2296,7.0,8.3,-4.4
珲春市,279718,1482684,229597,848865,50121,633819,29.5,65.5,0.3
延吉市,9433,71162,4778,30432,4655,40731,25.4,-27.8,178.3
黑龙江省,2515130,18509120,711536,5365540,1803594,13143580,2.0,15.6,-2.7
哈尔滨市,304509,2839066,175715,1498627,128794,1340440,3.2,14.4,-7.1
哈尔滨经济技术开发区,52749,911001,19338,381978,33410,529024,44.5,74.0,28.7
哈尔滨高新技术产业开发区,80576,576436,55225,331446,25351,244991,9.0,32.7,-12.2
大庆市,1417855,8561839,28556,212619,1389299,8349220,-6.7,-51.1,-4.5
大庆高新技术产业开发区,23841,125765,8063,43026,15778,82739,-59.9,-75.5,-40.2
黑河市,96296,2323885,84244,468144,12053,1855741,27.8,47.4,23.7
绥芬河市,192295,1534542,110591,870348,81704,664194,7.7,13.7,0.8
绥化市,53362,360467,33959,249832,19403,110636,7.9,-0.8,34.3
绥化经济技术开发区,6425,46580,6425,46575,0,5,3.1,3.1,177.8
上海市,39723752,254777703,17068284,112334957,22655468,142442745,3.4,10.7,-1.7
漕河泾新兴技术开发区,538048,3821555,327731,2010965,210317,1810590,1.3,10.9,-7.6
虹桥经济技术开发区,79,644,78,641,1,3,110.1,109.7,290.2
闵行经济技术开发区,89996,651789,56784,423264,33212,228524,14.1,29.1,-6.1
上海浦东新区,24642531,155551955,9538382,61280616,15104149,94271339,2.2,9.5,-2.0
江苏省,49457297,330920013,32615359,220688231,16841938,110231782,5.2,9.3,-2.1
南京市,4637685,31935586,3077529,21342388,1560157,10593198,3.2,9.9,-8.0
南京高新技术外向型开发区,74883,486207,62537,421842,12346,64366,-7.1,-5.1,-18.5
无锡市,7172920,46029187,4856144,31694201,2316776,14334987,7.4,13.5,-4.2
无锡高新技术产业开发区,3923223,24961838,2338206,15211617,1585017,9750221,16.0,19.2,11.3
常州市,3241401,21141874,2636937,17198200,604464,3943674,13.6,16.9,1.0
常州高新技术产业开发区,1307016,8821632,1089577,7339857,217439,1481775,23.3,32.2,-7.4
苏州市,22997356,152579737,14029185,95899210,8968171,56680527,5.3,7.0,2.5
苏州工业园,7123973,44934382,3535743,23020743,3588230,21913639,15.6,17.5,13.6
苏州高新技术产业开发区,2002986,13130254,1292536,8833133,710450,4297120,-1.6,0.0,-4.9
南通市,3546576,23531079,2362566,15684153,1184010,7846926,15.5,19.7,7.7
南通经济技术开发区,596430,4130061,266939,2162689,329490,1967372,1.1,-10.2,17.4
连云港市,1226737,9097153,461694,2641072,765042,6456080,-8.4,15.8,-15.6
连云港经济技术开发区,418838,3041869,154969,799063,263869,2242806,73.6,6.6,123.7
浙江省,46086339,319342979,34850096,242189345,11236243,77153634,5.9,8.4,-1.1
杭州市,7873240,51537900,5815539,36795479,2057701,14742421,7.2,12.3,-3.8
杭州经济技术开发区,760869,4807439,495979,3248455,264890,1558985,4.7,5.8,2.3
杭州高新技术产业开发区,296211,1869058,206861,1250096,89349,618962,2.8,2.6,3.4
宁波市,12121827,84300357,8150619,57191361,3971208,27108996,4.6,8.3,-2.4
宁波及宁波大榭经济技术开发区,1203235,8720918,586345,4356452,616890,4364467,-12.6,0.4,-22.6
宁波高新技术产业开发区,370351,2524881,262665,1796978,107687,727904,13.1,10.3,20.8
宁波杭州湾经济技术开发区,210281,1128965,174084,940620,36197,188345,-0.6,-1.7,5.2
温州市,2710341,17660131,2410544,15283398,299796,2376734,6.6,10.0,-11.0
温州经济技术开发区,155203,1040561,153352,1026988,1851,13573,15.5,14.9,100.1
湖州市,1288880,10502381,1112882,9728603,175998,773779,4.6,4.9,0.9
湖州经济技术开发区,1041,29779,382,21042,659,8737,-74.0,-59.0,-86.2
湖州莫干山高新技术产业开发区,12696,127775,9946,101026,2750,26749,-20.4,2.4,-56.7
金华市,8944930,59810684,7776455,53111170,1168475,6699514,20.4,20.7,18.1
金华经济技术开发区,72142,485259,53333,365283,18809,119976,20.8,5.2,119.8
台州市,2352573,17129578,2123712,15668645,228861,1460932,10.8,11.2,6.9
台州湾经济技术开发区,10118,143277,7915,121904,2203,21373,3529.9,4388.9,1635.7
安徽省,8478526,54340885,5489420,36472520,2989105,17868365,14.1,13.8,14.8
合肥市,4022455,24535357,2625188,16848308,1397266,7687049,21.0,20.9,21.3
合肥经济技术开发区,1958341,11335106,1091302,6857290,867039,4477816,35.2,33.1,38.6
合肥高新技术产业开发区,489583,4458486,395198,3831972,94384,626514,8.7,15.1,-19.0
芜湖市,1475733,9725103,1223109,8064404,252624,1660699,17.6,20.3,6.0
芜湖经济技术开发区,1031874,6526631,898541,5714389,133332,812241,17.5,15.2,36.7
芜湖高新技术产业开发区,46437,180807,43418,160472,3019,20335,26.9,36.4,-18.1
蚌埠市,142960,938688,92284,584781,50676,353907,8.1,2.5,18.7
蚌埠高新技术产业开发区,36210,222676,22735,133209,13475,89467,24.8,28.4,19.9
淮南市,24444,313763,17834,278586,6610,35178,-15.8,-19.4,30.7
淮南经济技术开发区,2887,95922,2434,91569,453,4353,237.0,232.0,397.2
淮南高新技术产业开发区,20,6346,20,6166,0,180,2427.7,2355.9,-
马鞍山市,311421,2576250,214642,1563064,96779,1013186,4.5,8.5,-1.2
马鞍山经济技术开发区,38882,239189,35511,221499,3371,17690,4.0,-0.3,127.9
马鞍山慈湖高新技术产业开发区,32765,261273,26090,221608,6675,39665,12.2,2.2,146.9
铜陵市,1096769,6287881,194222,1003249,902547,5284632,13.8,-9.6,19.7
铜陵经济技术开发区,25075,332681,12871,256588,12204,76093,-36.1,-12.9,-66.3
安庆市,180730,2051635,143080,1665914,37651,385721,-5.5,-0.1,-23.5
安庆经济技术开发区,59181,1174441,40420,893321,18760,281120,-14.9,-12.6,-21.7
桐城经济技术开发区,1182,8757,1023,7909,159,848,48.7,63.7,-19.7
滁州市,371212,2428151,327320,2150024,43892,278127,2.0,5.0,-16.8
滁州经济技术开发区,109279,793336,89277,659656,20002,133680,-6.1,-4.8,-12.4
六安市,65971,433740,60922,404514,5049,29226,1.7,11.3,-53.6
六安经济技术开发区,10105,71048,9556,68077,549,2972,0.5,2.7,-33.1
宣城市,247008,1595846,223164,1440078,23845,155768,8.1,8.5,4.5
宁国经济技术开发区,42645,317046,39488,298618,3157,18428,-0.6,-1.8,22.3
宣城经济技术开发区,18703,113768,17844,101703,858,12066,-4.2,0.6,-31.7
池州市,166847,958463,46056,272545,120791,685918,18.2,27.9,14.7
池州经济技术开发区,55634,392254,24989,138804,30645,253451,42.6,52.0,38.0
福建省,16699292,108712104,10824957,67268052,5874335,41444052,-5.4,-5.0,-6.0
福州市,2600490,14705636,1615755,9782993,984735,4922643,-32.2,-39.6,-10.3
福州经济技术开发区,423788,2250727,334600,1591333,89188,659395,-12.8,-9.6,-19.7
福州高新技术产业开发区,7836,35230,7483,31460,352,3769,105.7,95.0,277.7
厦门市,8527935,54243232,5314694,30584484,3213241,23658748,1.8,10.0,-7.1
厦门火炬高技术产业开发区,584710,3123826,346229,1770500,238481,1353326,19.1,55.1,-8.6
平潭,69764,530357,42662,296505,27102,233852,-42.1,-51.5,-23.2
平潭综合实验区,69764,530357,42662,296505,27102,233852,-42.1,-51.5,-23.2
江西省,4054757,26170678,2610831,16959862,1443926,9210817,0.7,0.9,0.2
南昌市,1000539,6388551,756532,4560075,244007,1828475,11.2,19.3,-4.7
南昌经济技术开发区,77612,630545,33295,257194,44318,373352,-41.4,-17.6,-51.2
南昌小蓝经济技术开发区,14316,96563,12535,86433,1781,10130,47.0,65.6,-24.9
南昌高新技术产业开发区,499492,3218112,350935,1998060,148558,1220052,34.5,25.6,51.9
景德镇市,60777,370177,56858,331301,3919,38877,-0.9,-8.0,188.7
景德镇高新技术产业开发区,1968,39338,1483,12531,486,26807,219.0,21.5,1227.5
萍乡市,63857,359839,51224,309766,12633,50073,-4.5,3.8,-36.3
萍乡经济技术开发区,1189,23783,777,19298,412,4485,6.4,-6.0,146.0
九江市,335683,2380207,176536,1162371,159146,1217835,-0.1,-9.3,10.6
九江经济技术开发区,70990,541523,28580,241626,42410,299897,-25.1,-42.1,-1.7
九江共青城高新技术产业开发区,3684,27644,3587,26404,97,1240,5.4,5.7,-1.3
新余市,145814,1137523,52470,460725,93345,676798,-34.4,-45.8,-23.3
新余高新技术产业开发区,22267,171961,18690,137019,3577,34941,6.5,6.8,5.5
鹰潭市,538909,3020619,148262,836486,390647,2184133,7.5,19.7,3.4
鹰潭高新技术产业开发区,13163,95223,6269,43964,6894,51259,-2.2,11.4,-11.5
贵溪经济技术开发区,88726,488196,10474,59927,78253,428269,-,-,-
赣州市,940677,6060184,564952,3900720,375725,2159464,8.2,6.1,12.3
赣州经济技术开发区,557973,3726065,264964,2112292,293009,1613773,18.9,13.9,26.1
龙南经济技术开发区,19460,124381,15668,97176,3792,27205,-44.0,-45.1,-39.8
瑞金经济技术开发区,32952,187519,32612,186164,340,1355,26.8,26.0,5737.0
赣州高新技术产业开发区,13898,112797,11867,51297,2031,61499,-30.8,38.2,-51.1
宜春市,173828,1217499,149027,1025694,24800,191805,9.2,10.2,4.4
宜春经济技术开发区,19287,170549,18205,157473,1082,13077,33.6,35.3,16.0
宜春丰城高新技术产业开发区,36794,243223,26206,160675,10588,82548,13.2,10.4,19.1
上饶市,312111,1997245,227233,1543802,84878,453443,-33.7,-39.0,-5.8
上饶经济技术开发区,13138,148351,13127,148253,11,98,-88.6,-88.4,-99.5
吉安市,291764,1939291,244928,1625549,46836,313742,7.4,14.7,-19.2
井冈山经济技术开发区,56858,279769,41606,228223,15252,51546,2.7,12.1,-25.1
吉安高新技术产业开发区,782,1880,596,1693,187,187,-82.5,-84.2,35233.3
抚州市,190798,1299544,182809,1203374,7989,96171,25.3,29.1,-8.4
抚州高新技术产业开发区,96114,667034,95828,658939,286,8095,54.7,59.8,-56.6
山东省,30568496,203607012,19051174,124286800,11517322,79320213,7.3,6.6,8.5
济南市,2624601,15030398,1776848,9817220,847753,5213178,26.8,18.5,46.1
济南高新技术产业开发区,1437210,8170956,904119,4510720,533091,3660236,38.6,19.2,73.5
青岛市,7963254,52251195,4827618,31207077,3135636,21044118,1.1,5.1,-4.3
青岛经济技术开发区,2366240,15705115,1014292,6914639,1351948,8790476,1.5,10.0,-4.4
青岛高新技术产业开发区,126630,757773,81805,499373,44825,258400,16.3,21.7,7.2
淄博市,954590,6007593,578475,3756530,376115,2251063,-0.1,3.1,-5.0
淄博高新技术产业开发区,143117,891999,121698,767531,21419,124468,15.1,14.2,20.8
日照市,1137827,7342806,415701,2746033,722126,4596773,-2.3,-1.6,-2.7
日照经济技术开发区,88215,405919,23723,136390,64491,269529,-31.4,-36.0,-28.8
烟台市,4726384,30125387,2463703,16514910,2262681,13610477,18.2,6.2,37.0
烟台经济技术开发区,1076682,6842786,515365,3537022,561318,3305764,-10.8,-8.7,-13.0
潍坊市,2969088,21922354,2070078,14944996,899010,6977358,10.1,9.3,12.0
潍坊高新技术产业开发区,954977,7283228,442508,3953264,512470,3329964,10.1,2.0,21.4
威海市,1687587,11733687,1221146,8929373,466441,2804314,1.5,-1.1,11.0
威海火炬高技术产业开发区,275837,1704103,227431,1363259,48406,340844,-11.1,-12.7,-4.4
河南省,7086684,48337870,4535628,32430643,2551057,15907227,22.3,32.8,5.4
郑州市,4487895,31942287,2891306,21812400,1596589,10129887,32.0,45.5,10.1
郑州经济开发区,280122,1979570,215754,1519637,64367,459933,10.8,10.4,11.9
郑州航空港经济综合实验区,3032076,22968073,1761466,14862459,1270610,8105613,40.2,74.8,2.9
郑州高新技术产业开发区,105756,645692,94615,563392,11142,82300,2.6,-5.4,144.0
洛阳市,261334,1674501,213557,1310824,47777,363677,13.0,11.4,19.4
洛阳高新技术产业开发区,91197,628491,47618,308938,43579,319553,28.9,32.0,26.1
湖北省,7473054,47717678,5000038,34278747,2473016,13438931,28.7,37.9,10.0
武汉市,4111463,25545331,2580664,17278916,1530799,8266415,20.0,27.0,7.7
武汉经济技术开发区,560390,2362830,315950,1620884,244440,741947,-12.0,5.6,-35.5
武汉东湖新技术开发区,1995920,12861790,1133223,7899423,862697,4962368,7.4,2.2,16.9
黄石市,766774,4497449,210954,1569814,555820,2927635,34.3,41.8,30.7
黄石经济技术开发区,67400,597064,48420,339275,18980,257789,74.0,18.5,353.2
十堰市,115580,855287,110288,825234,5291,30052,15.4,22.1,-54.0
十堰经济技术开发区,37733,214664,36901,209279,832,5386,377.4,415.0,24.4
襄阳市,171743,2331927,149245,2218074,22498,113853,7.3,16.1,-56.7
襄阳经济技术开发区,9699,67492,9544,58725,155,8767,124.7,108.1,381.8
襄阳高新技术产业开发区,47919,334292,31921,263106,15998,71186,-41.6,-33.6,-59.6
枣阳经济技术开发区,10792,338606,7396,327406,3396,11200,48.3,45.0,354.5
鄂州市,449537,2122651,416768,1907875,32768,214776,320.8,488.1,19.3
鄂州葛店经济技术开发区,11904,89699,11474,86161,430,3538,-20.9,-23.5,363.7
孝感市,175092,1386985,149940,1225316,25153,161669,49.5,59.3,2.0
汉川经济技术开发区,40165,240368,38937,237271,1228,3097,203.9,202.5,374.5
荆州市,440795,2670339,320514,2104075,120282,566264,36.9,45.8,11.4
荆州经济技术开发区,104605,668576,76713,508304,27893,160272,21.2,18.0,32.8
湖南省,4538312,30787328,2742078,18772822,1796234,12014506,-5.8,-1.8,-11.4
长沙市,2595866,16273199,1711437,10923832,884429,5349366,1.5,8.3,-10.1
长沙经济技术开发区,470039,2796413,399332,2311049,70707,485364,16.1,10.8,50.0
长沙高新技术产业开发区,504354,3333904,349551,2127478,154804,1206426,-0.1,-6.8,14.5
浏阳经济技术开发区,105420,341730,74143,249025,31278,92706,75.6,98.7,33.7
株洲市,241557,1384208,168964,1060340,72593,323869,-1.5,-0.8,-3.7
株洲高新技术产业开发区,50307,341815,43977,308238,6330,33577,-14.5,-17.5,28.9
湘潭市,156703,1358421,106129,746659,50574,611762,-38.5,-42.5,-32.9
湘潭经济技术开发区,75188,623173,55992,381152,19196,242021,-45.9,-47.9,-42.3
湘潭高新技术产业开发区,10237,53470,7080,44809,3157,8661,-74.2,-77.9,95.1
衡阳市,209702,1463960,110620,731512,99082,732448,-23.3,-18.2,-27.8
衡阳高新技术产业开发区,881,10691,717,9670,165,1021,20.5,18.8,38.9
岳阳市,420551,2887963,52555,474469,367996,2413494,-1.1,2.2,-1.7
岳阳经济技术开发区,5258,33118,481,9147,4777,23971,37.6,-35.2,140.7
常德市,100385,817786,54218,412565,46167,405220,5.0,4.7,5.3
常德经济技术开发区,49243,371944,10656,62505,38586,309439,14.9,-0.2,18.5
常德高新技术产业开发区,13297,121578,13296,121565,0,13,48.6,48.6,-28.7
益阳市,75539,408089,44030,296429,31509,111660,19.0,-2.6,188.4
益阳高新技术产业开发区,4818,29511,2131,12617,2687,16893,-26.8,-51.6,18.6
郴州市,313787,2958050,171597,1532790,142190,1425260,-4.7,11.8,-17.8
郴州高新技术产业开发区,109866,1296651,58925,628516,50941,668134,17.9,34.0,5.9
娄底市,106849,658424,35788,234839,71062,423585,-17.8,-15.8,-18.8
娄底经济技术开发区,66868,424847,13174,79964,53695,344883,-20.0,-37.3,-14.5
怀化市,54419,818223,45163,707670,9256,110553,7.8,7.2,11.9
怀化高新技术产业开发区,13480,173955,7743,90699,5737,83256,4.3,-19.2,52.4
广东省,84932351,539653960,54628339,343616317,30304012,196037643,4.3,1.7,9.3
广州市,10782148,71145901,7014665,46651582,3767483,24494318,14.5,23.2,1.0
广州经济技术开发区,1208585,7175686,529827,3125652,678758,4050034,7.7,5.6,9.4
广州高新技术产业开发区,555085,3614221,363896,2420386,191189,1193834,-12.3,-5.8,-23.1
广州南沙新区,2544165,17336007,1432073,10213952,1112092,7122055,17.6,37.8,-2.9
深圳市,41593721,258322858,25561817,156405131,16031904,101917727,0.0,-5.3,9.4
深圳科技工业园,66,1032,34,393,32,639,-42.5,22.6,-56.7
珠海市,2936126,19765144,1990826,13532372,945299,6232772,7.7,3.6,18.1
珠海经济技术开发区,56331,298852,22640,111875,33691,186977,212.3,670.3,130.4
珠海高新技术产业开发区,94351,928898,72574,787944,21777,140954,105.3,177.8,-16.5
横琴粤澳深度合作区,389370,2639448,271138,1651279,118232,988170,106.0,106.7,104.8
汕头市,490894,2971174,408966,2400267,81928,570907,-6.6,-7.8,-1.0
佛山市,4209755,27607720,3287457,21642896,922299,5964823,-7.7,-7.4,-9.0
佛山高新技术产业开发区,-,-,-,-,-,-,-,-,-
江门市,1737581,11397371,1543301,9854741,194280,1542630,5.5,9.0,-12.2
湛江市,441037,3713097,213101,1122854,227936,2590244,2.1,3.4,1.5
湛江经济技术开发区,262398,2460693,129348,618740,133050,1841953,54.5,19.2,71.5
湛江高新技术产业开发区,-,-,-,-,-,-,-,-,-
茂名市,167012,853943,37671,289121,129341,564822,5.5,4.4,6.1
茂名高新技术产业开发区,3666,30539,2614,19757,1052,10782,18.9,22.3,13.1
惠州市,3942790,23746463,2313305,13424097,1629484,10322365,6.8,7.5,5.9
惠州高新技术产业开发区,1390913,8563374,960360,5830760,430553,2732614,9.8,8.7,12.1
阳江市,213438,1343584,135914,958373,77523,385210,-7.2,0.2,-21.6
东莞市,13945988,88859615,8635626,54235565,5310362,34624050,15.6,9.8,26.1
东莞松山湖高新技术产业开发区,129796,794118,70206,601105,59589,193013,-20.7,-23.0,-12.4
中山市,2434658,16769343,2095943,14714616,338715,2054727,3.1,3.6,-0.2
中山火炬高技术产业开发区,141,1813,132,830,9,983,20.0,81.8,-6.8
广西壮族自治区,6601753,45352787,3700910,27168908,2900843,18183879,13.5,23.2,1.5
南宁市,856933,5526857,442573,2783052,414360,2743805,11.8,24.6,1.2
南宁高新技术产业开发区,17832,130675,14570,93248,3262,37427,-1.8,4.2,-14.2
桂林市,116422,673139,105300,602557,11122,70582,9.8,6.0,59.2
桂林新技术产业开发区,44488,292009,42211,279986,2277,12023,0.7,2.1,-22.8
北海市,234124,2202158,109392,1321972,124732,880186,21.2,74.6,-17.0
崇左市,2272337,15637647,1877267,13467948,395070,2169699,4.2,8.6,-17.1
防城港市,1156471,8580185,234292,2336428,922179,6243758,37.2,129.6,19.3
海南省,1889728,14069390,722899,4744613,1166829,9324777,-10.8,-19.5,-5.6
海口市,621514,4706401,182593,1528498,438921,3177904,-0.5,-15.9,9.1
海南国际科技工业园,19338,98615,7085,37826,12253,60788,2.4,-37.5,70.0
儋州市,815176,6670964,259864,1852399,555312,4818565,-12.4,-3.9,-15.3
洋浦经济开发区,298332,2695087,206533,1288585,91799,1406502,-6.4,-7.2,-5.6
重庆市,6937506,43446473,4753793,29971865,2183713,13474608,9.1,7.8,12.1
重庆高新技术产业开发区,24105,151867,18221,110336,5885,41531,25.6,34.1,7.6
重庆两江新区,2672576,16888871,1841679,11089096,830897,5799774,17.0,15.5,19.9
万州经济技术开发区,79540,663182,29438,227790,50102,435392,101.8,103.2,101.1
重庆经济技术开发区,24014,175309,22988,164944,1026,10365,-21.7,-0.2,-82.3
长寿经济技术开发区,35126,241716,23624,173997,11502,67720,48.3,29.5,136.3
四川省,8419881,60256729,4894645,36410788,3525236,23845941,3.9,6.4,0.2
成都市,7117591,49778235,4002635,29000872,3114956,20777363,6.8,12.4,0.0
成都经济技术开发区,163604,890164,100338,466652,63266,423513,-11.9,-29.6,22.1
成都高新技术产业开发区,5387312,37863623,2816057,20285382,2571255,17578241,11.3,20.6,2.2
泸州市,88714,1055737,40798,543840,47916,511896,-18.6,-40.1,31.6
泸州高新技术产业开发区,57202,535456,18037,241767,39166,293689,-33.3,-58.9,36.2
绵阳市,177186,1998492,125878,1481329,51308,517162,18.5,27.9,-2.2
绵阳经济技术开发区,43334,400292,39491,340304,3843,59989,64.7,46.9,426.2
绵阳高新技术产业开发区,64346,856763,42294,605546,22053,251217,13.2,34.4,-17.9
广元市,22936,74653,1545,23631,21391,51022,96.9,82.1,104.6
广元经济技术开发区,14935,52196,539,15074,14397,37121,1230.7,336.7,7796.0
内江市,192998,775850,173988,650836,19010,125014,61.4,62.5,56.0
内江经济技术开发区,18312,48434,18312,48434,-,-,-,-,-
内江高新技术产业开发区,45971,80371,45971,80029,-,342,-,-,-
乐山市,68526,443232,57732,372629,10794,70602,3.0,8.5,-18.8
乐山高新技术产业开发区,435,2557,369,2051,66,505,18.1,311.4,-69.7
宜宾市,140770,1682554,98025,1272024,42745,410529,-15.7,-14.7,-18.5
宜宾临港经济技术开发区,70632,1068293,42483,897395,28149,170898,-27.1,-28.0,-22.0
贵州省,710448,4841444,437866,3125726,272582,1715718,14.0,13.9,14.0
贵阳市,501507,3113120,319155,2077977,182352,1035142,17.6,22.0,9.8
贵阳高新技术产业开发区,3506,61953,3469,24164,37,37788,-34.8,28.2,-50.4
云南省,2533111,15319997,1052020,5332963,1481092,9987034,7.0,2.1,9.8
昆明市,1591716,9280798,635549,2947645,956167,6333153,17.6,6.3,23.7
昆明经济技术开发区,164724,1016630,38259,370527,126465,646103,218.1,192.3,235.0
昆明嵩明杨林经济技术开发区,8635,48216,6643,36832,1992,11384,-41.6,-48.9,7.9
昆明高新技术产业开发区,224249,1473239,103234,702783,121015,770455,-37.1,-43.3,-30.0
红河州,184455,974642,123571,545820,60884,428822,-16.1,21.9,-40.0
蒙自经济技术开发区,2337,14781,2195,13080,142,1701,-94.8,-89.8,-98.9
曲靖市,43046,223137,20296,146358,22750,76780,47.0,33.8,81.1
曲靖经济技术开发区,8105,62842,4182,45343,3922,17499,113.5,263.1,3.3
西藏自治区,56748,490532,44843,415146,11906,75386,12.6,13.5,7.9
拉萨市,39313,291534,27823,220846,11490,70688,-0.9,-4.1,10.8
拉萨经济技术开发区,35771,172852,25149,109499,10622,63353,3.5,-2.3,15.5
陕西省,4518850,28947884,3085422,20137252,1433427,8810632,9.6,13.0,2.4
西安市,4239360,27216953,2893036,18945315,1346324,8271637,14.4,19.0,5.1
陕西航天经济技术开发区,90389,550848,22846,88665,67544,462183,43.5,16.9,50.0
陕西航空经济技术开发区,12859,87642,560,4236,12299,83406,440.1,-39.8,807.0
陕西西安经济技术开发区,375026,2699994,283495,2124344,91531,575650,1.0,-0.2,5.7
西安新技术产业开发区,1524704,10120714,869742,7009705,654962,3111009,0.0,3.2,-6.6
宝鸡市,43427,358537,41392,343513,2035,15024,-39.9,-36.3,-73.9
宝鸡高新技术产业开发区,4432,49256,4268,48712,164,544,120.1,125.0,-25.8
咸阳市,149610,757236,92657,484471,56954,272764,-4.4,7.2,-19.8
杨凌农业高新技术产业示范区,20088,97608,10540,63810,9547,33798,18.6,10.4,38.0
汉中市,18672,81639,8106,50729,10566,30910,-57.3,-70.4,58.1
